Fechas,Variable,Valores,Periodicidad,Sector
2004-06-01,NARANJAS Y TORONJAS:     Valor,1.1,Trimestral,Externo
2004-06-01,NARANJAS Y TORONJAS:     Volumen,18734.4,Trimestral,Externo
2004-06-01,NARANJAS Y TORONJAS:     Precio,0.06,Trimestral,Externo
2004-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,2.8,Trimestral,Externo
2004-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,832.2,Trimestral,Externo
2004-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.34,Trimestral,Externo
2004-06-01,PRODUCTOS DE TOCADOR:     Valor,1.8,Trimestral,Externo
2004-06-01,PRODUCTOS DE TOCADOR:     Volumen,621.8,Trimestral,Externo
2004-06-01,PRODUCTOS DE TOCADOR:     Precio,2.86,Trimestral,Externo
2004-06-01,SUB-TOTAL OTROS PRODUCTOS,24.6,Trimestral,Externo
2004-06-01,LOS DEMAS OTROS PRODUCTOS,45.3,Trimestral,Externo
2004-06-01,TOTAL OTROS PRODUCTOS,69.9,Trimestral,Externo
2004-09-01,METALES Y SUS MANUFACTURAS:     Valor,7.0,Trimestral,Externo
2004-09-01,METALES Y SUS MANUFACTURAS:     Volumen ,15983.5,Trimestral,Externo
2004-09-01,METALES Y SUS MANUFACTURAS:     Precio,0.44,Trimestral,Externo
2004-09-01,CEREALES:     Valor,0.3,Trimestral,Externo
2004-09-01,CEREALES:     Volumen,1463.1,Trimestral,Externo
2004-09-01,CEREALES:     Precio,0.22,Trimestral,Externo
2004-09-01,SEMILLAS:     Valor,1.1,Trimestral,Externo
2004-09-01,SEMILLAS:     Volumen,608.3,Trimestral,Externo
2004-09-01,SEMILLAS:     Precio,1.82,Trimestral,Externo
2004-09-01,CALZADO:     Valor,0.8,Trimestral,Externo
2004-09-01,CALZADO:     Volumen,552.8,Trimestral,Externo
2004-09-01,CALZADO:     Precio,1.5,Trimestral,Externo
2004-09-01,PREPARACIONES ALIMENTICIAS:     Valor,1.3,Trimestral,Externo
2004-09-01,PREPARACIONES ALIMENTICIAS:     Volumen,1145.4,Trimestral,Externo
2004-09-01,PREPARACIONES ALIMENTICIAS:     Precio,1.15,Trimestral,Externo
2004-09-01,PRODUCTOS LACTEOS:     Valor,3.1,Trimestral,Externo
2004-09-01,PRODUCTOS LACTEOS:     Volumen,2665.0,Trimestral,Externo
2004-09-01,PRODUCTOS LACTEOS:     Precio,1.16,Trimestral,Externo
2004-09-01,PINTURAS Y BARNICES:     Valor,1.1,Trimestral,Externo
2004-09-01,PINTURAS Y BARNICES:     Volumen,1256.0,Trimestral,Externo
2004-09-01,PINTURAS Y BARNICES:     Precio,0.85,Trimestral,Externo
2004-09-01,CACAO Y SUS PREPARACIONES:     Valor,1.2,Trimestral,Externo
2004-09-01,CACAO Y SUS PREPARACIONES:     Volumen,634.5,Trimestral,Externo
2004-09-01,CACAO Y SUS PREPARACIONES:     Precio,1.82,Trimestral,Externo
2004-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.3,Trimestral,Externo
2004-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",3647.0,Trimestral,Externo
2004-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.37,Trimestral,Externo
2004-09-01,NARANJAS Y TORONJAS:     Valor,3.9,Trimestral,Externo
2004-09-01,NARANJAS Y TORONJAS:     Volumen,28486.9,Trimestral,Externo
2004-09-01,NARANJAS Y TORONJAS:     Precio,0.14,Trimestral,Externo
2004-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,2.9,Trimestral,Externo
2004-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,873.3,Trimestral,Externo
2004-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.32,Trimestral,Externo
2004-09-01,PRODUCTOS DE TOCADOR:     Valor,2.2,Trimestral,Externo
2004-09-01,PRODUCTOS DE TOCADOR:     Volumen,1279.1,Trimestral,Externo
2004-09-01,PRODUCTOS DE TOCADOR:     Precio,1.69,Trimestral,Externo
2004-09-01,SUB-TOTAL OTROS PRODUCTOS,26.2,Trimestral,Externo
2004-09-01,LOS DEMAS OTROS PRODUCTOS,63.4,Trimestral,Externo
2004-09-01,TOTAL OTROS PRODUCTOS,89.6,Trimestral,Externo
2004-12-01,METALES Y SUS MANUFACTURAS:     Valor,7.1,Trimestral,Externo
