Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2012-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,34744.7,Anual,Real
2012-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8385.0,Anual,Real
2013-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,376539.4,Anual,Real
2013-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,45345.4,Anual,Real
2013-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,350004.1,Anual,Real
2013-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,42149.9,Anual,Real
2013-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,302888.2,Anual,Real
2013-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,36475.9,Anual,Real
2013-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8304.0,Anual,Real
2014-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,414633.5,Anual,Real
2014-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,49172.9,Anual,Real
2014-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,381311.9,Anual,Real
2014-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,45221.2,Anual,Real
2014-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,323923.3,Anual,Real
2014-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,38415.3,Anual,Real
2014-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8432.0,Anual,Real
2015-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,460405.2,Anual,Real
2015-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,53682.0,Anual,Real
2015-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,429017.7,Anual,Real
2015-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,50022.3,Anual,Real
2015-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,363974.4,Anual,Real
2015-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,42438.4,Anual,Real
2015-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8577.0,Anual,Real
2016-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,495921.9,Anual,Real
2016-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,56865.2,Anual,Real
2016-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,461207.6,Anual,Real
2016-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,52884.6,Anual,Real
2016-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,386894.5,Anual,Real
2016-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,44363.5,Anual,Real
2016-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8721.0,Anual,Real
2017-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,543403.0,Anual,Real
2017-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,61332.3,Anual,Real
2017-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,510167.3,Anual,Real
2017-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,57581.1,Anual,Real
2017-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,431294.4,Anual,Real
2017-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,48678.9,Anual,Real
2017-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,8860.0,Anual,Real
2018-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,575284.9,Anual,Real
2018-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,63751.7,Anual,Real
2018-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,530001.3,Anual,Real
2018-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,58733.5,Anual,Real
2018-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,444842.6,Anual,Real
2018-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,49296.4,Anual,Real
2018-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,9023.8,Anual,Real
2019-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,614917.7,Anual,Real
2019-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,67189.9,Anual,Real
2019-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,567989.6,Anual,Real
2019-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,62062.2,Anual,Real
2019-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,479757.2,Anual,Real
2019-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,52421.4,Anual,Real
2019-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,9151.9,Anual,Real
2020-01-01,  PRODUCTO INTERNO BRUTO (millones de Lempiras),Corrientes,585733.6,Anual,Real
2020-01-01,  PRODUCTO INTERNO BRUTO per cápita (en Lempiras),Corrientes,62952.5,Anual,Real
2020-01-01,  PRODUCTO NACIONAL BRUTO  (millones de Lempiras),Corrientes,545752.8,Anual,Real
2020-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en Lempiras),Corrientes,58655.5,Anual,Real
2020-01-01,  INGRESO NACIONAL   (millones de Lempiras),Corrientes,471152.0,Anual,Real
2020-01-01,  INGRESO NACIONAL  per cápita (en Lempiras),Corrientes,50637.7,Anual,Real
2020-01-01,POBLACIÓN (Miles de personas) 1/,Corrientes,9304.4,Anual,Real
