Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2012-01-01,Cultivo de Maíz,Corrientes,1569.1,Anual,Real
2012-01-01,Cultivo de Fríjol,Corrientes,1064.6,Anual,Real
2012-01-01,Cultivo de Sorgo,Corrientes,201.2,Anual,Real
2012-01-01,Cultivo de Arroz en Granza,Corrientes,213.2,Anual,Real
2012-01-01,Cultivo de Palma Africana,Corrientes,3886.4,Anual,Real
2012-01-01,Cultivo de Banano,Corrientes,6711.4,Anual,Real
2012-01-01,Cultivo de Café,Corrientes,17430.4,Anual,Real
2012-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,5171.4,Anual,Real
2012-01-01,Cría de Ganado Vacuno,Corrientes,4268,Anual,Real
2012-01-01,Actividades de Pesca 2/,Corrientes,721.4,Anual,Real
2012-01-01,Cría de Otros Animales 3/,Corrientes,396.5,Anual,Real
2012-01-01,Cría de Aves de Corral,Corrientes,1400.9,Anual,Real
2012-01-01,Silvicultura,Corrientes,1753.4,Anual,Real
2012-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,4233.5,Anual,Real
2013-01-01,PRECIOS CORRIENTES,Corrientes,45904.4,Anual,Real
2013-01-01,Cultivo de Maíz,Corrientes,2034.5,Anual,Real
2013-01-01,Cultivo de Fríjol,Corrientes,989.5,Anual,Real
2013-01-01,Cultivo de Sorgo,Corrientes,221.4,Anual,Real
2013-01-01,Cultivo de Arroz en Granza,Corrientes,219.3,Anual,Real
2013-01-01,Cultivo de Palma Africana,Corrientes,3231.9,Anual,Real
2013-01-01,Cultivo de Banano,Corrientes,7409.1,Anual,Real
2013-01-01,Cultivo de Café,Corrientes,11810.3,Anual,Real
2013-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,5631.5,Anual,Real
2013-01-01,Cría de Ganado Vacuno,Corrientes,5126.4,Anual,Real
2013-01-01,Actividades de Pesca 2/,Corrientes,1027.1,Anual,Real
2013-01-01,Cría de Otros Animales 3/,Corrientes,386.4,Anual,Real
2013-01-01,Cría de Aves de Corral,Corrientes,1394.3,Anual,Real
2013-01-01,Silvicultura,Corrientes,1924.1,Anual,Real
2013-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,4498.4,Anual,Real
2014-01-01,PRECIOS CORRIENTES,Corrientes,51988.2,Anual,Real
2014-01-01,Cultivo de Maíz,Corrientes,2016.1,Anual,Real
2014-01-01,Cultivo de Fríjol,Corrientes,2345.6,Anual,Real
2014-01-01,Cultivo de Sorgo,Corrientes,240.3,Anual,Real
2014-01-01,Cultivo de Arroz en Granza,Corrientes,228,Anual,Real
2014-01-01,Cultivo de Palma Africana,Corrientes,4034,Anual,Real
2014-01-01,Cultivo de Banano,Corrientes,7640.7,Anual,Real
2014-01-01,Cultivo de Café,Corrientes,13818.9,Anual,Real
2014-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,6428.5,Anual,Real
2014-01-01,Cría de Ganado Vacuno,Corrientes,5655.2,Anual,Real
2014-01-01,Actividades de Pesca 2/,Corrientes,1303.4,Anual,Real
2014-01-01,Cría de Otros Animales 3/,Corrientes,507.9,Anual,Real
2014-01-01,Cría de Aves de Corral,Corrientes,881.9,Anual,Real
2014-01-01,Silvicultura,Corrientes,2053.6,Anual,Real
2014-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,4834.1,Anual,Real
2015-01-01,PRECIOS CORRIENTES,Corrientes,56243,Anual,Real
2015-01-01,Cultivo de Maíz,Corrientes,2674.1,Anual,Real
2015-01-01,Cultivo de Fríjol,Corrientes,1833.4,Anual,Real
2015-01-01,Cultivo de Sorgo,Corrientes,257.3,Anual,Real
2015-01-01,Cultivo de Arroz en Granza,Corrientes,239.6,Anual,Real
2015-01-01,Cultivo de Palma Africana,Corrientes,3219.9,Anual,Real
2015-01-01,Cultivo de Banano,Corrientes,8503.2,Anual,Real
2015-01-01,Cultivo de Café,Corrientes,15858.8,Anual,Real
2015-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,7048.5,Anual,Real
2015-01-01,Cría de Ganado Vacuno,Corrientes,7134.9,Anual,Real
2015-01-01,Actividades de Pesca 2/,Corrientes,1091.1,Anual,Real
2015-01-01,Cría de Otros Animales 3/,Corrientes,607.6,Anual,Real
2015-01-01,Cría de Aves de Corral,Corrientes,841.9,Anual,Real
2015-01-01,Silvicultura,Corrientes,2216.9,Anual,Real
2015-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,4715.6,Anual,Real
2016-01-01,PRECIOS CORRIENTES,Corrientes,59758.1,Anual,Real
2016-01-01,Cultivo de Maíz,Corrientes,2951.6,Anual,Real
2016-01-01,Cultivo de Fríjol,Corrientes,1561.5,Anual,Real
2016-01-01,Cultivo de Sorgo,Corrientes,274.9,Anual,Real
2016-01-01,Cultivo de Arroz en Granza,Corrientes,271.3,Anual,Real
2016-01-01,Cultivo de Palma Africana,Corrientes,4177.7,Anual,Real
2016-01-01,Cultivo de Banano,Corrientes,9043.4,Anual,Real
2016-01-01,Cultivo de Café,Corrientes,16181.5,Anual,Real
2016-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,8130,Anual,Real
2016-01-01,Cría de Ganado Vacuno,Corrientes,7525.1,Anual,Real
2016-01-01,Actividades de Pesca 2/,Corrientes,1123,Anual,Real
2016-01-01,Cría de Otros Animales 3/,Corrientes,571.2,Anual,Real
2016-01-01,Cría de Aves de Corral,Corrientes,431.7,Anual,Real
2016-01-01,Silvicultura,Corrientes,2378.3,Anual,Real
2016-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,5137.1,Anual,Real
2017-01-01,PRECIOS CORRIENTES,Corrientes,68848,Anual,Real
2017-01-01,Cultivo de Maíz,Corrientes,2221.9,Anual,Real
2017-01-01,Cultivo de Fríjol,Corrientes,1541.6,Anual,Real
2017-01-01,Cultivo de Sorgo,Corrientes,302.1,Anual,Real
2017-01-01,Cultivo de Arroz en Granza,Corrientes,282.2,Anual,Real
2017-01-01,Cultivo de Palma Africana,Corrientes,5269.2,Anual,Real
2017-01-01,Cultivo de Banano,Corrientes,9786.8,Anual,Real
2017-01-01,Cultivo de Café,Corrientes,22574.6,Anual,Real
2017-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,8630.7,Anual,Real
2017-01-01,Cría de Ganado Vacuno,Corrientes,7744.1,Anual,Real
2017-01-01,Actividades de Pesca 2/,Corrientes,1443.3,Anual,Real
2017-01-01,Cría de Otros Animales 3/,Corrientes,608.7,Anual,Real
2017-01-01,Cría de Aves de Corral,Corrientes,327.4,Anual,Real
2017-01-01,Silvicultura,Corrientes,2592.4,Anual,Real
2017-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,5523,Anual,Real
2018-01-01,PRECIOS CORRIENTES,Corrientes,66791.6,Anual,Real
2018-01-01,Cultivo de Maíz,Corrientes,3151,Anual,Real
2018-01-01,Cultivo de Fríjol,Corrientes,1765.9,Anual,Real
