Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2003-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",12817.9,Anual,Real
2003-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",142817.8,Anual,Real
2004-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",19656.6,Anual,Real
2004-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",1098.8,Anual,Real
2004-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",30940.4,Anual,Real
2004-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",2193.2,Anual,Real
2004-01-01,Construcción,"Enfoque_Produccion, Corrientes",8628.2,Anual,Real
2004-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",21386.1,Anual,Real
2004-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",4599.3,Anual,Real
2004-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",5850.1,Anual,Real
2004-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",5732.5,Anual,Real
2004-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",8417.5,Anual,Real
2004-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",8938.5,Anual,Real
2004-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",7023.2,Anual,Real
2004-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",10307.4,Anual,Real
2004-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",10041.1,Anual,Real
2004-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",4188.0,Anual,Real
2004-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",4001.8,Anual,Real
2004-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",5892.1,Anual,Real
2004-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",147110.5,Anual,Real
2004-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",14397.0,Anual,Real
2004-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",161507.5,Anual,Real
2005-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",22915.0,Anual,Real
2005-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",1184.4,Anual,Real
2005-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",35066.3,Anual,Real
2005-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",2557.3,Anual,Real
2005-01-01,Construcción,"Enfoque_Produccion, Corrientes",9407.4,Anual,Real
2005-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",25227.1,Anual,Real
2005-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",5049.3,Anual,Real
2005-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",6363.5,Anual,Real
2005-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",6764.6,Anual,Real
2005-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",9625.9,Anual,Real
2005-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",10052.7,Anual,Real
2005-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",8061.6,Anual,Real
2005-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",11267.8,Anual,Real
2005-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",11794.5,Anual,Real
2005-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",4849.2,Anual,Real
2005-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",4571.7,Anual,Real
2005-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",6912.1,Anual,Real
2005-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",167846.3,Anual,Real
2005-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",15901.2,Anual,Real
2005-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",183747.4,Anual,Real
2006-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",24458.7,Anual,Real
2006-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",2396.4,Anual,Real
2006-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",39133.1,Anual,Real
2006-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",2334.5,Anual,Real
2006-01-01,Construcción,"Enfoque_Produccion, Corrientes",11390.0,Anual,Real
2006-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",29445.7,Anual,Real
2006-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",5738.4,Anual,Real
2006-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",6917.0,Anual,Real
2006-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",7069.8,Anual,Real
2006-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",11770.2,Anual,Real
2006-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",11089.9,Anual,Real
2006-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",8994.6,Anual,Real
2006-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",12057.2,Anual,Real
2006-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",13414.8,Anual,Real
2006-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",5705.3,Anual,Real
2006-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",5282.8,Anual,Real
2006-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",8812.1,Anual,Real
2006-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",188386.2,Anual,Real
2006-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",17901.8,Anual,Real
2006-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",206288.0,Anual,Real
2007-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",27820.3,Anual,Real
2007-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",2770.1,Anual,Real
2007-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",41928.7,Anual,Real
2007-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",2469.1,Anual,Real
2007-01-01,Construcción,"Enfoque_Produccion, Corrientes",13925.5,Anual,Real
2007-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",33169.6,Anual,Real
2007-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",6773.5,Anual,Real
2007-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",7803.7,Anual,Real
2007-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",8008.9,Anual,Real
2007-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",13880.7,Anual,Real
2007-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",12716.6,Anual,Real
2007-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",10404.4,Anual,Real
2007-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",14372.8,Anual,Real
2007-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",16302.1,Anual,Real
2007-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",6756.3,Anual,Real
2007-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",6080.0,Anual,Real
2007-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",11301.3,Anual,Real
2007-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",213881.0,Anual,Real
2007-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",19686.2,Anual,Real
2007-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",233567.2,Anual,Real
2008-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",31884.1,Anual,Real
2008-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",2036.1,Anual,Real
2008-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",46723.9,Anual,Real
2008-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",2904.4,Anual,Real
2008-01-01,Construcción,"Enfoque_Produccion, Corrientes",16432.2,Anual,Real
2008-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",37917.1,Anual,Real
2008-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",7636.8,Anual,Real
2008-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",9066.6,Anual,Real
2008-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",8931.3,Anual,Real
2008-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",16800.5,Anual,Real
2008-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",13817.8,Anual,Real
2008-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",11857.4,Anual,Real
2008-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",16364.6,Anual,Real
2008-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",18927.8,Anual,Real
2008-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",8255.6,Anual,Real
2008-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",6929.6,Anual,Real
2008-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",13292.4,Anual,Real
2008-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",243193.5,Anual,Real
2008-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",19223.4,Anual,Real
2008-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",262416.9,Anual,Real
2009-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",29837.3,Anual,Real
