Fechas,Variable,Valores,Periodicidad,Sector
2008-08-01,IMAE_Original,163.3732,Mes,Real
2008-09-01,IMAE_Original,166.7533,Mes,Real
2008-10-01,IMAE_Original,174.8992,Mes,Real
2008-11-01,IMAE_Original,168.0674,Mes,Real
2008-12-01,IMAE_Original,179.3905,Mes,Real
2009-01-01,IMAE_Original,157.2631,Mes,Real
2009-02-01,IMAE_Original,159.3296,Mes,Real
2009-03-01,IMAE_Original,169.9087,Mes,Real
2009-04-01,IMAE_Original,156.1828,Mes,Real
2009-05-01,IMAE_Original,164.1706,Mes,Real
2009-06-01,IMAE_Original,163.035,Mes,Real
2009-07-01,IMAE_Original,155.4225,Mes,Real
2009-08-01,IMAE_Original,159.8914,Mes,Real
2009-09-01,IMAE_Original,157.8166,Mes,Real
2009-10-01,IMAE_Original,166.3253,Mes,Real
2009-11-01,IMAE_Original,163.9713,Mes,Real
2009-12-01,IMAE_Original,176.1639,Mes,Real
2010-01-01,IMAE_Original,165.2827,Mes,Real
2010-02-01,IMAE_Original,166.9109,Mes,Real
2010-03-01,IMAE_Original,179.9082,Mes,Real
2010-04-01,IMAE_Original,165.4608,Mes,Real
2010-05-01,IMAE_Original,173.8944,Mes,Real
2010-06-01,IMAE_Original,171.0049,Mes,Real
2010-07-01,IMAE_Original,162.529,Mes,Real
2010-08-01,IMAE_Original,166.6488,Mes,Real
2010-09-01,IMAE_Original,175.1815,Mes,Real
2010-10-01,IMAE_Original,171.9956,Mes,Real
2010-11-01,IMAE_Original,175.4771,Mes,Real
2010-12-01,IMAE_Original,186.8913,Mes,Real
2011-01-01,IMAE_Original,176.9603,Mes,Real
2011-02-01,IMAE_Original,179.4585,Mes,Real
2011-03-01,IMAE_Original,190.7132,Mes,Real
2011-04-01,IMAE_Original,175.1838,Mes,Real
2011-05-01,IMAE_Original,184.3049,Mes,Real
2011-06-01,IMAE_Original,182.33,Mes,Real
2011-07-01,IMAE_Original,175.8288,Mes,Real
2011-08-01,IMAE_Original,185.6676,Mes,Real
2011-09-01,IMAE_Original,182.032,Mes,Real
2011-10-01,IMAE_Original,185.8219,Mes,Real
2011-11-01,IMAE_Original,188.1837,Mes,Real
2011-12-01,IMAE_Original,198.6589,Mes,Real
2012-01-01,IMAE_Original,181.512,Mes,Real
2012-02-01,IMAE_Original,189.2533,Mes,Real
2012-03-01,IMAE_Original,202.5203,Mes,Real
2012-04-01,IMAE_Original,183.8135,Mes,Real
2012-05-01,IMAE_Original,193.4493,Mes,Real
2012-06-01,IMAE_Original,192.2806,Mes,Real
2012-07-01,IMAE_Original,185.8885,Mes,Real
2012-08-01,IMAE_Original,193.6086,Mes,Real
2012-09-01,IMAE_Original,188.785,Mes,Real
2012-10-01,IMAE_Original,199.9687,Mes,Real
2012-11-01,IMAE_Original,199.4824,Mes,Real
2012-12-01,IMAE_Original,203.0957,Mes,Real
2013-01-01,IMAE_Original,189.6793,Mes,Real
2013-02-01,IMAE_Original,192.6572,Mes,Real
2013-03-01,IMAE_Original,196.3719,Mes,Real
2013-04-01,IMAE_Original,195.4881,Mes,Real
2013-05-01,IMAE_Original,199.0046,Mes,Real
2013-06-01,IMAE_Original,194.3843,Mes,Real
