Fechas,Variable,Valores,Periodicidad,Sector
2005-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",88.8086688785938,Mes,Real
2005-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",103.87170850252078,Mes,Real
2005-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",120.14219861016485,Mes,Real
2005-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",145.94308351274015,Mes,Real
2005-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",125.89116537675432,Mes,Real
2005-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",107.91109596675297,Mes,Real
2006-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",125.03599990461916,Mes,Real
2006-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",134.9032143752555,Mes,Real
2006-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",130.50220625425806,Mes,Real
2006-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",108.75325371303992,Mes,Real
2006-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",128.63387296634417,Mes,Real
2006-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",122.53053560430575,Mes,Real
2006-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",87.59025318163238,Mes,Real
2006-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",112.6739719852841,Mes,Real
2006-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",123.8236538220466,Mes,Real
2006-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",151.95441704591906,Mes,Real
2006-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",143.96630681291728,Mes,Real
2006-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",118.99007588227278,Mes,Real
2007-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",123.92952894127265,Mes,Real
2007-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",153.42954154516966,Mes,Real
2007-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",143.51877855293637,Mes,Real
2007-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",128.03594654585092,Mes,Real
2007-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",129.83571150020438,Mes,Real
2007-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",128.30503158468457,Mes,Real
2007-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",89.7410176863333,Mes,Real
2007-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",122.55260482354545,Mes,Real
2007-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",130.03848111459325,Mes,Real
2007-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",158.56512548031068,Mes,Real
2007-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",146.9148730072217,Mes,Real
2007-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",130.23820243902438,Mes,Real
2008-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",143.5904772176046,Mes,Real
2008-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",154.8507797520098,Mes,Real
2008-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",149.26698309033927,Mes,Real
2008-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",117.82738251805424,Mes,Real
2008-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",118.03551032838261,Mes,Real
2008-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",127.35262689739746,Mes,Real
2008-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",89.6042451151383,Mes,Real
2008-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",124.9970098106009,Mes,Real
2008-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",134.07644012808285,Mes,Real
2008-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",154.63881665076985,Mes,Real
2008-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",137.5423602534405,Mes,Real
2008-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",136.45236547213517,Mes,Real
2009-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",135.0728590679929,Mes,Real
2009-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",150.33750599536722,Mes,Real
2009-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",142.86718261343506,Mes,Real
2009-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",122.27902801471589,Mes,Real
2009-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",120.35489371849026,Mes,Real
2009-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",121.5286520915656,Mes,Real
2009-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",89.56661406186129,Mes,Real
2009-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",120.4411498024254,Mes,Real
2009-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",125.51497430167598,Mes,Real
2009-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",160.66808142798743,Mes,Real
2009-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",137.52761204523776,Mes,Real
2009-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",132.8891077939774,Mes,Real
2010-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",142.02086601716854,Mes,Real
2010-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",151.39259231502928,Mes,Real
2010-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",151.39232587545987,Mes,Real
2010-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",125.59638627878458,Mes,Real
2010-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",118.21391385747377,Mes,Real
2010-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",123.65432751056002,Mes,Real
2010-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",86.89742132443112,Mes,Real
2010-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",115.31426822455374,Mes,Real
2010-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",126.43081774083663,Mes,Real
2010-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",153.7511052050688,Mes,Real
2010-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",137.15149320070856,Mes,Real
2010-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",133.7223556342826,Mes,Real
2011-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",149.47648897669984,Mes,Real
2011-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",168.81296539038016,Mes,Real
2011-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",168.61940580460552,Mes,Real
2011-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",133.46385699686604,Mes,Real
2011-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",127.91954196757051,Mes,Real
2011-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",131.32152088840442,Mes,Real
2011-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",96.90950805286823,Mes,Real
2011-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",129.7311596539038,Mes,Real
2011-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",139.20003439160647,Mes,Real
2011-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",165.25126609892354,Mes,Real
2011-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",147.28054005995367,Mes,Real
2011-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",141.6658580460553,Mes,Real
2012-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",161.72031126856518,Mes,Real
2012-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",182.31581235863194,Mes,Real
2012-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",189.30150423763456,Mes,Real
2012-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",139.37989757460144,Mes,Real
2012-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",144.5002305763728,Mes,Real
2012-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",136.8883739201526,Mes,Real
2012-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",106.14495139664804,Mes,Real
2012-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",141.655741681428,Mes,Real
2012-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",150.00512515329063,Mes,Real
2012-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",189.24613443248398,Mes,Real
2012-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",180.86827472407683,Mes,Real
2012-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",152.95213394195395,Mes,Real
2013-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",171.4140714675024,Mes,Real
2013-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",182.79481060089927,Mes,Real
2013-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",180.00660960621337,Mes,Real
2013-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",153.6241371985284,Mes,Real
2013-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",149.7073759640278,Mes,Real
2013-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",141.88604387518734,Mes,Real
2013-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",111.35256916473634,Mes,Real
2013-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",143.1893143752555,Mes,Real
2013-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",152.74975702411768,Mes,Real
2013-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",186.9592309170187,Mes,Real
2013-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",179.53228232729253,Mes,Real
2013-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",176.3181198255893,Mes,Real
2014-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",171.96746368715083,Mes,Real
2014-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",195.3353328246355,Mes,Real
2014-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",191.7007048099196,Mes,Real
2014-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",164.66505286823818,Mes,Real
2014-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",159.38787094972068,Mes,Real
2014-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",138.93047957487397,Mes,Real
2014-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",111.42434733614934,Mes,Real
2014-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",142.4754143480038,Mes,Real
2014-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",155.87037366126174,Mes,Real
2014-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",194.58396718899036,Mes,Real
2014-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",181.00109344597354,Mes,Real
2014-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",177.60882331380296,Mes,Real
2015-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",186.64227050006812,Mes,Real
2015-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",189.56722843711677,Mes,Real
2015-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",194.16531192260524,Mes,Real
2015-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",165.48758137348415,Mes,Real
2015-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",151.77874683199346,Mes,Real
2015-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",145.8275030385611,Mes,Real
2015-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",116.11582680201661,Mes,Real
2015-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",151.75956101648725,Mes,Real
2015-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",163.34713916064857,Mes,Real
2015-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",205.5428541763183,Mes,Real
