Fechas,Variable,Valores,Periodicidad,Sector
2001-01-01,CAFÉ:     Precio,67.21,Anual,Externo
2001-01-01,CAFÉ:     Volumen Sacos 46 Kg.,3472.8,Anual,Externo
2001-01-01,CAFÉ:     Precio,51.51,Anual,Externo
2001-01-01,MADERA:     Valor,35.3,Anual,Externo
2001-01-01,MADERA:     Volumen P.T.,45783.4,Anual,Externo
2001-01-01,MADERA:     Precio,0.77,Anual,Externo
2001-01-01,ACEÍTE DE PALMA:     Valor,31.4,Anual,Externo
2001-01-01,ACEÍTE DE PALMA:     Volumen Kilos ,64583.9,Anual,Externo
2001-01-01,ACEÍTE DE PALMA:     Precio,0.49,Anual,Externo
2001-01-01,PLATA:     Valor,3.5,Anual,Externo
2001-01-01,PLATA:     Volumen Onzas Troy,1374.9,Anual,Externo
2001-01-01,PLATA:     Precio,2.56,Anual,Externo
2001-01-01,PLOMO:     Valor,1.8,Anual,Externo
2001-01-01,PLOMO:     Volumen Libras,15091.7,Anual,Externo
2001-01-01,PLOMO:     Precio,0.12,Anual,Externo
2001-01-01,ZINC:     Valor,12.2,Anual,Externo
2001-01-01,ZINC:     Volumen Libras,84309.8,Anual,Externo
2001-01-01,ZINC:     Precio,0.14,Anual,Externo
2001-01-01,AZÚCAR:     Valor,28.1,Anual,Externo
2001-01-01,AZÚCAR:     Volumen Kilos,130353.1,Anual,Externo
2001-01-01,AZÚCAR:     Precio,0.22,Anual,Externo
2001-01-01,CAMARÓN CULTIVADO:     Valor,93.2,Anual,Externo
2001-01-01,CAMARÓN CULTIVADO:     Volumen Kilos,10006.2,Anual,Externo
2001-01-01,CAMARÓN CULTIVADO:     Precio,9.31,Anual,Externo
2001-01-01,CAMARÓN DE EXTRACCIÓN:     Valor,13.6,Anual,Externo
2001-01-01,CAMARÓN DE EXTRACCIÓN:     Volumen Kilos,1456.4,Anual,Externo
2001-01-01,CAMARÓN DE EXTRACCIÓN:     Precio,9.31,Anual,Externo
2001-01-01,LANGOSTAS:     Valor,29.9,Anual,Externo
