Concepto,Fechas,Monto
           Bancario,2002-03-01,988.2
    OTRAS ENTRADAS DE CAPITAL,2002-03-01,18251.9
    INVERSIÓN BONOS CADD,2002-03-01,4526.7
    TOTAL INGRESOS,2002-03-01,233012.5
1. BIENES,2002-04-01,86566.20000000001
     EXPORTACIONES DE MERCANCÍAS,2002-04-01,26317.6
     ANTICIPOS POR EXPORTACIONES,2002-04-01,24107.7
     PROCESAMIENTO Y MAQUILADO,2002-04-01,36140.9
2. SERVICIOS,2002-04-01,48860.2
     TRANSPORTE,2002-04-01,1781.8
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-04-01,1455.6
     GASTOS DE VIAJERO,2002-04-01,6551.4
     SERVICIOS DEL GOBIERNO,2002-04-01,11649.5
     OTROS SERVICIOS,2002-04-01,27421.9
          FINANCIEROS,2002-04-01,4620.0
          EMPRESARIALES Y PROFESIONALES,2002-04-01,821.9
          OTROS,2002-04-01,21980.0
3. RENTA DE LA INVERSIÓN,2002-04-01,9597.3
4. TRANSFERENCIAS,2002-04-01,70118.6
     REMESAS FAMILIARES,2002-04-01,57714.5
     OTRAS,2002-04-01,12404.1
5. MOVIMIENTOS DE CAPITAL,2002-04-01,133774.0
     INVERSIÓN EXTRANJERA,2002-04-01,907.9
          Inversión Directa,2002-04-01,907.9
          Inversión de Cartera,2002-04-01,0.0
     PRÉSTAMOS,2002-04-01,29694.5
           Público,2002-04-01,14251.6
           Privado,2002-04-01,14594.4
           Bancario,2002-04-01,848.5
    OTRAS ENTRADAS DE CAPITAL,2002-04-01,101618.0
    INVERSIÓN BONOS CADD,2002-04-01,1553.6
    TOTAL INGRESOS,2002-04-01,348916.30000000005
1. BIENES,2002-05-01,82388.6
     EXPORTACIONES DE MERCANCÍAS,2002-05-01,29194.4
     ANTICIPOS POR EXPORTACIONES,2002-05-01,17574.0
     PROCESAMIENTO Y MAQUILADO,2002-05-01,35620.2
2. SERVICIOS,2002-05-01,52428.9
     TRANSPORTE,2002-05-01,1219.1
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-05-01,2188.9
     GASTOS DE VIAJERO,2002-05-01,7560.0
     SERVICIOS DEL GOBIERNO,2002-05-01,15077.9
     OTROS SERVICIOS,2002-05-01,26383.0
          FINANCIEROS,2002-05-01,3325.0
          EMPRESARIALES Y PROFESIONALES,2002-05-01,1264.2
          OTROS,2002-05-01,21793.8
3. RENTA DE LA INVERSIÓN,2002-05-01,4042.3
4. TRANSFERENCIAS,2002-05-01,65342.7
     REMESAS FAMILIARES,2002-05-01,61249.0
     OTRAS,2002-05-01,4093.7
5. MOVIMIENTOS DE CAPITAL,2002-05-01,50653.3
     INVERSIÓN EXTRANJERA,2002-05-01,575.0
          Inversión Directa,2002-05-01,575.0
          Inversión de Cartera,2002-05-01,0.0
     PRÉSTAMOS,2002-05-01,19008.9
           Público,2002-05-01,4284.9
           Privado,2002-05-01,12126.5
           Bancario,2002-05-01,2597.5
    OTRAS ENTRADAS DE CAPITAL,2002-05-01,23257.9
    INVERSIÓN BONOS CADD,2002-05-01,7811.5
    TOTAL INGRESOS,2002-05-01,254855.8
1. BIENES,2002-06-01,88145.5
     EXPORTACIONES DE MERCANCÍAS,2002-06-01,23525.4
     ANTICIPOS POR EXPORTACIONES,2002-06-01,16124.9
     PROCESAMIENTO Y MAQUILADO,2002-06-01,48495.2
2. SERVICIOS,2002-06-01,44431.6
     TRANSPORTE,2002-06-01,1022.0
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-06-01,967.4
     GASTOS DE VIAJERO,2002-06-01,7456.9
     SERVICIOS DEL GOBIERNO,2002-06-01,10672.7
     OTROS SERVICIOS,2002-06-01,24312.6
          FINANCIEROS,2002-06-01,3372.4
          EMPRESARIALES Y PROFESIONALES,2002-06-01,2207.6
          OTROS,2002-06-01,18732.6
3. RENTA DE LA INVERSIÓN,2002-06-01,3273.4
4. TRANSFERENCIAS,2002-06-01,54892.200000000004
     REMESAS FAMILIARES,2002-06-01,50810.9
     OTRAS,2002-06-01,4081.3
5. MOVIMIENTOS DE CAPITAL,2002-06-01,51563.6
     INVERSIÓN EXTRANJERA,2002-06-01,1219.2
          Inversión Directa,2002-06-01,1219.2
          Inversión de Cartera,2002-06-01,0.0
     PRÉSTAMOS,2002-06-01,21596.699999999997
           Público,2002-06-01,10682.6
           Privado,2002-06-01,9147.5
           Bancario,2002-06-01,1766.6
    OTRAS ENTRADAS DE CAPITAL,2002-06-01,27478.7
    INVERSIÓN BONOS CADD,2002-06-01,1269.0
    TOTAL INGRESOS,2002-06-01,242306.30000000002
1. BIENES,2002-07-01,82568.0
     EXPORTACIONES DE MERCANCÍAS,2002-07-01,23881.0
     ANTICIPOS POR EXPORTACIONES,2002-07-01,17686.6
     PROCESAMIENTO Y MAQUILADO,2002-07-01,41000.4
2. SERVICIOS,2002-07-01,51507.6
     TRANSPORTE,2002-07-01,1339.4
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-07-01,915.4
     GASTOS DE VIAJERO,2002-07-01,11514.5
     SERVICIOS DEL GOBIERNO,2002-07-01,17419.3
     OTROS SERVICIOS,2002-07-01,20319.0
          FINANCIEROS,2002-07-01,4988.2
          EMPRESARIALES Y PROFESIONALES,2002-07-01,3463.3
          OTROS,2002-07-01,11867.5
3. RENTA DE LA INVERSIÓN,2002-07-01,4339.9
4. TRANSFERENCIAS,2002-07-01,64694.0
     REMESAS FAMILIARES,2002-07-01,58134.6
     OTRAS,2002-07-01,6559.4
5. MOVIMIENTOS DE CAPITAL,2002-07-01,50791.5
     INVERSIÓN EXTRANJERA,2002-07-01,698.9
          Inversión Directa,2002-07-01,698.9
          Inversión de Cartera,2002-07-01,0.0
     PRÉSTAMOS,2002-07-01,22109.0
           Público,2002-07-01,6535.4
           Privado,2002-07-01,6947.1
           Bancario,2002-07-01,8626.5
    OTRAS ENTRADAS DE CAPITAL,2002-07-01,26692.6
    INVERSIÓN BONOS CADD,2002-07-01,1291.0
    TOTAL INGRESOS,2002-07-01,253901.0
1. BIENES,2002-08-01,83947.5
     EXPORTACIONES DE MERCANCÍAS,2002-08-01,25092.0
     ANTICIPOS POR EXPORTACIONES,2002-08-01,20909.9
     PROCESAMIENTO Y MAQUILADO,2002-08-01,37945.6
2. SERVICIOS,2002-08-01,43039.0
     TRANSPORTE,2002-08-01,1920.2
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-08-01,328.7
     GASTOS DE VIAJERO,2002-08-01,13954.9
     SERVICIOS DEL GOBIERNO,2002-08-01,5505.8
     OTROS SERVICIOS,2002-08-01,21329.4
          FINANCIEROS,2002-08-01,5783.6
          EMPRESARIALES Y PROFESIONALES,2002-08-01,4276.2
          OTROS,2002-08-01,11269.6
3. RENTA DE LA INVERSIÓN,2002-08-01,5877.3
4. TRANSFERENCIAS,2002-08-01,62350.5
     REMESAS FAMILIARES,2002-08-01,57084.8
     OTRAS,2002-08-01,5265.7
5. MOVIMIENTOS DE CAPITAL,2002-08-01,41317.40000000001
     INVERSIÓN EXTRANJERA,2002-08-01,247.2
          Inversión Directa,2002-08-01,247.2
          Inversión de Cartera,2002-08-01,0.0
     PRÉSTAMOS,2002-08-01,18634.9
           Público,2002-08-01,2657.2
           Privado,2002-08-01,11372.1
           Bancario,2002-08-01,4605.6
    OTRAS ENTRADAS DE CAPITAL,2002-08-01,19672.0
    INVERSIÓN BONOS CADD,2002-08-01,2763.3
    TOTAL INGRESOS,2002-08-01,236531.7
1. BIENES,2002-09-01,83859.1
     EXPORTACIONES DE MERCANCÍAS,2002-09-01,19048.6
     ANTICIPOS POR EXPORTACIONES,2002-09-01,25048.4
     PROCESAMIENTO Y MAQUILADO,2002-09-01,39762.1
2. SERVICIOS,2002-09-01,61247.399999999994
     TRANSPORTE,2002-09-01,977.1
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-09-01,208.4
     GASTOS DE VIAJERO,2002-09-01,7824.9
     SERVICIOS DEL GOBIERNO,2002-09-01,28812.8
     OTROS SERVICIOS,2002-09-01,23424.199999999997
          FINANCIEROS,2002-09-01,7361.8
          EMPRESARIALES Y PROFESIONALES,2002-09-01,3672.6
          OTROS,2002-09-01,12389.8
3. RENTA DE LA INVERSIÓN,2002-09-01,3252.8
4. TRANSFERENCIAS,2002-09-01,58349.5
     REMESAS FAMILIARES,2002-09-01,52438.9
     OTRAS,2002-09-01,5910.6
5. MOVIMIENTOS DE CAPITAL,2002-09-01,35752.700000000004
     INVERSIÓN EXTRANJERA,2002-09-01,448.9
          Inversión Directa,2002-09-01,448.9
          Inversión de Cartera,2002-09-01,0.0
     PRÉSTAMOS,2002-09-01,14171.599999999999
           Público,2002-09-01,6356.5
           Privado,2002-09-01,5885.8
           Bancario,2002-09-01,1929.3
    OTRAS ENTRADAS DE CAPITAL,2002-09-01,20635.4
    INVERSIÓN BONOS CADD,2002-09-01,496.8
    TOTAL INGRESOS,2002-09-01,242461.5
1. BIENES,2002-10-01,90816.0
     EXPORTACIONES DE MERCANCÍAS,2002-10-01,22210.9
     ANTICIPOS POR EXPORTACIONES,2002-10-01,25700.0
     PROCESAMIENTO Y MAQUILADO,2002-10-01,42905.1
2. SERVICIOS,2002-10-01,40700.4
     TRANSPORTE,2002-10-01,1468.3
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-10-01,243.1
     GASTOS DE VIAJERO,2002-10-01,5888.0
     SERVICIOS DEL GOBIERNO,2002-10-01,12286.0
     OTROS SERVICIOS,2002-10-01,20815.0
          FINANCIEROS,2002-10-01,5891.1
          EMPRESARIALES Y PROFESIONALES,2002-10-01,3773.6
          OTROS,2002-10-01,11150.3
3. RENTA DE LA INVERSIÓN,2002-10-01,6663.7
4. TRANSFERENCIAS,2002-10-01,63649.899999999994
     REMESAS FAMILIARES,2002-10-01,56707.7
     OTRAS,2002-10-01,6942.2
5. MOVIMIENTOS DE CAPITAL,2002-10-01,39965.1
     INVERSIÓN EXTRANJERA,2002-10-01,410.3
          Inversión Directa,2002-10-01,410.3
          Inversión de Cartera,2002-10-01,0.0
     PRÉSTAMOS,2002-10-01,14912.4
           Público,2002-10-01,7015.2
           Privado,2002-10-01,6087.7
           Bancario,2002-10-01,1809.5
    OTRAS ENTRADAS DE CAPITAL,2002-10-01,24642.4
    INVERSIÓN BONOS CADD,2002-10-01,0.0
    TOTAL INGRESOS,2002-10-01,241795.1
1. BIENES,2002-11-01,88962.6
     EXPORTACIONES DE MERCANCÍAS,2002-11-01,23624.9
     ANTICIPOS POR EXPORTACIONES,2002-11-01,24403.1
     PROCESAMIENTO Y MAQUILADO,2002-11-01,40934.6
2. SERVICIOS,2002-11-01,39534.399999999994
     TRANSPORTE,2002-11-01,1080.1
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-11-01,340.9
     GASTOS DE VIAJERO,2002-11-01,5424.9
     SERVICIOS DEL GOBIERNO,2002-11-01,11661.3
     OTROS SERVICIOS,2002-11-01,21027.199999999997
          FINANCIEROS,2002-11-01,6576.6
          EMPRESARIALES Y PROFESIONALES,2002-11-01,4524.7
          OTROS,2002-11-01,9925.9
3. RENTA DE LA INVERSIÓN,2002-11-01,4896.7
4. TRANSFERENCIAS,2002-11-01,57986.5
     REMESAS FAMILIARES,2002-11-01,51857.9
     OTRAS,2002-11-01,6128.6
5. MOVIMIENTOS DE CAPITAL,2002-11-01,63360.0
     INVERSIÓN EXTRANJERA,2002-11-01,314.3
          Inversión Directa,2002-11-01,314.3
          Inversión de Cartera,2002-11-01,0.0
     PRÉSTAMOS,2002-11-01,26138.6
           Público,2002-11-01,9542.0
           Privado,2002-11-01,13419.1
           Bancario,2002-11-01,3177.5
    OTRAS ENTRADAS DE CAPITAL,2002-11-01,35919.6
    INVERSIÓN BONOS CADD,2002-11-01,987.5
    TOTAL INGRESOS,2002-11-01,254740.2
1. BIENES,2002-12-01,125869.4
     EXPORTACIONES DE MERCANCÍAS,2002-12-01,31242.2
     ANTICIPOS POR EXPORTACIONES,2002-12-01,28609.0
     PROCESAMIENTO Y MAQUILADO,2002-12-01,66018.2
2. SERVICIOS,2002-12-01,106815.5
     TRANSPORTE,2002-12-01,916.5
     SEGUROS (PRIMAS E INDEMNIZACIONES),2002-12-01,475.3
     GASTOS DE VIAJERO,2002-12-01,7237.5
     SERVICIOS DEL GOBIERNO,2002-12-01,72584.7
     OTROS SERVICIOS,2002-12-01,25601.5
          FINANCIEROS,2002-12-01,6152.4
          EMPRESARIALES Y PROFESIONALES,2002-12-01,4234.4
          OTROS,2002-12-01,15214.7
3. RENTA DE LA INVERSIÓN,2002-12-01,5576.3
4. TRANSFERENCIAS,2002-12-01,69013.7
     REMESAS FAMILIARES,2002-12-01,62103.4
     OTRAS,2002-12-01,6910.3
5. MOVIMIENTOS DE CAPITAL,2002-12-01,88943.3
     INVERSIÓN EXTRANJERA,2002-12-01,470.0
          Inversión Directa,2002-12-01,470.0
          Inversión de Cartera,2002-12-01,0.0
     PRÉSTAMOS,2002-12-01,60343.200000000004
           Público,2002-12-01,34627.3
           Privado,2002-12-01,22867.4
           Bancario,2002-12-01,2848.5
    OTRAS ENTRADAS DE CAPITAL,2002-12-01,25762.7
    INVERSIÓN BONOS CADD,2002-12-01,2367.4
    TOTAL INGRESOS,2002-12-01,396218.19999999995
