Concepto,Fechas,Monto
Servicios de Informática e Información,2010-05-01,572.3539700000001
Regalías y Derechos de Licencia,2010-05-01,0.16900000000000004
Servicios Empresariales,2010-05-01,2367.919860000001
Servicios Personales Culturales y Recreativos,2010-05-01,50.574750000000016
Gubernamentales,2010-05-01,5320.891570000002
Comercio,2010-05-01,1555.4537700000005
RENTA,2010-05-01,19864.313370000007
Remuneración de Empleados,2010-05-01,1179.6240800000003
Retribución de la Inversión,2010-05-01,18684.689290000006
TRANSFERENCIAS CORRIENTES,2010-05-01,247996.19378000003
Donaciones Oficiales,2010-05-01,2888.7147600000008
Donaciones Privadas,2010-05-01,15661.40191
Remesas Familiares,2010-05-01,229446.07711000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-05-01,88308.06708000002
Capital Sector Privado,2010-05-01,64281.468280000016
Capital Sector Bancario,2010-05-01,9600.799280000003
Capital Sector Público,2010-05-01,14425.799520000004
DataValue{Union{}}(),2010-05-01,594160.2965000002
EXPORTACIONES,2010-06-01,267333.8210300001
Bienes,2010-06-01,207106.33563000007
Exportación de Mercancias Generales,2010-06-01,63018.597040000015
Procesamiento y Maquilado,2010-06-01,90894.61420000004
Anticipos por Exportación,2010-06-01,53193.12439000001
Reexportaciones,2010-06-01,0.0
Servicios,2010-06-01,60227.48540000002
Transporte,2010-06-01,3615.928120000001
Viajes,2010-06-01,30808.913560000008
Comunicaciones,2010-06-01,1459.7788900000003
Construcción,2010-06-01,6471.712050000002
Seguros - Reaseguros,2010-06-01,3899.1068500000015
Servicios Financieros - Comisiones,2010-06-01,726.9805400000002
Servicios de Informática e Información,2010-06-01,349.5667800000001
Regalías y Derechos de Licencia,2010-06-01,0.0
Servicios Empresariales,2010-06-01,3051.810570000001
Servicios Personales Culturales y Recreativos,2010-06-01,245.93485
Gubernamentales,2010-06-01,8548.031780000001
Comercio,2010-06-01,1049.7214100000003
RENTA,2010-06-01,11503.372780000003
Remuneración de Empleados,2010-06-01,1825.7770300000004
Retribución de la Inversión,2010-06-01,9677.595750000002
TRANSFERENCIAS CORRIENTES,2010-06-01,248148.68777000008
Donaciones Oficiales,2010-06-01,11076.249190000002
Donaciones Privadas,2010-06-01,17529.987650000006
Remesas Familiares,2010-06-01,219542.45093000008
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-06-01,103302.45752000003
Capital Sector Privado,2010-06-01,79544.38465000002
Capital Sector Bancario,2010-06-01,4500.0
Capital Sector Público,2010-06-01,19258.072870000004
DataValue{Union{}}(),2010-06-01,630288.3391000002
EXPORTACIONES,2010-07-01,220669.79493000006
Bienes,2010-07-01,160422.25229000003
Exportación de Mercancias Generales,2010-07-01,45920.958320000005
Procesamiento y Maquilado,2010-07-01,67970.93619000002
Anticipos por Exportación,2010-07-01,46530.357780000006
Reexportaciones,2010-07-01,0.0
Servicios,2010-07-01,60247.542640000014
Transporte,2010-07-01,3146.303700000001
Viajes,2010-07-01,36024.922150000006
Comunicaciones,2010-07-01,1320.4218700000004
Construcción,2010-07-01,7592.085170000002
Seguros - Reaseguros,2010-07-01,668.4832600000002
Servicios Financieros - Comisiones,2010-07-01,877.5990700000001
Servicios de Informática e Información,2010-07-01,2281.1343300000003
Regalías y Derechos de Licencia,2010-07-01,0.45
Servicios Empresariales,2010-07-01,3272.5081400000013
Servicios Personales Culturales y Recreativos,2010-07-01,185.22989000000004
Gubernamentales,2010-07-01,3224.7182700000003
Comercio,2010-07-01,1653.6867900000002
RENTA,2010-07-01,18369.28683000001
Remuneración de Empleados,2010-07-01,1854.9966600000005
Retribución de la Inversión,2010-07-01,16514.290170000007
TRANSFERENCIAS CORRIENTES,2010-07-01,240389.4064700001
Donaciones Oficiales,2010-07-01,7347.848450000001
Donaciones Privadas,2010-07-01,15180.575
Remesas Familiares,2010-07-01,217860.98302000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-07-01,86748.74837000002
Capital Sector Privado,2010-07-01,56268.98477000002
Capital Sector Bancario,2010-07-01,13732.736810000002
Capital Sector Público,2010-07-01,16747.026790000004
DataValue{Union{}}(),2010-07-01,566177.2366000002
EXPORTACIONES,2010-08-01,239700.96629000004
Bienes,2010-08-01,165849.72677000004
Exportación de Mercancias Generales,2010-08-01,53837.896600000015
Procesamiento y Maquilado,2010-08-01,64784.790770000014
Anticipos por Exportación,2010-08-01,47227.0394
Reexportaciones,2010-08-01,0.0
Servicios,2010-08-01,73851.23952000002
Transporte,2010-08-01,2544.2976200000007
Viajes,2010-08-01,46340.34520000001
Comunicaciones,2010-08-01,2947.6825800000006
Construcción,2010-08-01,7596.97343
Seguros - Reaseguros,2010-08-01,1035.6475700000003
Servicios Financieros - Comisiones,2010-08-01,927.1779600000002
Servicios de Informática e Información,2010-08-01,299.60802000000007
Regalías y Derechos de Licencia,2010-08-01,0.0
Servicios Empresariales,2010-08-01,1982.7201400000004
Servicios Personales Culturales y Recreativos,2010-08-01,5226.372650000002
Gubernamentales,2010-08-01,3276.8474300000007
Comercio,2010-08-01,1673.5669200000004
RENTA,2010-08-01,12476.294360000002
Remuneración de Empleados,2010-08-01,2889.2537500000003
Retribución de la Inversión,2010-08-01,9587.040610000002
TRANSFERENCIAS CORRIENTES,2010-08-01,242608.93783000007
Donaciones Oficiales,2010-08-01,4931.13305
Donaciones Privadas,2010-08-01,15069.358070000002
Remesas Familiares,2010-08-01,222608.44671000008
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-08-01,90216.56608000005
Capital Sector Privado,2010-08-01,79974.18065000004
Capital Sector Bancario,2010-08-01,1541.00238
Capital Sector Público,2010-08-01,8701.383050000004
DataValue{Union{}}(),2010-08-01,585002.7645600002
EXPORTACIONES,2010-09-01,249159.65663000007
Bienes,2010-09-01,173977.42642000003
Exportación de Mercancias Generales,2010-09-01,53588.64124000001
Procesamiento y Maquilado,2010-09-01,77190.19370000002
Anticipos por Exportación,2010-09-01,43198.59148000001
Reexportaciones,2010-09-01,0.0
Servicios,2010-09-01,75182.23021000004
Transporte,2010-09-01,2219.141600000001
Viajes,2010-09-01,49725.26129000001
Comunicaciones,2010-09-01,4586.9645500000015
Construcción,2010-09-01,7600.216220000001
Seguros - Reaseguros,2010-09-01,2592.213980000001
Servicios Financieros - Comisiones,2010-09-01,1182.1439300000002
Servicios de Informática e Información,2010-09-01,278.8481900000001
Regalías y Derechos de Licencia,2010-09-01,0.0
Servicios Empresariales,2010-09-01,2940.9198
Servicios Personales Culturales y Recreativos,2010-09-01,119.75187000000003
Gubernamentales,2010-09-01,2980.0960300000006
Comercio,2010-09-01,956.6727500000002
RENTA,2010-09-01,12880.15753
Remuneración de Empleados,2010-09-01,1574.7020500000003
Retribución de la Inversión,2010-09-01,11305.45548
TRANSFERENCIAS CORRIENTES,2010-09-01,232621.39104000008
Donaciones Oficiales,2010-09-01,3790.0
Donaciones Privadas,2010-09-01,17491.532130000007
Remesas Familiares,2010-09-01,211339.85891000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-09-01,109977.15848000001
Capital Sector Privado,2010-09-01,56660.41168000002
Capital Sector Bancario,2010-09-01,21237.406800000004
Capital Sector Público,2010-09-01,32079.34
DataValue{Union{}}(),2010-09-01,604638.3636800002
EXPORTACIONES,2010-10-01,234243.99578000006
Bienes,2010-10-01,178188.44142000005
Exportación de Mercancias Generales,2010-10-01,56264.999380000016
Procesamiento y Maquilado,2010-10-01,70853.87174000003
Anticipos por Exportación,2010-10-01,51069.57030000001
Reexportaciones,2010-10-01,0.0
Servicios,2010-10-01,56055.55436000002
Transporte,2010-10-01,1987.0650400000004
Viajes,2010-10-01,33219.65563000001
Comunicaciones,2010-10-01,1899.4548900000007
Construcción,2010-10-01,6611.235890000003
Seguros - Reaseguros,2010-10-01,788.7197400000001
Servicios Financieros - Comisiones,2010-10-01,646.9305900000002
Servicios de Informática e Información,2010-10-01,317.1077400000001
Regalías y Derechos de Licencia,2010-10-01,0.0
Servicios Empresariales,2010-10-01,3030.980700000001
Servicios Personales Culturales y Recreativos,2010-10-01,121.36022000000001
Gubernamentales,2010-10-01,5699.35031
Comercio,2010-10-01,1733.6936100000003
RENTA,2010-10-01,20126.700850000005
Remuneración de Empleados,2010-10-01,1083.80778
Retribución de la Inversión,2010-10-01,19042.893070000006
TRANSFERENCIAS CORRIENTES,2010-10-01,237530.74722000008
Donaciones Oficiales,2010-10-01,11031.48
Donaciones Privadas,2010-10-01,17697.27646000001
Remesas Familiares,2010-10-01,208801.99076000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-10-01,91126.32162000003
Capital Sector Privado,2010-10-01,59346.29445000002
Capital Sector Bancario,2010-10-01,5978.827170000001
Capital Sector Público,2010-10-01,25801.199999999997
DataValue{Union{}}(),2010-10-01,583027.7654700002
EXPORTACIONES,2010-11-01,268334.55952000007
Bienes,2010-11-01,210944.32180000003
Exportación de Mercancias Generales,2010-11-01,67573.05543000001
Procesamiento y Maquilado,2010-11-01,72649.99362000002
Anticipos por Exportación,2010-11-01,70721.27275000002
Reexportaciones,2010-11-01,0.0
Servicios,2010-11-01,57390.23772000001
Transporte,2010-11-01,2104.3627900000006
Viajes,2010-11-01,37393.57438000001
Comunicaciones,2010-11-01,1198.0021300000003
Construcción,2010-11-01,5927.690290000002
Seguros - Reaseguros,2010-11-01,1242.7885200000003
Servicios Financieros - Comisiones,2010-11-01,1000.8475700000002
Servicios de Informática e Información,2010-11-01,157.70489000000003
Regalías y Derechos de Licencia,2010-11-01,0.0
Servicios Empresariales,2010-11-01,2621.656330000001
Servicios Personales Culturales y Recreativos,2010-11-01,169.89289000000002
Gubernamentales,2010-11-01,5346.148290000001
Comercio,2010-11-01,227.56964000000005
RENTA,2010-11-01,14710.616050000006
Remuneración de Empleados,2010-11-01,1840.4989300000007
Retribución de la Inversión,2010-11-01,12870.117120000004
TRANSFERENCIAS CORRIENTES,2010-11-01,244738.56606000004
Donaciones Oficiales,2010-11-01,8066.765940000002
Donaciones Privadas,2010-11-01,18158.476420000003
Remesas Familiares,2010-11-01,218513.3237
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-11-01,231997.66646000004
Capital Sector Privado,2010-11-01,115733.57242000003
Capital Sector Bancario,2010-11-01,7681.436630000003
Capital Sector Público,2010-11-01,108582.65741
DataValue{Union{}}(),2010-11-01,759781.4080900002
EXPORTACIONES,2010-12-01,460648.05292000016
Bienes,2010-12-01,376836.77341000014
Exportación de Mercancias Generales,2010-12-01,104050.66565000002
Procesamiento y Maquilado,2010-12-01,116457.54287000003
Anticipos por Exportación,2010-12-01,156328.56489000007
Reexportaciones,2010-12-01,0.0
Servicios,2010-12-01,83811.27951000002
Transporte,2010-12-01,3934.1782500000013
Viajes,2010-12-01,46073.811490000015
Comunicaciones,2010-12-01,10599.208730000006
Construcción,2010-12-01,5580.333750000001
Seguros - Reaseguros,2010-12-01,1008.7868700000001
Servicios Financieros - Comisiones,2010-12-01,1580.8100200000003
Servicios de Informática e Información,2010-12-01,423.76378000000005
Regalías y Derechos de Licencia,2010-12-01,0.7008400000000002
Servicios Empresariales,2010-12-01,6540.197160000002
Servicios Personales Culturales y Recreativos,2010-12-01,979.6538500000003
Gubernamentales,2010-12-01,4853.23855
Comercio,2010-12-01,2236.596220000001
RENTA,2010-12-01,16675.190000000006
Remuneración de Empleados,2010-12-01,1840.3934000000006
Retribución de la Inversión,2010-12-01,14834.796600000005
TRANSFERENCIAS CORRIENTES,2010-12-01,277797.05621000007
Donaciones Oficiales,2010-12-01,36940.34745000001
Donaciones Privadas,2010-12-01,20731.586130000007
Remesas Familiares,2010-12-01,220125.12263000003
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2010-12-01,407336.1494100001
Capital Sector Privado,2010-12-01,206468.99108000007
Capital Sector Bancario,2010-12-01,16559.45729
Capital Sector Público,2010-12-01,184307.70104
DataValue{Union{}}(),2010-12-01,1.1624564485400002e6
