Concepto,Fechas,Monto
   Remesas Familiares,2004-02-01,68620.7
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-02-01,99022.1
   Capital Sector Privado,2004-02-01,80701.5
   Capital Sector Bancario,2004-02-01,8984.8
   Capital Sector Público,2004-02-01,9335.8
TOTAL INGRESOS,2004-02-01,335679.6
EXPORTACIONES,2004-03-01,159259.4
Bienes,2004-03-01,117700.4
   Exportación de Mercancias Generales,2004-03-01,22966.2
   Procesamiento y Maquilado,2004-03-01,50835.6
   Anticipos por Exportación,2004-03-01,43898.6
   Reexportaciones,2004-03-01,0.0
Servicios,2004-03-01,41559.0
   Transporte,2004-03-01,351.5
   Gastos de Viajero,2004-03-01,7055.7
   Comunicaciones,2004-03-01,0.0
   Servicios de Construcción e Ingeniería,2004-03-01,0.0
   Seguros - Reaseguros,2004-03-01,178.1
   Servicios Financieros - Comisiones,2004-03-01,9800.8
   Servicios de Informática e Información,2004-03-01,0.0
   Regalías y Derechos de Licencia,2004-03-01,0.0
   Servicios Empresariales,2004-03-01,17318.6
   Servicios Personales Culturales y Recreativos,2004-03-01,0.0
   Transacciones Oficiales,2004-03-01,6854.3
RENTA,2004-03-01,4917.7
   Remuneración de Empleados,2004-03-01,0.0
   Retribución de la Inversión,2004-03-01,4917.7
TRANSFERENCIAS CORRIENTES,2004-03-01,92036.90000000001
   Donaciones Oficiales,2004-03-01,316.1
   Donaciones Privadas,2004-03-01,5635.0
   Remesas Familiares,2004-03-01,86085.8
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-03-01,127127.0
   Capital Sector Privado,2004-03-01,78639.3
   Capital Sector Bancario,2004-03-01,7156.5
   Capital Sector Público,2004-03-01,41331.2
TOTAL INGRESOS,2004-03-01,383341.0
EXPORTACIONES,2004-04-01,146807.1
Bienes,2004-04-01,115007.40000000001
   Exportación de Mercancias Generales,2004-04-01,29160.7
   Procesamiento y Maquilado,2004-04-01,49218.9
   Anticipos por Exportación,2004-04-01,36627.8
   Reexportaciones,2004-04-01,0.0
Servicios,2004-04-01,31799.7
   Transporte,2004-04-01,784.7
   Gastos de Viajero,2004-04-01,5346.8
   Comunicaciones,2004-04-01,0.0
   Servicios de Construcción e Ingeniería,2004-04-01,0.0
   Seguros - Reaseguros,2004-04-01,101.6
   Servicios Financieros - Comisiones,2004-04-01,5777.1
   Servicios de Informática e Información,2004-04-01,0.0
   Regalías y Derechos de Licencia,2004-04-01,0.0
   Servicios Empresariales,2004-04-01,15755.5
   Servicios Personales Culturales y Recreativos,2004-04-01,0.0
   Transacciones Oficiales,2004-04-01,4034.0
RENTA,2004-04-01,3575.1
   Remuneración de Empleados,2004-04-01,0.0
   Retribución de la Inversión,2004-04-01,3575.1
TRANSFERENCIAS CORRIENTES,2004-04-01,85743.5
   Donaciones Oficiales,2004-04-01,573.8
   Donaciones Privadas,2004-04-01,5696.0
   Remesas Familiares,2004-04-01,79473.7
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-04-01,76169.5
   Capital Sector Privado,2004-04-01,58822.1
   Capital Sector Bancario,2004-04-01,8776.1
   Capital Sector Público,2004-04-01,8571.3
TOTAL INGRESOS,2004-04-01,312295.2
EXPORTACIONES,2004-05-01,136776.9
Bienes,2004-05-01,100377.4
   Exportación de Mercancias Generales,2004-05-01,23497.2
   Procesamiento y Maquilado,2004-05-01,48195.1
   Anticipos por Exportación,2004-05-01,28685.1
   Reexportaciones,2004-05-01,0.0
Servicios,2004-05-01,36399.5
   Transporte,2004-05-01,326.3
   Gastos de Viajero,2004-05-01,5151.4
   Comunicaciones,2004-05-01,0.0
   Servicios de Construcción e Ingeniería,2004-05-01,0.0
   Seguros - Reaseguros,2004-05-01,180.6
   Servicios Financieros - Comisiones,2004-05-01,7303.4
   Servicios de Informática e Información,2004-05-01,0.0
   Regalías y Derechos de Licencia,2004-05-01,0.0
   Servicios Empresariales,2004-05-01,16816.9
   Servicios Personales Culturales y Recreativos,2004-05-01,0.0
   Transacciones Oficiales,2004-05-01,6620.9
RENTA,2004-05-01,4100.2
   Remuneración de Empleados,2004-05-01,0.0
   Retribución de la Inversión,2004-05-01,4100.2
TRANSFERENCIAS CORRIENTES,2004-05-01,93191.1
   Donaciones Oficiales,2004-05-01,68.9
   Donaciones Privadas,2004-05-01,6142.6
   Remesas Familiares,2004-05-01,86979.6
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-05-01,86418.5
   Capital Sector Privado,2004-05-01,64405.3
   Capital Sector Bancario,2004-05-01,12143.8
   Capital Sector Público,2004-05-01,9869.4
TOTAL INGRESOS,2004-05-01,320486.7
EXPORTACIONES,2004-06-01,170638.69999999998
Bienes,2004-06-01,124425.29999999999
   Exportación de Mercancias Generales,2004-06-01,29971.2
   Procesamiento y Maquilado,2004-06-01,68328.2
   Anticipos por Exportación,2004-06-01,26125.9
   Reexportaciones,2004-06-01,0.0
Servicios,2004-06-01,46213.4
   Transporte,2004-06-01,1064.0
   Gastos de Viajero,2004-06-01,4884.7
   Comunicaciones,2004-06-01,0.0
   Servicios de Construcción e Ingeniería,2004-06-01,0.0
   Seguros - Reaseguros,2004-06-01,78.9
   Servicios Financieros - Comisiones,2004-06-01,8777.4
   Servicios de Informática e Información,2004-06-01,0.0
   Regalías y Derechos de Licencia,2004-06-01,0.0
   Servicios Empresariales,2004-06-01,27086.0
   Servicios Personales Culturales y Recreativos,2004-06-01,0.0
   Transacciones Oficiales,2004-06-01,4322.4
RENTA,2004-06-01,1078.2
   Remuneración de Empleados,2004-06-01,0.0
   Retribución de la Inversión,2004-06-01,1078.2
TRANSFERENCIAS CORRIENTES,2004-06-01,102078.9
   Donaciones Oficiales,2004-06-01,0.0
   Donaciones Privadas,2004-06-01,9081.5
   Remesas Familiares,2004-06-01,92997.4
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-06-01,112110.0
   Capital Sector Privado,2004-06-01,80190.0
   Capital Sector Bancario,2004-06-01,13250.6
   Capital Sector Público,2004-06-01,18669.4
TOTAL INGRESOS,2004-06-01,385905.8
EXPORTACIONES,2004-07-01,160980.4
Bienes,2004-07-01,110970.90000000001
   Exportación de Mercancias Generales,2004-07-01,26246.2
   Procesamiento y Maquilado,2004-07-01,56900.4
   Anticipos por Exportación,2004-07-01,27824.3
   Reexportaciones,2004-07-01,0.0
Servicios,2004-07-01,50009.49999999999
   Transporte,2004-07-01,1906.3
   Gastos de Viajero,2004-07-01,5143.0
   Comunicaciones,2004-07-01,0.0
   Servicios de Construcción e Ingeniería,2004-07-01,0.0
   Seguros - Reaseguros,2004-07-01,230.5
   Servicios Financieros - Comisiones,2004-07-01,10390.3
   Servicios de Informática e Información,2004-07-01,0.0
   Regalías y Derechos de Licencia,2004-07-01,0.0
   Servicios Empresariales,2004-07-01,24191.3
   Servicios Personales Culturales y Recreativos,2004-07-01,0.0
   Transacciones Oficiales,2004-07-01,8148.1
RENTA,2004-07-01,4635.8
   Remuneración de Empleados,2004-07-01,0.0
   Retribución de la Inversión,2004-07-01,4635.8
TRANSFERENCIAS CORRIENTES,2004-07-01,101562.8
   Donaciones Oficiales,2004-07-01,374.5
   Donaciones Privadas,2004-07-01,11647.5
   Remesas Familiares,2004-07-01,89540.8
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-07-01,70715.3
   Capital Sector Privado,2004-07-01,49293.3
   Capital Sector Bancario,2004-07-01,10084.9
   Capital Sector Público,2004-07-01,11337.1
TOTAL INGRESOS,2004-07-01,337894.3
EXPORTACIONES,2004-08-01,159628.0
Bienes,2004-08-01,111054.6
   Exportación de Mercancias Generales,2004-08-01,26329.5
   Procesamiento y Maquilado,2004-08-01,50301.3
   Anticipos por Exportación,2004-08-01,34423.8
   Reexportaciones,2004-08-01,0.0
Servicios,2004-08-01,48573.399999999994
   Transporte,2004-08-01,579.0
   Gastos de Viajero,2004-08-01,4727.9
   Comunicaciones,2004-08-01,0.0
   Servicios de Construcción e Ingeniería,2004-08-01,0.0
   Seguros - Reaseguros,2004-08-01,196.9
   Servicios Financieros - Comisiones,2004-08-01,10229.5
   Servicios de Informática e Información,2004-08-01,0.0
   Regalías y Derechos de Licencia,2004-08-01,0.0
   Servicios Empresariales,2004-08-01,21652.4
   Servicios Personales Culturales y Recreativos,2004-08-01,0.0
   Transacciones Oficiales,2004-08-01,11187.7
RENTA,2004-08-01,5337.2
   Remuneración de Empleados,2004-08-01,0.0
   Retribución de la Inversión,2004-08-01,5337.2
TRANSFERENCIAS CORRIENTES,2004-08-01,120202.5
   Donaciones Oficiales,2004-08-01,11158.9
   Donaciones Privadas,2004-08-01,11729.1
   Remesas Familiares,2004-08-01,97314.5
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-08-01,78740.9
   Capital Sector Privado,2004-08-01,44070.6
   Capital Sector Bancario,2004-08-01,7725.1
   Capital Sector Público,2004-08-01,26945.2
TOTAL INGRESOS,2004-08-01,363908.6
EXPORTACIONES,2004-09-01,168808.4
Bienes,2004-09-01,116831.7
   Exportación de Mercancias Generales,2004-09-01,29532.0
   Procesamiento y Maquilado,2004-09-01,57095.9
   Anticipos por Exportación,2004-09-01,30203.8
   Reexportaciones,2004-09-01,0.0
Servicios,2004-09-01,51976.7
   Transporte,2004-09-01,366.9
   Gastos de Viajero,2004-09-01,4029.9
   Comunicaciones,2004-09-01,0.0
   Servicios de Construcción e Ingeniería,2004-09-01,0.0
   Seguros - Reaseguros,2004-09-01,247.3
   Servicios Financieros - Comisiones,2004-09-01,13133.6
   Servicios de Informática e Información,2004-09-01,0.0
   Regalías y Derechos de Licencia,2004-09-01,0.0
   Servicios Empresariales,2004-09-01,21719.7
   Servicios Personales Culturales y Recreativos,2004-09-01,0.0
   Transacciones Oficiales,2004-09-01,12479.3
RENTA,2004-09-01,6461.5
   Remuneración de Empleados,2004-09-01,0.0
   Retribución de la Inversión,2004-09-01,6461.5
TRANSFERENCIAS CORRIENTES,2004-09-01,114025.90000000001
   Donaciones Oficiales,2004-09-01,61.0
   Donaciones Privadas,2004-09-01,11600.8
   Remesas Familiares,2004-09-01,102364.1
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-09-01,89328.49999999999
   Capital Sector Privado,2004-09-01,60491.7
   Capital Sector Bancario,2004-09-01,18853.1
   Capital Sector Público,2004-09-01,9983.7
TOTAL INGRESOS,2004-09-01,378624.3
EXPORTACIONES,2004-10-01,145576.7
Bienes,2004-10-01,100614.70000000001
   Exportación de Mercancias Generales,2004-10-01,19903.9
   Procesamiento y Maquilado,2004-10-01,53335.7
   Anticipos por Exportación,2004-10-01,27375.1
   Reexportaciones,2004-10-01,0.0
Servicios,2004-10-01,44962.0
   Transporte,2004-10-01,455.3
   Gastos de Viajero,2004-10-01,4396.5
   Comunicaciones,2004-10-01,0.0
   Servicios de Construcción e Ingeniería,2004-10-01,0.0
   Seguros - Reaseguros,2004-10-01,86.9
   Servicios Financieros - Comisiones,2004-10-01,5368.3
   Servicios de Informática e Información,2004-10-01,0.0
   Regalías y Derechos de Licencia,2004-10-01,0.0
   Servicios Empresariales,2004-10-01,23974.7
   Servicios Personales Culturales y Recreativos,2004-10-01,0.0
   Transacciones Oficiales,2004-10-01,10680.3
RENTA,2004-10-01,1902.7
   Remuneración de Empleados,2004-10-01,0.0
   Retribución de la Inversión,2004-10-01,1902.7
TRANSFERENCIAS CORRIENTES,2004-10-01,102209.5
   Donaciones Oficiales,2004-10-01,350.1
   Donaciones Privadas,2004-10-01,10308.6
   Remesas Familiares,2004-10-01,91550.8
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-10-01,72482.1
   Capital Sector Privado,2004-10-01,41598.8
   Capital Sector Bancario,2004-10-01,2676.2
   Capital Sector Público,2004-10-01,28207.1
TOTAL INGRESOS,2004-10-01,322171.0
EXPORTACIONES,2004-11-01,168219.19999999998
Bienes,2004-11-01,117237.09999999999
   Exportación de Mercancias Generales,2004-11-01,30781.3
   Procesamiento y Maquilado,2004-11-01,56117.1
   Anticipos por Exportación,2004-11-01,30338.7
   Reexportaciones,2004-11-01,0.0
Servicios,2004-11-01,50982.1
   Transporte,2004-11-01,566.1
   Gastos de Viajero,2004-11-01,4880.1
   Comunicaciones,2004-11-01,0.0
   Servicios de Construcción e Ingeniería,2004-11-01,0.0
   Seguros - Reaseguros,2004-11-01,230.9
   Servicios Financieros - Comisiones,2004-11-01,12883.4
   Servicios de Informática e Información,2004-11-01,0.0
   Regalías y Derechos de Licencia,2004-11-01,0.0
   Servicios Empresariales,2004-11-01,25217.0
   Servicios Personales Culturales y Recreativos,2004-11-01,0.0
   Transacciones Oficiales,2004-11-01,7204.6
RENTA,2004-11-01,2089.5
   Remuneración de Empleados,2004-11-01,0.0
   Retribución de la Inversión,2004-11-01,2089.5
TRANSFERENCIAS CORRIENTES,2004-11-01,115369.2
   Donaciones Oficiales,2004-11-01,132.2
   Donaciones Privadas,2004-11-01,10744.8
   Remesas Familiares,2004-11-01,104492.2
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-11-01,160412.09999999998
   Capital Sector Privado,2004-11-01,49965.2
   Capital Sector Bancario,2004-11-01,19258.1
   Capital Sector Público,2004-11-01,91188.8
TOTAL INGRESOS,2004-11-01,446090.0
EXPORTACIONES,2004-12-01,244886.5
Bienes,2004-12-01,172396.5
   Exportación de Mercancias Generales,2004-12-01,41764.6
   Procesamiento y Maquilado,2004-12-01,82841.5
   Anticipos por Exportación,2004-12-01,47790.4
   Reexportaciones,2004-12-01,0.0
Servicios,2004-12-01,72490.0
   Transporte,2004-12-01,1153.9
   Gastos de Viajero,2004-12-01,4785.3
   Comunicaciones,2004-12-01,0.0
   Servicios de Construcción e Ingeniería,2004-12-01,0.0
   Seguros - Reaseguros,2004-12-01,158.9
   Servicios Financieros - Comisiones,2004-12-01,14856.8
   Servicios de Informática e Información,2004-12-01,0.0
   Regalías y Derechos de Licencia,2004-12-01,0.0
   Servicios Empresariales,2004-12-01,32879.3
   Servicios Personales Culturales y Recreativos,2004-12-01,0.0
   Transacciones Oficiales,2004-12-01,18655.8
RENTA,2004-12-01,2848.3
   Remuneración de Empleados,2004-12-01,0.0
   Retribución de la Inversión,2004-12-01,2848.3
TRANSFERENCIAS CORRIENTES,2004-12-01,127040.2
   Donaciones Oficiales,2004-12-01,513.9
   Donaciones Privadas,2004-12-01,13347.1
   Remesas Familiares,2004-12-01,113179.2
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2004-12-01,170267.0
   Capital Sector Privado,2004-12-01,108223.8
   Capital Sector Bancario,2004-12-01,18654.1
   Capital Sector Público,2004-12-01,43389.1
TOTAL INGRESOS,2004-12-01,545042.0
