Concepto,Fechas,Monto
EXPORTACIONES,2020-04-01,348094.5
Bienes,2020-04-01,246006.7
Exportación de Mercancías Generales,2020-04-01,83879.1
Procesamiento y Maquilado,2020-04-01,72852.8
Anticipos por Exportación,2020-04-01,89274.9
Reexportaciones,2020-04-01,0.0
Servicios,2020-04-01,102087.8
Transporte,2020-04-01,15069.3
Viajes,2020-04-01,12311.6
Comunicaciones,2020-04-01,5793.6
Construcción,2020-04-01,7636.4
Seguros - Reaseguros,2020-04-01,2683.7
Financieros,2020-04-01,9519.4
Informática e Información,2020-04-01,1227.5
Regalías y Derechos de Licencia (Franquicias),2020-04-01,0.0
Empresariales,2020-04-01,35125.5
Personales Culturales y Recreativos,2020-04-01,390.9
Gubernamentales,2020-04-01,9258.3
Comercio (Ventas Locales de Prod. en Dólares),2020-04-01,3071.5
RENTA,2020-04-01,33451.9
Remuneración de Empleados,2020-04-01,5110.4
Renta de La Inversión,2020-04-01,28341.5
TRANSFERENCIAS CORRIENTES,2020-04-01,356062.1
Donaciones Oficiales,2020-04-01,2134.3
Donaciones Privadas,2020-04-01,21101.5
Remesas Familiares,2020-04-01,332826.3
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-04-01,39768.1
Capital Sector Privados,2020-04-01,14048.1
Capital Sector Bancario,2020-04-01,2378.4
Capital Sector Público,2020-04-01,23341.7
Total Ingresos,2020-04-01,777376.7
EXPORTACIONES,2020-05-01,313477.4
Bienes,2020-05-01,225724.5
Exportación de Mercancías Generales,2020-05-01,80590.3
Procesamiento y Maquilado,2020-05-01,53398.0
Anticipos por Exportación,2020-05-01,91736.0
Reexportaciones,2020-05-01,0.1
Servicios,2020-05-01,87752.9
Transporte,2020-05-01,7356.0
Viajes,2020-05-01,14066.4
Comunicaciones,2020-05-01,5326.5
Construcción,2020-05-01,7266.6
Seguros - Reaseguros,2020-05-01,4549.2
Financieros,2020-05-01,9716.7
Informática e Información,2020-05-01,804.8
Regalías y Derechos de Licencia (Franquicias),2020-05-01,0.0
Empresariales,2020-05-01,27449.7
Personales Culturales y Recreativos,2020-05-01,311.8
Gubernamentales,2020-05-01,6458.9
Comercio (Ventas Locales de Prod. en Dólares),2020-05-01,4446.4
RENTA,2020-05-01,30958.6
Remuneración de Empleados,2020-05-01,6936.7
Renta de La Inversión,2020-05-01,24021.9
TRANSFERENCIAS CORRIENTES,2020-05-01,442700.4
Donaciones Oficiales,2020-05-01,153.4
Donaciones Privadas,2020-05-01,24671.7
Remesas Familiares,2020-05-01,417875.3
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-05-01,195575.9
Capital Sector Privados,2020-05-01,11935.3
Capital Sector Bancario,2020-05-01,9316.8
Capital Sector Público,2020-05-01,174323.8
Total Ingresos,2020-05-01,982712.3
EXPORTACIONES,2020-06-01,430093.7
Bienes,2020-06-01,321162.3
Exportación de Mercancías Generales,2020-06-01,86702.7
Procesamiento y Maquilado,2020-06-01,128179.5
Anticipos por Exportación,2020-06-01,106280.1
Reexportaciones,2020-06-01,0.0
Servicios,2020-06-01,108931.4
Transporte,2020-06-01,8366.4
Viajes,2020-06-01,19033.2
Comunicaciones,2020-06-01,1677.1
Construcción,2020-06-01,8590.5
Seguros - Reaseguros,2020-06-01,7876.0
Financieros,2020-06-01,10118.0
Informática e Información,2020-06-01,1145.1
Regalías y Derechos de Licencia (Franquicias),2020-06-01,0.0
Empresariales,2020-06-01,41189.4
Personales Culturales y Recreativos,2020-06-01,360.0
Gubernamentales,2020-06-01,6098.7
Comercio (Ventas Locales de Prod. en Dólares),2020-06-01,4477.0
RENTA,2020-06-01,50848.1
Remuneración de Empleados,2020-06-01,16264.9
Renta de La Inversión,2020-06-01,34583.2
TRANSFERENCIAS CORRIENTES,2020-06-01,523536.9
Donaciones Oficiales,2020-06-01,0.0
Donaciones Privadas,2020-06-01,26978.0
Remesas Familiares,2020-06-01,496558.9
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-06-01,1.0273459e6
Capital Sector Privados,2020-06-01,12759.3
Capital Sector Bancario,2020-06-01,23688.0
Capital Sector Público,2020-06-01,990898.6
Total Ingresos,2020-06-01,2.0318246e6
EXPORTACIONES,2020-07-01,381723.4
Bienes,2020-07-01,264011.6
Exportación de Mercancías Generales,2020-07-01,78197.8
Procesamiento y Maquilado,2020-07-01,99413.2
Anticipos por Exportación,2020-07-01,86400.2
Reexportaciones,2020-07-01,0.4
Servicios,2020-07-01,117711.7
Transporte,2020-07-01,13698.5
Viajes,2020-07-01,23453.4
Comunicaciones,2020-07-01,4732.5
Construcción,2020-07-01,8347.7
Seguros - Reaseguros,2020-07-01,6506.1
Financieros,2020-07-01,8255.7
Informática e Información,2020-07-01,796.4
Regalías y Derechos de Licencia (Franquicias),2020-07-01,0.0
Empresariales,2020-07-01,37595.9
Personales Culturales y Recreativos,2020-07-01,490.5
Gubernamentales,2020-07-01,7225.1
Comercio (Ventas Locales de Prod. en Dólares),2020-07-01,6610.0
RENTA,2020-07-01,73255.5
Remuneración de Empleados,2020-07-01,11993.6
Renta de La Inversión,2020-07-01,61261.9
TRANSFERENCIAS CORRIENTES,2020-07-01,547718.0
Donaciones Oficiales,2020-07-01,200.0
Donaciones Privadas,2020-07-01,24903.6
Remesas Familiares,2020-07-01,522614.5
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-07-01,32090.0
Capital Sector Privados,2020-07-01,16795.9
Capital Sector Bancario,2020-07-01,7990.8
Capital Sector Público,2020-07-01,7303.2
Total Ingresos,2020-07-01,1.0347869e6
EXPORTACIONES,2020-08-01,388383.2
Bienes,2020-08-01,266206.0
Exportación de Mercancías Generales,2020-08-01,86096.2
Procesamiento y Maquilado,2020-08-01,99608.6
Anticipos por Exportación,2020-08-01,80501.3
Reexportaciones,2020-08-01,0.0
Servicios,2020-08-01,122177.1
Transporte,2020-08-01,8751.3
Viajes,2020-08-01,18866.2
Comunicaciones,2020-08-01,3362.8
Construcción,2020-08-01,19250.0
Seguros - Reaseguros,2020-08-01,8290.6
Financieros,2020-08-01,9252.8
Informática e Información,2020-08-01,823.0
Regalías y Derechos de Licencia (Franquicias),2020-08-01,98.3
Empresariales,2020-08-01,37193.9
Personales Culturales y Recreativos,2020-08-01,193.3
Gubernamentales,2020-08-01,10455.9
Comercio (Ventas Locales de Prod. en Dólares),2020-08-01,5639.0
RENTA,2020-08-01,55750.3
Remuneración de Empleados,2020-08-01,18233.4
Renta de La Inversión,2020-08-01,37517.0
TRANSFERENCIAS CORRIENTES,2020-08-01,550535.5
Donaciones Oficiales,2020-08-01,1030.3
Donaciones Privadas,2020-08-01,23908.7
Remesas Familiares,2020-08-01,525596.5
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-08-01,75656.0
Capital Sector Privados,2020-08-01,13500.4
Capital Sector Bancario,2020-08-01,9658.0
Capital Sector Público,2020-08-01,52497.5
Total Ingresos,2020-08-01,1.070325e6
EXPORTACIONES,2020-09-01,422706.7
Bienes,2020-09-01,305248.4
Exportación de Mercancías Generales,2020-09-01,101598.2
Procesamiento y Maquilado,2020-09-01,113503.7
Anticipos por Exportación,2020-09-01,90146.6
Reexportaciones,2020-09-01,0.0
Servicios,2020-09-01,117458.2
Transporte,2020-09-01,10867.7
Viajes,2020-09-01,24038.7
Comunicaciones,2020-09-01,2172.8
Construcción,2020-09-01,13313.9
Seguros - Reaseguros,2020-09-01,8877.3
Financieros,2020-09-01,8815.8
Informática e Información,2020-09-01,739.5
Regalías y Derechos de Licencia (Franquicias),2020-09-01,0.0
Empresariales,2020-09-01,30373.0
Personales Culturales y Recreativos,2020-09-01,458.7
Gubernamentales,2020-09-01,9483.9
Comercio (Ventas Locales de Prod. en Dólares),2020-09-01,8317.1
RENTA,2020-09-01,26053.7
Remuneración de Empleados,2020-09-01,13793.4
Renta de La Inversión,2020-09-01,12260.3
TRANSFERENCIAS CORRIENTES,2020-09-01,569070.9
Donaciones Oficiales,2020-09-01,2019.7
Donaciones Privadas,2020-09-01,22658.5
Remesas Familiares,2020-09-01,544392.7
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-09-01,95632.0
Capital Sector Privados,2020-09-01,12939.0
Capital Sector Bancario,2020-09-01,6094.6
Capital Sector Público,2020-09-01,76598.4
Total Ingresos,2020-09-01,1.1134635e6
EXPORTACIONES,2020-10-01,461503.8
Bienes,2020-10-01,305627.6
Exportación de Mercancías Generales,2020-10-01,94101.6
Procesamiento y Maquilado,2020-10-01,119455.0
Anticipos por Exportación,2020-10-01,92071.0
Reexportaciones,2020-10-01,0.0
Servicios,2020-10-01,155876.2
Transporte,2020-10-01,9434.8
Viajes,2020-10-01,26019.0
Comunicaciones,2020-10-01,10825.9
Construcción,2020-10-01,12115.7
Seguros - Reaseguros,2020-10-01,10697.5
Financieros,2020-10-01,8684.9
Informática e Información,2020-10-01,683.9
Regalías y Derechos de Licencia (Franquicias),2020-10-01,1.0
Empresariales,2020-10-01,31519.1
Personales Culturales y Recreativos,2020-10-01,183.6
Gubernamentales,2020-10-01,38005.2
Comercio (Ventas Locales de Prod. en Dólares),2020-10-01,7705.5
RENTA,2020-10-01,43229.2
Remuneración de Empleados,2020-10-01,24438.5
Renta de La Inversión,2020-10-01,18790.7
TRANSFERENCIAS CORRIENTES,2020-10-01,578825.6
Donaciones Oficiales,2020-10-01,0.0
Donaciones Privadas,2020-10-01,28347.2
Remesas Familiares,2020-10-01,550478.4
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-10-01,91469.5
Capital Sector Privados,2020-10-01,21674.2
Capital Sector Bancario,2020-10-01,4148.6
Capital Sector Público,2020-10-01,65646.7
Total Ingresos,2020-10-01,1.175028e6
EXPORTACIONES,2020-11-01,426574.6
Bienes,2020-11-01,292331.3
Exportación de Mercancías Generales,2020-11-01,86325.7
Procesamiento y Maquilado,2020-11-01,116681.2
Anticipos por Exportación,2020-11-01,89324.4
Reexportaciones,2020-11-01,0.0
Servicios,2020-11-01,134243.4
Transporte,2020-11-01,8528.6
Viajes,2020-11-01,22118.1
Comunicaciones,2020-11-01,15603.2
Construcción,2020-11-01,11249.6
Seguros - Reaseguros,2020-11-01,7565.4
Financieros,2020-11-01,6686.1
Informática e Información,2020-11-01,1078.8
Regalías y Derechos de Licencia (Franquicias),2020-11-01,0.0
Empresariales,2020-11-01,36103.5
Personales Culturales y Recreativos,2020-11-01,506.8
Gubernamentales,2020-11-01,18326.1
Comercio (Ventas Locales de Prod. en Dólares),2020-11-01,6477.2
RENTA,2020-11-01,49987.2
Remuneración de Empleados,2020-11-01,22902.8
Renta de La Inversión,2020-11-01,27084.4
TRANSFERENCIAS CORRIENTES,2020-11-01,563300.4
Donaciones Oficiales,2020-11-01,3070.0
Donaciones Privadas,2020-11-01,26096.5
Remesas Familiares,2020-11-01,534133.9
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-11-01,342270.1
Capital Sector Privados,2020-11-01,58620.7
Capital Sector Bancario,2020-11-01,3128.0
Capital Sector Público,2020-11-01,280521.3
Total Ingresos,2020-11-01,1.3821323e6
EXPORTACIONES,2020-12-01,666436.1
Bienes,2020-12-01,501040.8
Exportación de Mercancías Generales,2020-12-01,130759.3
Procesamiento y Maquilado,2020-12-01,175946.3
Anticipos por Exportación,2020-12-01,194335.2
Reexportaciones,2020-12-01,0.0
Servicios,2020-12-01,165395.3
Transporte,2020-12-01,10875.1
Viajes,2020-12-01,29080.1
Comunicaciones,2020-12-01,5823.8
Construcción,2020-12-01,14627.9
Seguros - Reaseguros,2020-12-01,11210.9
Financieros,2020-12-01,13167.9
Informática e Información,2020-12-01,1403.3
Regalías y Derechos de Licencia (Franquicias),2020-12-01,0.0
Empresariales,2020-12-01,44312.5
Personales Culturales y Recreativos,2020-12-01,267.9
Gubernamentales,2020-12-01,26901.8
Comercio (Ventas Locales de Prod. en Dólares),2020-12-01,7724.0
RENTA,2020-12-01,58874.1
Remuneración de Empleados,2020-12-01,28103.8
Renta de La Inversión,2020-12-01,30770.3
TRANSFERENCIAS CORRIENTES,2020-12-01,629755.0
Donaciones Oficiales,2020-12-01,0.0
Donaciones Privadas,2020-12-01,34312.3
Remesas Familiares,2020-12-01,595442.7
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2020-12-01,334323.3
Capital Sector Privados,2020-12-01,42162.3
Capital Sector Bancario,2020-12-01,5119.7
Capital Sector Público,2020-12-01,287041.4
Total Ingresos,2020-12-01,1.6893885e6
