Concepto,Fechas,Monto
   Retribución de la Inversión,2003-03-01,12034.2
TRANSFERENCIAS CORRIENTES,2003-03-01,64990.899999999994
   Donaciones Oficiales,2003-03-01,67.8
   Donaciones Privadas,2003-03-01,5880.9
   Remesas Familiares,2003-03-01,59042.2
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-03-01,66601.3
   Capital Sector Privado,2003-03-01,54672.6
   Capital Sector Bancario,2003-03-01,4430.8
   Capital Sector Público,2003-03-01,7497.9
TOTAL INGRESOS,2003-03-01,294597.7
EXPORTACIONES,2003-04-01,142763.7
Bienes,2003-04-01,100139.1
   Exportación de Mercancias Generales,2003-04-01,28334.3
   Procesamiento y Maquilado,2003-04-01,47555.3
   Anticipos por Exportación,2003-04-01,24249.5
   Reexportaciones,2003-04-01,0.0
Servicios,2003-04-01,42624.6
   Transporte,2003-04-01,790.9
   Gastos de Viajero,2003-04-01,6412.5
   Comunicaciones,2003-04-01,0.0
   Servicios de Construcción e Ingeniería,2003-04-01,0.0
   Seguros - Reaseguros,2003-04-01,1274.1
   Servicios Financieros - Comisiones,2003-04-01,5093.1
   Servicios de Informática e Información,2003-04-01,0.0
   Regalías y Derechos de Licencia,2003-04-01,0.0
   Servicios Empresariales,2003-04-01,21230.9
   Servicios Personales Culturales y Recreativos,2003-04-01,0.0
   Transacciones Oficiales,2003-04-01,7823.1
RENTA,2003-04-01,1669.3
   Remuneración de Empleados,2003-04-01,0.0
   Retribución de la Inversión,2003-04-01,1669.3
TRANSFERENCIAS CORRIENTES,2003-04-01,69329.1
   Donaciones Oficiales,2003-04-01,50.0
   Donaciones Privadas,2003-04-01,6544.8
   Remesas Familiares,2003-04-01,62734.3
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-04-01,47923.700000000004
   Capital Sector Privado,2003-04-01,36875.3
   Capital Sector Bancario,2003-04-01,4708.1
   Capital Sector Público,2003-04-01,6340.3
TOTAL INGRESOS,2003-04-01,261685.80000000005
EXPORTACIONES,2003-05-01,135083.4
Bienes,2003-05-01,89837.9
   Exportación de Mercancias Generales,2003-05-01,21609.4
   Procesamiento y Maquilado,2003-05-01,43800.5
   Anticipos por Exportación,2003-05-01,24428.0
   Reexportaciones,2003-05-01,0.0
Servicios,2003-05-01,45245.5
   Transporte,2003-05-01,534.4
   Gastos de Viajero,2003-05-01,6888.5
   Comunicaciones,2003-05-01,0.0
   Servicios de Construcción e Ingeniería,2003-05-01,0.0
   Seguros - Reaseguros,2003-05-01,398.3
   Servicios Financieros - Comisiones,2003-05-01,7292.2
   Servicios de Informática e Información,2003-05-01,0.0
   Regalías y Derechos de Licencia,2003-05-01,0.0
   Servicios Empresariales,2003-05-01,20603.7
   Servicios Personales Culturales y Recreativos,2003-05-01,0.0
   Transacciones Oficiales,2003-05-01,9528.4
RENTA,2003-05-01,3946.1
   Remuneración de Empleados,2003-05-01,0.0
   Retribución de la Inversión,2003-05-01,3946.1
TRANSFERENCIAS CORRIENTES,2003-05-01,71658.8
   Donaciones Oficiales,2003-05-01,0.0
   Donaciones Privadas,2003-05-01,5232.6
   Remesas Familiares,2003-05-01,66426.2
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-05-01,68371.4
   Capital Sector Privado,2003-05-01,55348.5
   Capital Sector Bancario,2003-05-01,3827.6
   Capital Sector Público,2003-05-01,9195.3
TOTAL INGRESOS,2003-05-01,279059.7
EXPORTACIONES,2003-06-01,162305.7
Bienes,2003-06-01,111299.4
   Exportación de Mercancias Generales,2003-06-01,32085.8
   Procesamiento y Maquilado,2003-06-01,59034.0
   Anticipos por Exportación,2003-06-01,20179.6
   Reexportaciones,2003-06-01,0.0
Servicios,2003-06-01,51006.3
   Transporte,2003-06-01,1086.0
   Gastos de Viajero,2003-06-01,7514.6
   Comunicaciones,2003-06-01,0.0
   Servicios de Construcción e Ingeniería,2003-06-01,0.0
   Seguros - Reaseguros,2003-06-01,333.3
   Servicios Financieros - Comisiones,2003-06-01,5879.2
   Servicios de Informática e Información,2003-06-01,0.0
   Regalías y Derechos de Licencia,2003-06-01,0.0
   Servicios Empresariales,2003-06-01,25033.9
   Servicios Personales Culturales y Recreativos,2003-06-01,0.0
   Transacciones Oficiales,2003-06-01,11159.3
RENTA,2003-06-01,5707.3
   Remuneración de Empleados,2003-06-01,0.0
   Retribución de la Inversión,2003-06-01,5707.3
TRANSFERENCIAS CORRIENTES,2003-06-01,70314.4
   Donaciones Oficiales,2003-06-01,0.0
   Donaciones Privadas,2003-06-01,7864.0
   Remesas Familiares,2003-06-01,62450.4
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-06-01,72930.4
   Capital Sector Privado,2003-06-01,50983.3
   Capital Sector Bancario,2003-06-01,6768.6
   Capital Sector Público,2003-06-01,15178.5
TOTAL INGRESOS,2003-06-01,311257.8
EXPORTACIONES,2003-07-01,149653.8
Bienes,2003-07-01,93005.9
   Exportación de Mercancias Generales,2003-07-01,26589.1
   Procesamiento y Maquilado,2003-07-01,47963.9
   Anticipos por Exportación,2003-07-01,18452.9
   Reexportaciones,2003-07-01,0.0
Servicios,2003-07-01,56647.90000000001
   Transporte,2003-07-01,1339.8
   Gastos de Viajero,2003-07-01,6566.1
   Comunicaciones,2003-07-01,0.0
   Servicios de Construcción e Ingeniería,2003-07-01,0.0
   Seguros - Reaseguros,2003-07-01,150.8
   Servicios Financieros - Comisiones,2003-07-01,6612.6
   Servicios de Informática e Información,2003-07-01,0.0
   Regalías y Derechos de Licencia,2003-07-01,0.0
   Servicios Empresariales,2003-07-01,18121.4
   Servicios Personales Culturales y Recreativos,2003-07-01,0.0
   Transacciones Oficiales,2003-07-01,23857.2
RENTA,2003-07-01,6663.6
   Remuneración de Empleados,2003-07-01,0.0
   Retribución de la Inversión,2003-07-01,6663.6
TRANSFERENCIAS CORRIENTES,2003-07-01,75805.1
   Donaciones Oficiales,2003-07-01,0.0
   Donaciones Privadas,2003-07-01,7179.1
   Remesas Familiares,2003-07-01,68626.0
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-07-01,49838.799999999996
   Capital Sector Privado,2003-07-01,34264.0
   Capital Sector Bancario,2003-07-01,4013.7
   Capital Sector Público,2003-07-01,11561.1
TOTAL INGRESOS,2003-07-01,281961.3
EXPORTACIONES,2003-08-01,122342.5
Bienes,2003-08-01,77950.79999999999
   Exportación de Mercancias Generales,2003-08-01,20176.1
   Procesamiento y Maquilado,2003-08-01,39818.7
   Anticipos por Exportación,2003-08-01,17956.0
   Reexportaciones,2003-08-01,0.0
Servicios,2003-08-01,44391.700000000004
   Transporte,2003-08-01,483.8
   Gastos de Viajero,2003-08-01,6327.7
   Comunicaciones,2003-08-01,0.0
   Servicios de Construcción e Ingeniería,2003-08-01,0.0
   Seguros - Reaseguros,2003-08-01,65.7
   Servicios Financieros - Comisiones,2003-08-01,11350.8
   Servicios de Informática e Información,2003-08-01,0.0
   Regalías y Derechos de Licencia,2003-08-01,0.0
   Servicios Empresariales,2003-08-01,19395.9
   Servicios Personales Culturales y Recreativos,2003-08-01,0.0
   Transacciones Oficiales,2003-08-01,6767.8
RENTA,2003-08-01,2968.5
   Remuneración de Empleados,2003-08-01,0.0
   Retribución de la Inversión,2003-08-01,2968.5
TRANSFERENCIAS CORRIENTES,2003-08-01,77842.6
   Donaciones Oficiales,2003-08-01,0.0
   Donaciones Privadas,2003-08-01,6425.6
   Remesas Familiares,2003-08-01,71417.0
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-08-01,50251.9
   Capital Sector Privado,2003-08-01,33528.8
   Capital Sector Bancario,2003-08-01,9013.1
   Capital Sector Público,2003-08-01,7710.0
TOTAL INGRESOS,2003-08-01,253405.5
EXPORTACIONES,2003-09-01,128768.20000000001
Bienes,2003-09-01,86645.1
   Exportación de Mercancias Generales,2003-09-01,20346.0
   Procesamiento y Maquilado,2003-09-01,42937.8
   Anticipos por Exportación,2003-09-01,23361.3
   Reexportaciones,2003-09-01,0.0
Servicios,2003-09-01,42123.1
   Transporte,2003-09-01,478.7
   Gastos de Viajero,2003-09-01,6503.7
   Comunicaciones,2003-09-01,0.0
   Servicios de Construcción e Ingeniería,2003-09-01,0.0
   Seguros - Reaseguros,2003-09-01,158.0
   Servicios Financieros - Comisiones,2003-09-01,5267.2
   Servicios de Informática e Información,2003-09-01,0.0
   Regalías y Derechos de Licencia,2003-09-01,0.0
   Servicios Empresariales,2003-09-01,17963.3
   Servicios Personales Culturales y Recreativos,2003-09-01,0.0
   Transacciones Oficiales,2003-09-01,11752.2
RENTA,2003-09-01,9106.0
   Remuneración de Empleados,2003-09-01,0.0
   Retribución de la Inversión,2003-09-01,9106.0
TRANSFERENCIAS CORRIENTES,2003-09-01,85552.0
   Donaciones Oficiales,2003-09-01,153.0
   Donaciones Privadas,2003-09-01,8167.0
   Remesas Familiares,2003-09-01,77232.0
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-09-01,56873.8
   Capital Sector Privado,2003-09-01,44169.6
   Capital Sector Bancario,2003-09-01,4608.8
   Capital Sector Público,2003-09-01,8095.4
TOTAL INGRESOS,2003-09-01,280300.0
EXPORTACIONES,2003-10-01,143106.30000000002
Bienes,2003-10-01,104930.70000000001
   Exportación de Mercancias Generales,2003-10-01,21745.8
   Procesamiento y Maquilado,2003-10-01,47808.3
   Anticipos por Exportación,2003-10-01,35376.6
   Reexportaciones,2003-10-01,0.0
Servicios,2003-10-01,38175.6
   Transporte,2003-10-01,1196.7
   Gastos de Viajero,2003-10-01,6936.5
   Comunicaciones,2003-10-01,0.0
   Servicios de Construcción e Ingeniería,2003-10-01,0.0
   Seguros - Reaseguros,2003-10-01,145.0
   Servicios Financieros - Comisiones,2003-10-01,5233.8
   Servicios de Informática e Información,2003-10-01,0.0
   Regalías y Derechos de Licencia,2003-10-01,0.0
   Servicios Empresariales,2003-10-01,19042.7
   Servicios Personales Culturales y Recreativos,2003-10-01,0.0
   Transacciones Oficiales,2003-10-01,5620.9
RENTA,2003-10-01,5573.9
   Remuneración de Empleados,2003-10-01,0.0
   Retribución de la Inversión,2003-10-01,5573.9
TRANSFERENCIAS CORRIENTES,2003-10-01,86610.2
   Donaciones Oficiales,2003-10-01,819.3
   Donaciones Privadas,2003-10-01,4878.4
   Remesas Familiares,2003-10-01,80912.5
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-10-01,47059.0
   Capital Sector Privado,2003-10-01,33246.4
   Capital Sector Bancario,2003-10-01,3393.9
   Capital Sector Público,2003-10-01,10418.7
TOTAL INGRESOS,2003-10-01,282349.4
EXPORTACIONES,2003-11-01,122599.69999999998
Bienes,2003-11-01,86469.79999999999
   Exportación de Mercancias Generales,2003-11-01,23794.1
   Procesamiento y Maquilado,2003-11-01,43219.6
   Anticipos por Exportación,2003-11-01,19456.1
   Reexportaciones,2003-11-01,0.0
Servicios,2003-11-01,36129.9
   Transporte,2003-11-01,670.4
   Gastos de Viajero,2003-11-01,5936.4
   Comunicaciones,2003-11-01,0.0
   Servicios de Construcción e Ingeniería,2003-11-01,0.0
   Seguros - Reaseguros,2003-11-01,422.8
   Servicios Financieros - Comisiones,2003-11-01,6416.6
   Servicios de Informática e Información,2003-11-01,0.0
   Regalías y Derechos de Licencia,2003-11-01,0.0
   Servicios Empresariales,2003-11-01,16753.2
   Servicios Personales Culturales y Recreativos,2003-11-01,0.0
   Transacciones Oficiales,2003-11-01,5930.5
RENTA,2003-11-01,2955.8
   Remuneración de Empleados,2003-11-01,0.0
   Retribución de la Inversión,2003-11-01,2955.8
TRANSFERENCIAS CORRIENTES,2003-11-01,76655.0
   Donaciones Oficiales,2003-11-01,1675.2
   Donaciones Privadas,2003-11-01,7377.6
   Remesas Familiares,2003-11-01,67602.2
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-11-01,60273.0
   Capital Sector Privado,2003-11-01,39322.9
   Capital Sector Bancario,2003-11-01,6659.4
   Capital Sector Público,2003-11-01,14290.7
TOTAL INGRESOS,2003-11-01,262483.5
EXPORTACIONES,2003-12-01,184011.3
Bienes,2003-12-01,136672.0
   Exportación de Mercancias Generales,2003-12-01,27998.9
   Procesamiento y Maquilado,2003-12-01,69597.5
   Anticipos por Exportación,2003-12-01,39075.6
   Reexportaciones,2003-12-01,0.0
Servicios,2003-12-01,47339.3
   Transporte,2003-12-01,630.7
   Gastos de Viajero,2003-12-01,6372.2
   Comunicaciones,2003-12-01,0.0
   Servicios de Construcción e Ingeniería,2003-12-01,0.0
   Seguros - Reaseguros,2003-12-01,509.0
   Servicios Financieros - Comisiones,2003-12-01,5838.1
   Servicios de Informática e Información,2003-12-01,0.0
   Regalías y Derechos de Licencia,2003-12-01,0.0
   Servicios Empresariales,2003-12-01,19602.8
   Servicios Personales Culturales y Recreativos,2003-12-01,0.0
   Transacciones Oficiales,2003-12-01,14386.5
RENTA,2003-12-01,7119.9
   Remuneración de Empleados,2003-12-01,0.0
   Retribución de la Inversión,2003-12-01,7119.9
TRANSFERENCIAS CORRIENTES,2003-12-01,85808.0
   Donaciones Oficiales,2003-12-01,860.2
   Donaciones Privadas,2003-12-01,5957.9
   Remesas Familiares,2003-12-01,78989.9
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2003-12-01,105323.49999999999
   Capital Sector Privado,2003-12-01,80334.4
   Capital Sector Bancario,2003-12-01,7704.9
   Capital Sector Público,2003-12-01,17284.2
TOTAL INGRESOS,2003-12-01,382262.69999999995
