Concepto,Fechas,Monto
Servicios Financieros - Comisiones,2013-04-01,1316.4215900000004
Servicios de Informática e Información,2013-04-01,729.8578600000001
Regalías y Derechos de Licencia,2013-04-01,479.70413
Servicios Empresariales,2013-04-01,12605.090020000003
Servicios Personales Culturales y Recreativos,2013-04-01,310.0487700000001
Gubernamentales,2013-04-01,3998.8092800000013
Comercio,2013-04-01,6531.460390000002
RENTA,2013-04-01,16279.075330000003
Remuneración de Empleados,2013-04-01,1209.0612900000003
Retribución de la Inversión,2013-04-01,15070.014040000004
TRANSFERENCIAS CORRIENTES,2013-04-01,312758.58430000005
Donaciones Oficiales,2013-04-01,135.92389000000003
Donaciones Privadas,2013-04-01,22894.245690000003
Remesas Familiares,2013-04-01,289728.41472000006
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-04-01,89926.12509000002
Capital Sector Privado,2013-04-01,53544.15187000001
Capital Sector Bancario,2013-04-01,10521.524940000001
Capital Sector Público,2013-04-01,25860.44828000001
DataValue{Union{}}(),2013-04-01,774760.2461800002
EXPORTACIONES,2013-05-01,352107.3529500001
Bienes,2013-05-01,259619.55253000004
Exportación de Mercancias Generales,2013-05-01,88151.00028000002
Procesamiento y Maquilado,2013-05-01,88469.48584000002
Anticipos por Exportación,2013-05-01,82999.06641000001
Reexportaciones,2013-05-01,0.0
Servicios,2013-05-01,92487.80042000003
Transporte,2013-05-01,4236.009580000002
Viajes,2013-05-01,42573.803370000016
Comunicaciones,2013-05-01,2892.0108400000004
Construcción,2013-05-01,12803.519030000003
Seguros - Reaseguros,2013-05-01,844.3559200000002
Servicios Financieros - Comisiones,2013-05-01,1346.36388
Servicios de Informática e Información,2013-05-01,1011.4529200000003
Regalías y Derechos de Licencia,2013-05-01,0.0
Servicios Empresariales,2013-05-01,13261.201070000005
Servicios Personales Culturales y Recreativos,2013-05-01,42.38940000000001
Gubernamentales,2013-05-01,10741.844860000003
Comercio,2013-05-01,2734.849550000001
RENTA,2013-05-01,27487.151510000003
Remuneración de Empleados,2013-05-01,1443.8138500000002
Retribución de la Inversión,2013-05-01,26043.337660000005
TRANSFERENCIAS CORRIENTES,2013-05-01,308163.50922000007
Donaciones Oficiales,2013-05-01,0.0
Donaciones Privadas,2013-05-01,20989.805080000006
Remesas Familiares,2013-05-01,287173.70414000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-05-01,85206.42190000003
Capital Sector Privado,2013-05-01,63300.32017000001
Capital Sector Bancario,2013-05-01,3736.3995000000014
Capital Sector Público,2013-05-01,18169.702230000006
DataValue{Union{}}(),2013-05-01,772964.4355800002
EXPORTACIONES,2013-06-01,328623.07098000014
Bienes,2013-06-01,242904.2346700001
Exportación de Mercancias Generales,2013-06-01,68511.31178000002
Procesamiento y Maquilado,2013-06-01,107259.36990000005
Anticipos por Exportación,2013-06-01,67108.55299000003
Reexportaciones,2013-06-01,25.0
Servicios,2013-06-01,85718.83631000004
Transporte,2013-06-01,5130.1924800000015
Viajes,2013-06-01,42585.510080000015
Comunicaciones,2013-06-01,4300.774340000001
Construcción,2013-06-01,9119.233900000003
Seguros - Reaseguros,2013-06-01,671.7442500000002
Servicios Financieros - Comisiones,2013-06-01,1256.8120400000003
Servicios de Informática e Información,2013-06-01,806.3797800000002
Regalías y Derechos de Licencia,2013-06-01,0.0
Servicios Empresariales,2013-06-01,13382.198950000004
Servicios Personales Culturales y Recreativos,2013-06-01,357.9385000000001
Gubernamentales,2013-06-01,4008.2563700000014
Comercio,2013-06-01,4099.795620000002
RENTA,2013-06-01,44349.16677000001
Remuneración de Empleados,2013-06-01,2086.155970000001
Retribución de la Inversión,2013-06-01,42263.01080000001
TRANSFERENCIAS CORRIENTES,2013-06-01,264493.90095000004
Donaciones Oficiales,2013-06-01,0.10811000000000003
Donaciones Privadas,2013-06-01,19210.957830000007
Remesas Familiares,2013-06-01,245282.83501000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-06-01,136415.56007000007
Capital Sector Privado,2013-06-01,50676.04771000001
Capital Sector Bancario,2013-06-01,2523.6009400000007
Capital Sector Público,2013-06-01,83215.91142000003
DataValue{Union{}}(),2013-06-01,773881.6987700003
EXPORTACIONES,2013-07-01,321179.1368300001
Bienes,2013-07-01,213260.21135000009
Exportación de Mercancias Generales,2013-07-01,72983.25510000002
Procesamiento y Maquilado,2013-07-01,84577.07012000002
Anticipos por Exportación,2013-07-01,55639.286130000015
Reexportaciones,2013-07-01,60.6
Servicios,2013-07-01,107918.92548000002
Transporte,2013-07-01,4656.471720000001
Viajes,2013-07-01,62051.445990000015
Comunicaciones,2013-07-01,3692.291430000001
Construcción,2013-07-01,9926.059130000003
Seguros - Reaseguros,2013-07-01,333.57368000000014
Servicios Financieros - Comisiones,2013-07-01,1789.0177700000002
Servicios de Informática e Información,2013-07-01,842.5441500000002
Regalías y Derechos de Licencia,2013-07-01,0.0
Servicios Empresariales,2013-07-01,13668.316340000005
Servicios Personales Culturales y Recreativos,2013-07-01,77.90073000000001
Gubernamentales,2013-07-01,5590.027940000002
Comercio,2013-07-01,5291.276600000001
RENTA,2013-07-01,15809.669750000005
Remuneración de Empleados,2013-07-01,2740.282980000001
Retribución de la Inversión,2013-07-01,13069.386770000003
TRANSFERENCIAS CORRIENTES,2013-07-01,303252.85424
Donaciones Oficiales,2013-07-01,689.2361600000004
Donaciones Privadas,2013-07-01,20031.139650000005
Remesas Familiares,2013-07-01,282532.47843
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-07-01,74714.14895000003
Capital Sector Privado,2013-07-01,47232.95476000002
Capital Sector Bancario,2013-07-01,4356.9388800000015
Capital Sector Público,2013-07-01,23124.255310000008
DataValue{Union{}}(),2013-07-01,714955.8097700002
EXPORTACIONES,2013-08-01,309819.2988800001
Bienes,2013-08-01,216239.24575000006
Exportación de Mercancias Generales,2013-08-01,72094.43214000002
Procesamiento y Maquilado,2013-08-01,80291.96839000002
Anticipos por Exportación,2013-08-01,63824.84522000002
Reexportaciones,2013-08-01,28.0
Servicios,2013-08-01,93580.05313000003
Transporte,2013-08-01,5551.258240000001
Viajes,2013-08-01,50719.315100000014
Comunicaciones,2013-08-01,3420.486950000001
Construcción,2013-08-01,10042.975610000003
Seguros - Reaseguros,2013-08-01,478.8848100000002
Servicios Financieros - Comisiones,2013-08-01,1611.9585800000002
Servicios de Informática e Información,2013-08-01,516.0087800000001
Regalías y Derechos de Licencia,2013-08-01,2.0
Servicios Empresariales,2013-08-01,12016.131610000004
Servicios Personales Culturales y Recreativos,2013-08-01,62.31180000000003
Gubernamentales,2013-08-01,4269.847790000002
Comercio,2013-08-01,4888.8738600000015
RENTA,2013-08-01,10416.656060000005
Remuneración de Empleados,2013-08-01,1432.1357000000005
Retribución de la Inversión,2013-08-01,8984.520360000004
TRANSFERENCIAS CORRIENTES,2013-08-01,282901.7601200001
Donaciones Oficiales,2013-08-01,284.6125
Donaciones Privadas,2013-08-01,20227.365920000004
Remesas Familiares,2013-08-01,262389.7817000001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-08-01,72111.03004000003
Capital Sector Privado,2013-08-01,52053.147270000016
Capital Sector Bancario,2013-08-01,2967.629130000001
Capital Sector Público,2013-08-01,17090.253640000006
DataValue{Union{}}(),2013-08-01,675248.7451000002
EXPORTACIONES,2013-09-01,297477.34732000006
Bienes,2013-09-01,202618.37942000007
Exportación de Mercancias Generales,2013-09-01,65824.04679000002
Procesamiento y Maquilado,2013-09-01,79369.50713000003
Anticipos por Exportación,2013-09-01,57399.32550000002
Reexportaciones,2013-09-01,25.5
Servicios,2013-09-01,94858.96790000002
Transporte,2013-09-01,3943.643040000001
Viajes,2013-09-01,48356.11197000001
Comunicaciones,2013-09-01,6221.419650000002
Construcción,2013-09-01,9525.18432
Seguros - Reaseguros,2013-09-01,832.7877800000001
Servicios Financieros - Comisiones,2013-09-01,2342.5062600000006
Servicios de Informática e Información,2013-09-01,556.8418100000002
Regalías y Derechos de Licencia,2013-09-01,0.0
Servicios Empresariales,2013-09-01,12196.979570000005
Servicios Personales Culturales y Recreativos,2013-09-01,65.73275
Gubernamentales,2013-09-01,6423.233480000002
Comercio,2013-09-01,4394.527270000001
RENTA,2013-09-01,35050.00070000001
Remuneración de Empleados,2013-09-01,1052.4273200000005
Retribución de la Inversión,2013-09-01,33997.57338000001
TRANSFERENCIAS CORRIENTES,2013-09-01,275575.51713000005
Donaciones Oficiales,2013-09-01,221.50300000000004
Donaciones Privadas,2013-09-01,17337.645140000004
Remesas Familiares,2013-09-01,258016.36899000008
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-09-01,94381.47528000004
Capital Sector Privado,2013-09-01,54736.20372000002
Capital Sector Bancario,2013-09-01,458.28758000000016
Capital Sector Público,2013-09-01,39186.98398000002
DataValue{Union{}}(),2013-09-01,702484.3404300001
EXPORTACIONES,2013-10-01,317074.09215000016
Bienes,2013-10-01,222889.0103600001
Exportación de Mercancias Generales,2013-10-01,77647.06450000004
Procesamiento y Maquilado,2013-10-01,89286.68787000005
Anticipos por Exportación,2013-10-01,55930.25799000002
Reexportaciones,2013-10-01,25.0
Servicios,2013-10-01,94185.08179000004
Transporte,2013-10-01,4344.445860000002
Viajes,2013-10-01,52825.02087000002
Comunicaciones,2013-10-01,3435.70074
Construcción,2013-10-01,9238.655790000003
Seguros - Reaseguros,2013-10-01,617.7293800000002
Servicios Financieros - Comisiones,2013-10-01,1571.6816600000004
Servicios de Informática e Información,2013-10-01,639.5673500000003
Regalías y Derechos de Licencia,2013-10-01,0.0
Servicios Empresariales,2013-10-01,12627.462420000003
Servicios Personales Culturales y Recreativos,2013-10-01,157.59887000000003
Gubernamentales,2013-10-01,5001.468710000001
Comercio,2013-10-01,3725.75014
RENTA,2013-10-01,30740.619070000004
Remuneración de Empleados,2013-10-01,1813.3847900000005
Retribución de la Inversión,2013-10-01,28927.234280000004
TRANSFERENCIAS CORRIENTES,2013-10-01,289718.25362000003
Donaciones Oficiales,2013-10-01,418.6370000000001
Donaciones Privadas,2013-10-01,20533.33213000001
Remesas Familiares,2013-10-01,268766.28449000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-10-01,87150.69039000002
Capital Sector Privado,2013-10-01,49869.53896000002
Capital Sector Bancario,2013-10-01,4820.903050000001
Capital Sector Público,2013-10-01,32460.24838
DataValue{Union{}}(),2013-10-01,724683.6552300001
EXPORTACIONES,2013-11-01,330434.5914700001
Bienes,2013-11-01,232345.19014000008
Exportación de Mercancias Generales,2013-11-01,81538.24662000003
Procesamiento y Maquilado,2013-11-01,82758.34273000002
Anticipos por Exportación,2013-11-01,68027.60079000001
Reexportaciones,2013-11-01,21.0
Servicios,2013-11-01,98089.40133000004
Transporte,2013-11-01,4616.930560000002
Viajes,2013-11-01,48804.011260000014
Comunicaciones,2013-11-01,5498.478820000001
Construcción,2013-11-01,7689.524540000002
Seguros - Reaseguros,2013-11-01,893.9794600000002
Servicios Financieros - Comisiones,2013-11-01,4974.287200000001
Servicios de Informática e Información,2013-11-01,1353.7309700000005
Regalías y Derechos de Licencia,2013-11-01,0.0
Servicios Empresariales,2013-11-01,12415.714340000002
Servicios Personales Culturales y Recreativos,2013-11-01,89.30000000000001
Gubernamentales,2013-11-01,7549.847780000002
Comercio,2013-11-01,4203.596400000001
RENTA,2013-11-01,20859.79282
Remuneración de Empleados,2013-11-01,1279.3084200000003
Retribución de la Inversión,2013-11-01,19580.484399999998
TRANSFERENCIAS CORRIENTES,2013-11-01,255551.49705
Donaciones Oficiales,2013-11-01,11.600000000000001
Donaciones Privadas,2013-11-01,19529.607550000004
Remesas Familiares,2013-11-01,236010.2895
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-11-01,145757.85177000007
Capital Sector Privado,2013-11-01,63022.99015000002
Capital Sector Bancario,2013-11-01,3579.74099
Capital Sector Público,2013-11-01,79155.12063000003
DataValue{Union{}}(),2013-11-01,752603.7331100001
EXPORTACIONES,2013-12-01,453824.4215000001
Bienes,2013-12-01,344751.7939100001
Exportación de Mercancias Generales,2013-12-01,111995.12435000003
Procesamiento y Maquilado,2013-12-01,127131.54522000003
Anticipos por Exportación,2013-12-01,105625.12434000004
Reexportaciones,2013-12-01,0.0
Servicios,2013-12-01,109072.62759
Transporte,2013-12-01,4802.974010000002
Viajes,2013-12-01,55442.28555000001
Comunicaciones,2013-12-01,4732.4301000000005
Construcción,2013-12-01,10529.011620000005
Seguros - Reaseguros,2013-12-01,720.8119700000001
Servicios Financieros - Comisiones,2013-12-01,2067.6387000000004
Servicios de Informática e Información,2013-12-01,949.3441500000001
Regalías y Derechos de Licencia,2013-12-01,169.17632000000006
Servicios Empresariales,2013-12-01,17369.093640000003
Servicios Personales Culturales y Recreativos,2013-12-01,353.1985700000001
Gubernamentales,2013-12-01,8018.165740000002
Comercio,2013-12-01,3918.497220000001
RENTA,2013-12-01,30964.067680000007
Remuneración de Empleados,2013-12-01,1431.4452300000003
Retribución de la Inversión,2013-12-01,29532.622450000006
TRANSFERENCIAS CORRIENTES,2013-12-01,295974.9099900001
Donaciones Oficiales,2013-12-01,273.4363500000001
Donaciones Privadas,2013-12-01,21763.057420000005
Remesas Familiares,2013-12-01,273938.4162200001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2013-12-01,736472.2727300003
Capital Sector Privado,2013-12-01,155033.05678
Capital Sector Bancario,2013-12-01,7453.821130000001
Capital Sector Público,2013-12-01,573985.3948200003
DataValue{Union{}}(),2013-12-01,1.5172356719000007e6
