Concepto,Fechas,Monto
Regalías y Derechos de Licencia,2015-02-01,0.0
Servicios Empresariales,2015-02-01,21255.664900000007
Servicios Personales Culturales y Recreativos,2015-02-01,315.66075000000006
Gubernamentales,2015-02-01,2678.65358
Comercio,2015-02-01,6404.190830000001
RENTA,2015-02-01,13686.049290000004
Remuneración de Empleados,2015-02-01,2206.7978900000003
Retribución de la Inversión,2015-02-01,11479.251400000005
TRANSFERENCIAS CORRIENTES,2015-02-01,290724.7584700001
Donaciones Oficiales,2015-02-01,0.0
Donaciones Privadas,2015-02-01,20735.933210000007
Remesas Familiares,2015-02-01,269988.8252600001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-02-01,108378.93954000004
Capital Sector Privado,2015-02-01,95674.75309000003
Capital Sector Bancario,2015-02-01,0.0
Capital Sector Público,2015-02-01,12704.186450000005
DataValue{Union{}}(),2015-02-01,862094.4524700004
EXPORTACIONES,2015-03-01,449864.74642000004
Bienes,2015-03-01,310509.47531
Exportación de Mercancias Generales,2015-03-01,93349.28080000004
Procesamiento y Maquilado,2015-03-01,96556.93389000001
Anticipos por Exportación,2015-03-01,120603.26061999999
Reexportaciones,2015-03-01,0.0
Servicios,2015-03-01,139355.27111000003
Transporte,2015-03-01,10039.390270000004
Viajes,2015-03-01,69612.09319000001
Comunicaciones,2015-03-01,5348.720940000001
Construcción,2015-03-01,13968.452090000004
Seguros - Reaseguros,2015-03-01,408.04979000000014
Servicios Financieros - Comisiones,2015-03-01,4474.163950000002
Servicios de Informática e Información,2015-03-01,373.9053000000001
Regalías y Derechos de Licencia,2015-03-01,0.0
Servicios Empresariales,2015-03-01,21984.186740000005
Servicios Personales Culturales y Recreativos,2015-03-01,146.36558000000005
Gubernamentales,2015-03-01,3083.236780000001
Comercio,2015-03-01,9916.706480000004
RENTA,2015-03-01,14378.842890000004
Remuneración de Empleados,2015-03-01,2302.5971000000004
Retribución de la Inversión,2015-03-01,12076.245790000003
TRANSFERENCIAS CORRIENTES,2015-03-01,352579.87349000014
Donaciones Oficiales,2015-03-01,356.0
Donaciones Privadas,2015-03-01,23483.534220000005
Remesas Familiares,2015-03-01,328740.3392700001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-03-01,80663.62599000002
Capital Sector Privado,2015-03-01,58714.03767000001
Capital Sector Bancario,2015-03-01,0.0
Capital Sector Público,2015-03-01,21949.588320000003
DataValue{Union{}}(),2015-03-01,897487.0887900002
EXPORTACIONES,2015-04-01,417190.5665800001
Bienes,2015-04-01,277270.2212900001
Exportación de Mercancias Generales,2015-04-01,80415.24542000002
Procesamiento y Maquilado,2015-04-01,85582.20296000002
Anticipos por Exportación,2015-04-01,111272.77291000001
Reexportaciones,2015-04-01,0.0
Servicios,2015-04-01,139920.34529000006
Transporte,2015-04-01,9092.161600000003
Viajes,2015-04-01,59078.33558000001
Comunicaciones,2015-04-01,22723.399620000004
Construcción,2015-04-01,7970.405470000002
Seguros - Reaseguros,2015-04-01,1513.7641200000003
Servicios Financieros - Comisiones,2015-04-01,2686.269600000001
Servicios de Informática e Información,2015-04-01,750.0105100000003
Regalías y Derechos de Licencia,2015-04-01,0.0
Servicios Empresariales,2015-04-01,25196.003050000007
Servicios Personales Culturales y Recreativos,2015-04-01,286.6621700000001
Gubernamentales,2015-04-01,2383.0065100000006
Comercio,2015-04-01,8240.327060000003
RENTA,2015-04-01,7552.137230000002
Remuneración de Empleados,2015-04-01,2504.6874300000004
Retribución de la Inversión,2015-04-01,5047.449800000001
TRANSFERENCIAS CORRIENTES,2015-04-01,329444.8124000001
Donaciones Oficiales,2015-04-01,300.0
Donaciones Privadas,2015-04-01,21538.086000000003
Remesas Familiares,2015-04-01,307606.7264000001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-04-01,77165.55550000002
Capital Sector Privado,2015-04-01,52959.49223000002
Capital Sector Bancario,2015-04-01,3508.0
Capital Sector Público,2015-04-01,20698.063270000006
DataValue{Union{}}(),2015-04-01,831353.0717100003
EXPORTACIONES,2015-05-01,363724.3479300001
Bienes,2015-05-01,233309.02539000008
Exportación de Mercancias Generales,2015-05-01,68154.38595000001
Procesamiento y Maquilado,2015-05-01,86303.57619000004
Anticipos por Exportación,2015-05-01,78851.06325000002
Reexportaciones,2015-05-01,0.0
Servicios,2015-05-01,130415.32254000004
Transporte,2015-05-01,8234.21785
Viajes,2015-05-01,58611.26297000001
Comunicaciones,2015-05-01,4460.989440000002
Construcción,2015-05-01,20273.097930000007
Seguros - Reaseguros,2015-05-01,1341.6396000000004
Servicios Financieros - Comisiones,2015-05-01,3474.0743400000015
Servicios de Informática e Información,2015-05-01,471.7057000000001
Regalías y Derechos de Licencia,2015-05-01,0.0
Servicios Empresariales,2015-05-01,21761.512910000005
Servicios Personales Culturales y Recreativos,2015-05-01,52.214950000000016
Gubernamentales,2015-05-01,3196.4394900000007
Comercio,2015-05-01,8538.167360000003
RENTA,2015-05-01,17404.979250000004
Remuneración de Empleados,2015-05-01,3801.5349100000008
Retribución de la Inversión,2015-05-01,13603.444340000004
TRANSFERENCIAS CORRIENTES,2015-05-01,344056.1277100001
Donaciones Oficiales,2015-05-01,130.0
Donaciones Privadas,2015-05-01,21522.927710000007
Remesas Familiares,2015-05-01,322403.20000000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-05-01,174284.24975000008
Capital Sector Privado,2015-05-01,43601.58231000001
Capital Sector Bancario,2015-05-01,315.0
Capital Sector Público,2015-05-01,130367.66744000005
DataValue{Union{}}(),2015-05-01,899469.7046400004
EXPORTACIONES,2015-06-01,402047.9431500001
Bienes,2015-06-01,269987.4876900001
Exportación de Mercancias Generales,2015-06-01,72924.41330000001
Procesamiento y Maquilado,2015-06-01,122699.97598000005
Anticipos por Exportación,2015-06-01,74363.09841000004
Reexportaciones,2015-06-01,0.0
Servicios,2015-06-01,132060.45546000003
Transporte,2015-06-01,8074.9309200000025
Viajes,2015-06-01,67488.99905000001
Comunicaciones,2015-06-01,4735.3485900000005
Construcción,2015-06-01,9647.860950000002
Seguros - Reaseguros,2015-06-01,1592.8771800000004
Servicios Financieros - Comisiones,2015-06-01,3328.8598300000012
Servicios de Informática e Información,2015-06-01,558.0783700000001
Regalías y Derechos de Licencia,2015-06-01,0.0
Servicios Empresariales,2015-06-01,23705.90807000001
Servicios Personales Culturales y Recreativos,2015-06-01,233.70486000000005
Gubernamentales,2015-06-01,2347.0576500000006
Comercio,2015-06-01,10346.829990000006
RENTA,2015-06-01,15584.278620000001
Remuneración de Empleados,2015-06-01,3732.9594000000006
Retribución de la Inversión,2015-06-01,11851.319220000001
TRANSFERENCIAS CORRIENTES,2015-06-01,351751.08629000006
Donaciones Oficiales,2015-06-01,57.85500000000001
Donaciones Privadas,2015-06-01,25959.388300000006
Remesas Familiares,2015-06-01,325733.84299000003
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-06-01,78819.94211000002
Capital Sector Privado,2015-06-01,47109.02325000001
Capital Sector Bancario,2015-06-01,2000.0
Capital Sector Público,2015-06-01,29710.918860000005
DataValue{Union{}}(),2015-06-01,848203.2501700001
EXPORTACIONES,2015-07-01,369474.8484700001
Bienes,2015-07-01,235966.89124000006
Exportación de Mercancias Generales,2015-07-01,67855.70604000002
Procesamiento y Maquilado,2015-07-01,97228.25997000001
Anticipos por Exportación,2015-07-01,70882.92523000002
Reexportaciones,2015-07-01,0.0
Servicios,2015-07-01,133507.95723000003
Transporte,2015-07-01,7346.518970000002
Viajes,2015-07-01,65435.00440000003
Comunicaciones,2015-07-01,3590.114050000001
Construcción,2015-07-01,14367.041860000001
Seguros - Reaseguros,2015-07-01,1907.4473000000005
Servicios Financieros - Comisiones,2015-07-01,3209.3113300000005
Servicios de Informática e Información,2015-07-01,867.5569300000003
Regalías y Derechos de Licencia,2015-07-01,0.0
Servicios Empresariales,2015-07-01,23778.222680000006
Servicios Personales Culturales y Recreativos,2015-07-01,239.31478000000004
Gubernamentales,2015-07-01,2579.1464000000005
Comercio,2015-07-01,10188.278530000003
RENTA,2015-07-01,23092.19134
Remuneración de Empleados,2015-07-01,3267.300650000001
Retribución de la Inversión,2015-07-01,19824.89069
TRANSFERENCIAS CORRIENTES,2015-07-01,345611.53011000005
Donaciones Oficiales,2015-07-01,372.2957900000001
Donaciones Privadas,2015-07-01,22713.716030000003
Remesas Familiares,2015-07-01,322525.51829000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-07-01,47917.19756000001
Capital Sector Privado,2015-07-01,25861.735210000006
Capital Sector Bancario,2015-07-01,5993.614730000001
Capital Sector Público,2015-07-01,16061.84762
DataValue{Union{}}(),2015-07-01,786095.7674800002
EXPORTACIONES,2015-08-01,319436.67925000004
Bienes,2015-08-01,205039.67389000003
Exportación de Mercancias Generales,2015-08-01,59756.645700000015
Procesamiento y Maquilado,2015-08-01,86821.10669000002
Anticipos por Exportación,2015-08-01,58461.92150000001
Reexportaciones,2015-08-01,0.0
Servicios,2015-08-01,114397.00536000002
Transporte,2015-08-01,5304.671220000002
Viajes,2015-08-01,56998.585000000014
Comunicaciones,2015-08-01,4495.849530000001
Construcción,2015-08-01,9823.519780000002
Seguros - Reaseguros,2015-08-01,713.3640900000003
Servicios Financieros - Comisiones,2015-08-01,2389.8035600000007
Servicios de Informática e Información,2015-08-01,1026.7738500000003
Regalías y Derechos de Licencia,2015-08-01,0.0
Servicios Empresariales,2015-08-01,20310.386660000007
Servicios Personales Culturales y Recreativos,2015-08-01,79.04327000000004
Gubernamentales,2015-08-01,2871.573760000001
Comercio,2015-08-01,10383.434640000003
RENTA,2015-08-01,34386.98631000001
Remuneración de Empleados,2015-08-01,3486.412520000001
Retribución de la Inversión,2015-08-01,30900.57379000001
TRANSFERENCIAS CORRIENTES,2015-08-01,346505.09964000003
Donaciones Oficiales,2015-08-01,1005.1045100000001
Donaciones Privadas,2015-08-01,26065.90288000001
Remesas Familiares,2015-08-01,319434.09225000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-08-01,53106.17974000001
Capital Sector Privado,2015-08-01,42325.9509
Capital Sector Bancario,2015-08-01,65.84400000000001
Capital Sector Público,2015-08-01,10714.384840000002
DataValue{Union{}}(),2015-08-01,753434.9449400001
EXPORTACIONES,2015-09-01,338956.22940000007
Bienes,2015-09-01,213365.51095000008
Exportación de Mercancias Generales,2015-09-01,68931.42504000002
Procesamiento y Maquilado,2015-09-01,91779.89010000005
Anticipos por Exportación,2015-09-01,52654.195810000005
Reexportaciones,2015-09-01,0.0
Servicios,2015-09-01,125590.71845000001
Transporte,2015-09-01,8516.100720000002
Viajes,2015-09-01,52689.816210000005
Comunicaciones,2015-09-01,3257.564980000001
Construcción,2015-09-01,14037.993790000002
Seguros - Reaseguros,2015-09-01,839.7534700000002
Servicios Financieros - Comisiones,2015-09-01,5576.708990000002
Servicios de Informática e Información,2015-09-01,376.1448600000001
Regalías y Derechos de Licencia,2015-09-01,0.0
Servicios Empresariales,2015-09-01,25977.568630000005
Servicios Personales Culturales y Recreativos,2015-09-01,71.35511000000002
Gubernamentales,2015-09-01,2667.478290000001
Comercio,2015-09-01,11580.233400000003
RENTA,2015-09-01,12301.330350000004
Remuneración de Empleados,2015-09-01,3355.3803400000006
Retribución de la Inversión,2015-09-01,8945.950010000002
TRANSFERENCIAS CORRIENTES,2015-09-01,342358.1966900001
Donaciones Oficiales,2015-09-01,0.0
Donaciones Privadas,2015-09-01,21082.304360000006
Remesas Familiares,2015-09-01,321275.8923300001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-09-01,51532.68337000001
Capital Sector Privado,2015-09-01,32082.76876000001
Capital Sector Bancario,2015-09-01,2010.0
Capital Sector Público,2015-09-01,17439.914610000003
DataValue{Union{}}(),2015-09-01,745148.4398100001
EXPORTACIONES,2015-10-01,343146.19024000014
Bienes,2015-10-01,220712.71313000008
Exportación de Mercancias Generales,2015-10-01,60879.20634000002
Procesamiento y Maquilado,2015-10-01,105225.91155000002
Anticipos por Exportación,2015-10-01,54607.59524000002
Reexportaciones,2015-10-01,0.0
Servicios,2015-10-01,122433.47711000004
Transporte,2015-10-01,5149.044310000001
Viajes,2015-10-01,50033.469200000014
Comunicaciones,2015-10-01,4282.961140000001
Construcción,2015-10-01,14275.363750000002
Seguros - Reaseguros,2015-10-01,556.7116100000001
Servicios Financieros - Comisiones,2015-10-01,7917.098000000003
Servicios de Informática e Información,2015-10-01,1046.5594500000004
Regalías y Derechos de Licencia,2015-10-01,0.0
Servicios Empresariales,2015-10-01,24383.19100000001
Servicios Personales Culturales y Recreativos,2015-10-01,164.1355
Gubernamentales,2015-10-01,3479.9186800000007
Comercio,2015-10-01,11145.024470000004
RENTA,2015-10-01,10050.453580000005
Remuneración de Empleados,2015-10-01,2712.417560000001
Retribución de la Inversión,2015-10-01,7338.036020000003
TRANSFERENCIAS CORRIENTES,2015-10-01,336484.12845
Donaciones Oficiales,2015-10-01,7000.0
Donaciones Privadas,2015-10-01,22159.848450000005
Remesas Familiares,2015-10-01,307324.28
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-10-01,49184.01297000002
Capital Sector Privado,2015-10-01,30757.03162000001
Capital Sector Bancario,2015-10-01,5840.910000000001
Capital Sector Público,2015-10-01,12586.071350000004
DataValue{Union{}}(),2015-10-01,738864.7852400002
EXPORTACIONES,2015-11-01,349532.6178100001
Bienes,2015-11-01,224168.50042000005
Exportación de Mercancias Generales,2015-11-01,55096.84697000001
Procesamiento y Maquilado,2015-11-01,91954.20233000003
Anticipos por Exportación,2015-11-01,77117.45112000001
Reexportaciones,2015-11-01,0.0
Servicios,2015-11-01,125364.11739000003
Transporte,2015-11-01,5547.477630000001
Viajes,2015-11-01,51120.40208000001
Comunicaciones,2015-11-01,4678.867300000001
Construcción,2015-11-01,20575.959820000007
Seguros - Reaseguros,2015-11-01,856.2330600000001
Servicios Financieros - Comisiones,2015-11-01,6105.964590000002
Servicios de Informática e Información,2015-11-01,399.2236600000001
Regalías y Derechos de Licencia,2015-11-01,0.0
Servicios Empresariales,2015-11-01,21636.674040000005
Servicios Personales Culturales y Recreativos,2015-11-01,161.87895000000003
Gubernamentales,2015-11-01,4724.250560000001
Comercio,2015-11-01,9557.185700000002
RENTA,2015-11-01,14046.055680000003
Remuneración de Empleados,2015-11-01,3075.709190000001
Retribución de la Inversión,2015-11-01,10970.346490000002
TRANSFERENCIAS CORRIENTES,2015-11-01,327493.3717600001
Donaciones Oficiales,2015-11-01,1441.0113200000005
Donaciones Privadas,2015-11-01,24384.465320000007
Remesas Familiares,2015-11-01,301667.8951200001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-11-01,116503.12364000003
Capital Sector Privado,2015-11-01,42954.35163000001
Capital Sector Bancario,2015-11-01,15013.64385
Capital Sector Público,2015-11-01,58535.12816000002
DataValue{Union{}}(),2015-11-01,807575.1688900002
EXPORTACIONES,2015-12-01,526866.1127700001
Bienes,2015-12-01,380058.2139100001
Exportación de Mercancias Generales,2015-12-01,73873.22971000004
Procesamiento y Maquilado,2015-12-01,146357.88892000006
Anticipos por Exportación,2015-12-01,159827.09528
Reexportaciones,2015-12-01,0.0
Servicios,2015-12-01,146807.89886000002
Transporte,2015-12-01,7538.009000000002
Viajes,2015-12-01,65338.78374000002
Comunicaciones,2015-12-01,5411.14092
Construcción,2015-12-01,12916.300520000003
Seguros - Reaseguros,2015-12-01,655.1026000000002
Servicios Financieros - Comisiones,2015-12-01,6385.442980000002
Servicios de Informática e Información,2015-12-01,982.0876000000002
Regalías y Derechos de Licencia,2015-12-01,0.0
Servicios Empresariales,2015-12-01,31530.20257000001
Servicios Personales Culturales y Recreativos,2015-12-01,106.73300000000002
Gubernamentales,2015-12-01,6702.224830000001
Comercio,2015-12-01,9241.871100000002
RENTA,2015-12-01,21748.80438000001
Remuneración de Empleados,2015-12-01,3803.1889700000015
Retribución de la Inversión,2015-12-01,17945.615410000006
TRANSFERENCIAS CORRIENTES,2015-12-01,371697.0708700001
Donaciones Oficiales,2015-12-01,919.0
Donaciones Privadas,2015-12-01,27593.286700000004
Remesas Familiares,2015-12-01,343184.7841700001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2015-12-01,287195.63927000004
Capital Sector Privado,2015-12-01,63947.34136000001
Capital Sector Bancario,2015-12-01,6337.35471
Capital Sector Público,2015-12-01,216910.94320000007
DataValue{Union{}}(),2015-12-01,1.2075076272900002e6
