Concepto,Fechas,Monto
Servicios Empresariales,2016-03-01,32300.582660000007
Servicios Personales Culturales y Recreativos,2016-03-01,464.23512000000017
Gubernamentales,2016-03-01,7848.4063300000025
Comercio,2016-03-01,5658.622280000002
RENTA,2016-03-01,14664.735350000003
Remuneración de Empleados,2016-03-01,3754.3564100000012
Retribución de la Inversión,2016-03-01,10910.378940000002
TRANSFERENCIAS CORRIENTES,2016-03-01,358636.3450200002
Donaciones Oficiales,2016-03-01,0.0
Donaciones Privadas,2016-03-01,20757.096910000007
Remesas Familiares,2016-03-01,337879.24811000016
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-03-01,60407.95555000001
Capital Sector Privado,2016-03-01,37671.719110000005
Capital Sector Bancario,2016-03-01,8970.70118
Capital Sector Público,2016-03-01,13765.535260000004
DataValue{Union{}}(),2016-03-01,893646.9179700003
EXPORTACIONES,2016-04-01,458973.04266000015
Bienes,2016-04-01,275313.92339000007
Exportación de Mercancias Generales,2016-04-01,74116.57060000002
Procesamiento y Maquilado,2016-04-01,99194.80499000003
Anticipos por Exportación,2016-04-01,102002.5478
Reexportaciones,2016-04-01,0.0
Servicios,2016-04-01,183659.11927000005
Transporte,2016-04-01,10690.193840000002
Viajes,2016-04-01,83644.15534000001
Comunicaciones,2016-04-01,7288.577090000002
Construcción,2016-04-01,26861.895920000006
Seguros - Reaseguros,2016-04-01,2146.622000000001
Servicios Financieros - Comisiones,2016-04-01,4654.697440000001
Servicios de Informática e Información,2016-04-01,887.1170700000002
Regalías y Derechos de Licencia,2016-04-01,0.0
Servicios Empresariales,2016-04-01,32930.64470000001
Servicios Personales Culturales y Recreativos,2016-04-01,403.4250400000001
Gubernamentales,2016-04-01,8783.948260000003
Comercio,2016-04-01,5367.842570000002
RENTA,2016-04-01,59370.836160000006
Remuneración de Empleados,2016-04-01,3907.4496800000015
Retribución de la Inversión,2016-04-01,55463.38648000001
TRANSFERENCIAS CORRIENTES,2016-04-01,345552.86217000015
Donaciones Oficiales,2016-04-01,0.0
Donaciones Privadas,2016-04-01,19932.219250000002
Remesas Familiares,2016-04-01,325620.64292000013
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-04-01,58169.39213000001
Capital Sector Privado,2016-04-01,31456.315470000005
Capital Sector Bancario,2016-04-01,8750.174250000002
Capital Sector Público,2016-04-01,17962.902410000006
DataValue{Union{}}(),2016-04-01,922066.1331200004
EXPORTACIONES,2016-05-01,402463.6179600001
Bienes,2016-05-01,246861.5711900001
Exportación de Mercancias Generales,2016-05-01,65040.19151000002
Procesamiento y Maquilado,2016-05-01,94229.01017000004
Anticipos por Exportación,2016-05-01,87592.36951000003
Reexportaciones,2016-05-01,0.0
Servicios,2016-05-01,155602.04677000002
Transporte,2016-05-01,8465.550780000001
Viajes,2016-05-01,76317.81103000003
Comunicaciones,2016-05-01,2577.0009600000008
Construcción,2016-05-01,17636.642830000004
Seguros - Reaseguros,2016-05-01,1584.3663300000005
Servicios Financieros - Comisiones,2016-05-01,2732.5779700000003
Servicios de Informática e Información,2016-05-01,1093.6726300000003
Regalías y Derechos de Licencia,2016-05-01,0.0
Servicios Empresariales,2016-05-01,30583.14222000001
Servicios Personales Culturales y Recreativos,2016-05-01,201.76346000000004
Gubernamentales,2016-05-01,8749.618490000003
Comercio,2016-05-01,5659.9000700000015
RENTA,2016-05-01,19782.452970000006
Remuneración de Empleados,2016-05-01,4766.845960000001
Retribución de la Inversión,2016-05-01,15015.607010000005
TRANSFERENCIAS CORRIENTES,2016-05-01,381828.39988000016
Donaciones Oficiales,2016-05-01,0.0
Donaciones Privadas,2016-05-01,23425.034060000005
Remesas Familiares,2016-05-01,358403.3658200001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-05-01,41049.29567000001
Capital Sector Privado,2016-05-01,21852.059180000004
Capital Sector Bancario,2016-05-01,11616.685590000005
Capital Sector Público,2016-05-01,7580.550900000002
DataValue{Union{}}(),2016-05-01,845123.7664800002
EXPORTACIONES,2016-06-01,452247.2406100001
Bienes,2016-06-01,280835.22385000007
Exportación de Mercancias Generales,2016-06-01,71892.40662000002
Procesamiento y Maquilado,2016-06-01,133094.26534000004
Anticipos por Exportación,2016-06-01,75848.55189000003
Reexportaciones,2016-06-01,0.0
Servicios,2016-06-01,171412.01676000003
Transporte,2016-06-01,10121.159210000002
Viajes,2016-06-01,81002.51093000003
Comunicaciones,2016-06-01,8060.750390000003
Construcción,2016-06-01,19209.589320000006
Seguros - Reaseguros,2016-06-01,1029.5014300000003
Servicios Financieros - Comisiones,2016-06-01,4610.448680000001
Servicios de Informática e Información,2016-06-01,875.2315500000003
Regalías y Derechos de Licencia,2016-06-01,0.0
Servicios Empresariales,2016-06-01,29764.473300000005
Servicios Personales Culturales y Recreativos,2016-06-01,319.59853000000004
Gubernamentales,2016-06-01,10438.731180000002
Comercio,2016-06-01,5980.022240000002
RENTA,2016-06-01,27579.456930000004
Remuneración de Empleados,2016-06-01,4327.369540000002
Retribución de la Inversión,2016-06-01,23252.08739
TRANSFERENCIAS CORRIENTES,2016-06-01,356841.94545
Donaciones Oficiales,2016-06-01,0.0
Donaciones Privadas,2016-06-01,29280.659450000006
Remesas Familiares,2016-06-01,327561.286
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-06-01,81171.66410000002
Capital Sector Privado,2016-06-01,18045.170800000007
Capital Sector Bancario,2016-06-01,11183.3116
Capital Sector Público,2016-06-01,51943.181700000016
DataValue{Union{}}(),2016-06-01,917840.3070900001
EXPORTACIONES,2016-07-01,376134.18862000015
Bienes,2016-07-01,231756.61092000006
Exportación de Mercancias Generales,2016-07-01,65991.07879000001
Procesamiento y Maquilado,2016-07-01,96718.40038000004
Anticipos por Exportación,2016-07-01,69047.13175000002
Reexportaciones,2016-07-01,0.0
Servicios,2016-07-01,144377.57770000005
Transporte,2016-07-01,8443.412140000002
Viajes,2016-07-01,73070.67806000002
Comunicaciones,2016-07-01,3057.245230000001
Construcción,2016-07-01,16326.096030000004
Seguros - Reaseguros,2016-07-01,1907.60923
Servicios Financieros - Comisiones,2016-07-01,3643.106240000001
Servicios de Informática e Información,2016-07-01,662.0810400000001
Regalías y Derechos de Licencia,2016-07-01,0.0
Servicios Empresariales,2016-07-01,24597.415840000005
Servicios Personales Culturales y Recreativos,2016-07-01,149.79785000000004
Gubernamentales,2016-07-01,6600.108580000001
Comercio,2016-07-01,5920.027460000002
RENTA,2016-07-01,14599.181880000004
Remuneración de Empleados,2016-07-01,5489.999520000001
Retribución de la Inversión,2016-07-01,9109.182360000003
TRANSFERENCIAS CORRIENTES,2016-07-01,341048.3732800001
Donaciones Oficiales,2016-07-01,1141.5
Donaciones Privadas,2016-07-01,23439.993860000006
Remesas Familiares,2016-07-01,316466.8794200001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-07-01,30777.939530000003
Capital Sector Privado,2016-07-01,13009.217670000004
Capital Sector Bancario,2016-07-01,4114.715260000001
Capital Sector Público,2016-07-01,13654.006600000002
DataValue{Union{}}(),2016-07-01,762559.6833100002
EXPORTACIONES,2016-08-01,382069.7269600001
Bienes,2016-08-01,220514.96177000005
Exportación de Mercancias Generales,2016-08-01,66924.47318000003
Procesamiento y Maquilado,2016-08-01,92009.55465
Anticipos por Exportación,2016-08-01,61580.93394000001
Reexportaciones,2016-08-01,0.0
Servicios,2016-08-01,161554.76519000003
Transporte,2016-08-01,9600.090530000001
Viajes,2016-08-01,79106.63810000003
Comunicaciones,2016-08-01,3743.774220000001
Construcción,2016-08-01,12616.526210000004
Seguros - Reaseguros,2016-08-01,5300.556880000002
Servicios Financieros - Comisiones,2016-08-01,4097.486020000001
Servicios de Informática e Información,2016-08-01,1123.7327300000004
Regalías y Derechos de Licencia,2016-08-01,0.0
Servicios Empresariales,2016-08-01,21684.45785000001
Servicios Personales Culturales y Recreativos,2016-08-01,262.93819
Gubernamentales,2016-08-01,16233.329750000006
Comercio,2016-08-01,7785.2347100000015
RENTA,2016-08-01,26916.590620000006
Remuneración de Empleados,2016-08-01,6214.5029300000015
Retribución de la Inversión,2016-08-01,20702.087690000004
TRANSFERENCIAS CORRIENTES,2016-08-01,381240.27415000007
Donaciones Oficiales,2016-08-01,100.0
Donaciones Privadas,2016-08-01,21272.854310000006
Remesas Familiares,2016-08-01,359867.41984000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-08-01,35301.357
Capital Sector Privado,2016-08-01,16142.446340000002
Capital Sector Bancario,2016-08-01,3263.6244700000007
Capital Sector Público,2016-08-01,15895.286190000003
DataValue{Union{}}(),2016-08-01,825527.9487300003
EXPORTACIONES,2016-09-01,378954.8170400001
Bienes,2016-09-01,215432.53852000006
Exportación de Mercancias Generales,2016-09-01,60343.02926000002
Procesamiento y Maquilado,2016-09-01,95054.83234000002
Anticipos por Exportación,2016-09-01,60034.67692000001
Reexportaciones,2016-09-01,0.0
Servicios,2016-09-01,163522.27852000008
Transporte,2016-09-01,14182.099270000004
Viajes,2016-09-01,79087.46463000003
Comunicaciones,2016-09-01,4029.936890000001
Construcción,2016-09-01,10651.957860000002
Seguros - Reaseguros,2016-09-01,984.6992800000002
Servicios Financieros - Comisiones,2016-09-01,3332.927820000001
Servicios de Informática e Información,2016-09-01,908.9878300000003
Regalías y Derechos de Licencia,2016-09-01,0.0
Servicios Empresariales,2016-09-01,32821.71293000001
Servicios Personales Culturales y Recreativos,2016-09-01,385.5904300000001
Gubernamentales,2016-09-01,10324.391410000004
Comercio,2016-09-01,6812.510170000001
RENTA,2016-09-01,16217.011300000002
Remuneración de Empleados,2016-09-01,6309.843270000001
Retribución de la Inversión,2016-09-01,9907.16803
TRANSFERENCIAS CORRIENTES,2016-09-01,348179.87397000013
Donaciones Oficiales,2016-09-01,0.0
Donaciones Privadas,2016-09-01,22364.465880000007
Remesas Familiares,2016-09-01,325815.4080900001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-09-01,89159.53464000001
Capital Sector Privado,2016-09-01,30279.899210000003
Capital Sector Bancario,2016-09-01,7014.914270000001
Capital Sector Público,2016-09-01,51864.72116000001
DataValue{Union{}}(),2016-09-01,832511.2369500003
EXPORTACIONES,2016-10-01,350694.7780100001
Bienes,2016-10-01,206345.99798000004
Exportación de Mercancias Generales,2016-10-01,51682.60740000001
Procesamiento y Maquilado,2016-10-01,93989.84853000002
Anticipos por Exportación,2016-10-01,60673.54205000001
Reexportaciones,2016-10-01,0.0
Servicios,2016-10-01,144348.78003000005
Transporte,2016-10-01,7819.438980000003
Viajes,2016-10-01,83373.28477000001
Comunicaciones,2016-10-01,3974.4219500000013
Construcción,2016-10-01,9995.639140000003
Seguros - Reaseguros,2016-10-01,1248.1205800000002
Servicios Financieros - Comisiones,2016-10-01,4346.867590000001
Servicios de Informática e Información,2016-10-01,561.2531400000001
Regalías y Derechos de Licencia,2016-10-01,0.0
Servicios Empresariales,2016-10-01,24125.82089000001
Servicios Personales Culturales y Recreativos,2016-10-01,146.48855000000003
Gubernamentales,2016-10-01,4116.286740000001
Comercio,2016-10-01,4641.157700000001
RENTA,2016-10-01,35628.619760000016
Remuneración de Empleados,2016-10-01,5159.147770000001
Retribución de la Inversión,2016-10-01,30469.471990000013
TRANSFERENCIAS CORRIENTES,2016-10-01,342817.06550000014
Donaciones Oficiales,2016-10-01,0.0
Donaciones Privadas,2016-10-01,20446.35723000001
Remesas Familiares,2016-10-01,322370.7082700001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-10-01,53412.625520000016
Capital Sector Privado,2016-10-01,22707.280340000005
Capital Sector Bancario,2016-10-01,4737.877660000001
Capital Sector Público,2016-10-01,25967.467520000006
DataValue{Union{}}(),2016-10-01,782553.0887900003
EXPORTACIONES,2016-11-01,398091.3953200002
Bienes,2016-11-01,253279.2205300001
Exportación de Mercancias Generales,2016-11-01,66276.52619000002
Procesamiento y Maquilado,2016-11-01,92113.40865000003
Anticipos por Exportación,2016-11-01,94889.28569000003
Reexportaciones,2016-11-01,0.0
Servicios,2016-11-01,144812.17479000008
Transporte,2016-11-01,10303.160850000002
Viajes,2016-11-01,68057.72078000002
Comunicaciones,2016-11-01,4733.4991500000015
Construcción,2016-11-01,15299.692380000006
Seguros - Reaseguros,2016-11-01,4502.27735
Servicios Financieros - Comisiones,2016-11-01,4499.776420000001
Servicios de Informática e Información,2016-11-01,708.2752400000003
Regalías y Derechos de Licencia,2016-11-01,0.0
Servicios Empresariales,2016-11-01,23547.59932000001
Servicios Personales Culturales y Recreativos,2016-11-01,364.0451700000001
Gubernamentales,2016-11-01,6089.990190000001
Comercio,2016-11-01,6706.137940000002
RENTA,2016-11-01,22769.80236
Remuneración de Empleados,2016-11-01,7768.090980000001
Retribución de la Inversión,2016-11-01,15001.711380000002
TRANSFERENCIAS CORRIENTES,2016-11-01,364260.46111000015
Donaciones Oficiales,2016-11-01,257.9118500000001
Donaciones Privadas,2016-11-01,24916.181750000003
Remesas Familiares,2016-11-01,339086.3675100001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-11-01,76901.45671000001
Capital Sector Privado,2016-11-01,38430.957980000014
Capital Sector Bancario,2016-11-01,5965.908670000001
Capital Sector Público,2016-11-01,32504.590060000006
DataValue{Union{}}(),2016-11-01,862023.1155000003
EXPORTACIONES,2016-12-01,566421.4308500001
Bienes,2016-12-01,385082.2678400001
Exportación de Mercancias Generales,2016-12-01,70742.87486000001
Procesamiento y Maquilado,2016-12-01,137751.36645000003
Anticipos por Exportación,2016-12-01,176588.02653000003
Reexportaciones,2016-12-01,0.0
Servicios,2016-12-01,181339.16301000008
Transporte,2016-12-01,14969.676210000007
Viajes,2016-12-01,79526.00021000001
Comunicaciones,2016-12-01,8579.417150000005
Construcción,2016-12-01,19764.187140000005
Seguros - Reaseguros,2016-12-01,2631.583700000001
Servicios Financieros - Comisiones,2016-12-01,9009.735450000002
Servicios de Informática e Información,2016-12-01,2135.3496600000003
Regalías y Derechos de Licencia,2016-12-01,0.0
Servicios Empresariales,2016-12-01,29088.236140000008
Servicios Personales Culturales y Recreativos,2016-12-01,210.87706000000006
Gubernamentales,2016-12-01,7172.7208500000015
Comercio,2016-12-01,8251.379440000002
RENTA,2016-12-01,22315.158110000004
Remuneración de Empleados,2016-12-01,9025.311290000003
Retribución de la Inversión,2016-12-01,13289.846820000002
TRANSFERENCIAS CORRIENTES,2016-12-01,398374.75939000014
Donaciones Oficiales,2016-12-01,10772.141000000003
Donaciones Privadas,2016-12-01,27073.308000000005
Remesas Familiares,2016-12-01,360529.3103900001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2016-12-01,173839.61606000003
Capital Sector Privado,2016-12-01,75698.79678000002
Capital Sector Bancario,2016-12-01,31089.99935000001
Capital Sector Público,2016-12-01,67050.81993000001
DataValue{Union{}}(),2016-12-01,1.1609509644100002e6
