Concepto,Fechas,Monto
Anticipos por Exportación,2011-06-01,59612.94420000001
Reexportaciones,2011-06-01,0.0
Servicios,2011-06-01,91354.75161000005
Transporte,2011-06-01,5129.117390000001
Viajes,2011-06-01,48108.43297000001
Comunicaciones,2011-06-01,2709.3654700000006
Construcción,2011-06-01,10751.353800000003
Seguros - Reaseguros,2011-06-01,841.1852000000002
Servicios Financieros - Comisiones,2011-06-01,930.1377300000004
Servicios de Informática e Información,2011-06-01,1473.5706000000005
Regalías y Derechos de Licencia,2011-06-01,7.886660000000003
Servicios Empresariales,2011-06-01,12180.601460000002
Servicios Personales Culturales y Recreativos,2011-06-01,947.3609500000002
Gubernamentales,2011-06-01,5557.740990000001
Comercio,2011-06-01,2717.998390000001
RENTA,2011-06-01,21759.117190000008
Remuneración de Empleados,2011-06-01,1177.0365400000003
Retribución de la Inversión,2011-06-01,20582.080650000007
TRANSFERENCIAS CORRIENTES,2011-06-01,262134.31126000005
Donaciones Oficiales,2011-06-01,1752.3312300000002
Donaciones Privadas,2011-06-01,20216.19282000001
Remesas Familiares,2011-06-01,240165.78721000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-06-01,121886.32497000003
Capital Sector Privado,2011-06-01,80093.51169000001
Capital Sector Bancario,2011-06-01,325.76351000000005
Capital Sector Público,2011-06-01,41467.04977000001
DataValue{Union{}}(),2011-06-01,760105.8498700003
EXPORTACIONES,2011-07-01,287235.38721
Bienes,2011-07-01,205881.30466000002
Exportación de Mercancias Generales,2011-07-01,73400.53910000004
Procesamiento y Maquilado,2011-07-01,84323.85837000002
Anticipos por Exportación,2011-07-01,48156.907190000005
Reexportaciones,2011-07-01,0.0
Servicios,2011-07-01,81354.08255
Transporte,2011-07-01,5827.471280000002
Viajes,2011-07-01,39148.56773000002
Comunicaciones,2011-07-01,1818.1613100000004
Construcción,2011-07-01,10070.196640000002
Seguros - Reaseguros,2011-07-01,1897.0070900000003
Servicios Financieros - Comisiones,2011-07-01,1406.2197300000005
Servicios de Informática e Información,2011-07-01,1367.2464900000004
Regalías y Derechos de Licencia,2011-07-01,0.0
Servicios Empresariales,2011-07-01,7885.319080000001
Servicios Personales Culturales y Recreativos,2011-07-01,822.9858200000001
Gubernamentales,2011-07-01,4502.996170000001
Comercio,2011-07-01,6607.911210000002
RENTA,2011-07-01,25675.16870000001
Remuneración de Empleados,2011-07-01,1734.7384100000004
Retribución de la Inversión,2011-07-01,23940.430290000008
TRANSFERENCIAS CORRIENTES,2011-07-01,251662.0907000001
Donaciones Oficiales,2011-07-01,188.53227000000004
Donaciones Privadas,2011-07-01,18509.218750000004
Remesas Familiares,2011-07-01,232964.3396800001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-07-01,145007.51902
Capital Sector Privado,2011-07-01,127229.33327000002
Capital Sector Bancario,2011-07-01,0.231
Capital Sector Público,2011-07-01,17777.954750000004
DataValue{Union{}}(),2011-07-01,709580.1656300002
EXPORTACIONES,2011-08-01,279252.49121000007
Bienes,2011-08-01,208092.51492000007
Exportación de Mercancias Generales,2011-08-01,70077.64639000001
Procesamiento y Maquilado,2011-08-01,81850.38356000003
Anticipos por Exportación,2011-08-01,56064.48497000002
Reexportaciones,2011-08-01,100.0
Servicios,2011-08-01,71159.97629000002
Transporte,2011-08-01,4045.20654
Viajes,2011-08-01,39595.160910000006
Comunicaciones,2011-08-01,1859.4242900000008
Construcción,2011-08-01,7071.538020000002
Seguros - Reaseguros,2011-08-01,486.88985000000014
Servicios Financieros - Comisiones,2011-08-01,1306.90316
Servicios de Informática e Información,2011-08-01,635.8799100000002
Regalías y Derechos de Licencia,2011-08-01,0.0
Servicios Empresariales,2011-08-01,7267.321790000003
Servicios Personales Culturales y Recreativos,2011-08-01,68.20685000000002
Gubernamentales,2011-08-01,3748.0062100000005
Comercio,2011-08-01,5075.438760000002
RENTA,2011-08-01,19877.306290000004
Remuneración de Empleados,2011-08-01,1867.7342200000003
Retribución de la Inversión,2011-08-01,18009.572070000006
TRANSFERENCIAS CORRIENTES,2011-08-01,266083.9142200001
Donaciones Oficiales,2011-08-01,699.1329300000002
Donaciones Privadas,2011-08-01,19264.813320000005
Remesas Familiares,2011-08-01,246119.96797000009
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-08-01,72407.29836000002
Capital Sector Privado,2011-08-01,52698.53476000001
Capital Sector Bancario,2011-08-01,4505.383590000001
Capital Sector Público,2011-08-01,15203.380010000003
DataValue{Union{}}(),2011-08-01,637621.0100800002
EXPORTACIONES,2011-09-01,279285.1262600001
Bienes,2011-09-01,211632.04065000007
Exportación de Mercancias Generales,2011-09-01,81992.17666000003
Procesamiento y Maquilado,2011-09-01,80082.46565000003
Anticipos por Exportación,2011-09-01,49557.398340000014
Reexportaciones,2011-09-01,0.0
Servicios,2011-09-01,67653.08561000001
Transporte,2011-09-01,3124.540180000001
Viajes,2011-09-01,36581.831790000004
Comunicaciones,2011-09-01,2067.4047100000007
Construcción,2011-09-01,7996.180080000002
Seguros - Reaseguros,2011-09-01,639.0003500000003
Servicios Financieros - Comisiones,2011-09-01,1264.0421800000004
Servicios de Informática e Información,2011-09-01,799.1174300000002
Regalías y Derechos de Licencia,2011-09-01,0.0
Servicios Empresariales,2011-09-01,10277.371350000001
Servicios Personales Culturales y Recreativos,2011-09-01,154.24800000000002
Gubernamentales,2011-09-01,2433.1847900000007
Comercio,2011-09-01,2316.1647500000004
RENTA,2011-09-01,11760.429130000004
Remuneración de Empleados,2011-09-01,1406.6445100000005
Retribución de la Inversión,2011-09-01,10353.784620000004
TRANSFERENCIAS CORRIENTES,2011-09-01,242967.1544900001
Donaciones Oficiales,2011-09-01,2613.9591200000013
Donaciones Privadas,2011-09-01,14576.623300000001
Remesas Familiares,2011-09-01,225776.57207000008
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-09-01,101711.15555
Capital Sector Privado,2011-09-01,56747.10241
Capital Sector Bancario,2011-09-01,8296.711890000002
Capital Sector Público,2011-09-01,36667.341250000005
DataValue{Union{}}(),2011-09-01,635723.8654300002
EXPORTACIONES,2011-10-01,276724.2248000001
Bienes,2011-10-01,210610.0845700001
Exportación de Mercancias Generales,2011-10-01,70867.33808000003
Procesamiento y Maquilado,2011-10-01,79396.99390000003
Anticipos por Exportación,2011-10-01,60345.75259000001
Reexportaciones,2011-10-01,0.0
Servicios,2011-10-01,66114.14023
Transporte,2011-10-01,3710.0606700000008
Viajes,2011-10-01,34595.39590000001
Comunicaciones,2011-10-01,1740.2715400000004
Construcción,2011-10-01,6143.274040000001
Seguros - Reaseguros,2011-10-01,741.7333400000002
Servicios Financieros - Comisiones,2011-10-01,971.8428000000002
Servicios de Informática e Información,2011-10-01,962.2783700000002
Regalías y Derechos de Licencia,2011-10-01,0.0
Servicios Empresariales,2011-10-01,10264.351530000005
Servicios Personales Culturales y Recreativos,2011-10-01,391.9938200000001
Gubernamentales,2011-10-01,2715.594940000001
Comercio,2011-10-01,3877.343280000001
RENTA,2011-10-01,12695.048150000002
Remuneración de Empleados,2011-10-01,1176.7908500000003
Retribución de la Inversión,2011-10-01,11518.257300000003
TRANSFERENCIAS CORRIENTES,2011-10-01,240059.92509000003
Donaciones Oficiales,2011-10-01,1308.0163600000005
Donaciones Privadas,2011-10-01,17512.996870000003
Remesas Familiares,2011-10-01,221238.91186000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-10-01,123157.30445000004
Capital Sector Privado,2011-10-01,70334.63851000002
Capital Sector Bancario,2011-10-01,14480.114370000005
Capital Sector Público,2011-10-01,38342.55157000001
DataValue{Union{}}(),2011-10-01,652636.5024900001
EXPORTACIONES,2011-11-01,344100.79005000007
Bienes,2011-11-01,256829.78420000005
Exportación de Mercancias Generales,2011-11-01,68924.53838000001
Procesamiento y Maquilado,2011-11-01,82609.08066
Anticipos por Exportación,2011-11-01,105296.16516000003
Reexportaciones,2011-11-01,0.0
Servicios,2011-11-01,87271.00585000003
Transporte,2011-11-01,3011.3184500000007
Viajes,2011-11-01,44872.206800000014
Comunicaciones,2011-11-01,2012.3825400000005
Construcción,2011-11-01,7990.356820000001
Seguros - Reaseguros,2011-11-01,1697.4617700000001
Servicios Financieros - Comisiones,2011-11-01,2453.7484200000004
Servicios de Informática e Información,2011-11-01,1035.1682300000002
Regalías y Derechos de Licencia,2011-11-01,0.0
Servicios Empresariales,2011-11-01,11574.485800000004
Servicios Personales Culturales y Recreativos,2011-11-01,31.53257000000001
Gubernamentales,2011-11-01,5364.212080000001
Comercio,2011-11-01,7228.132370000003
RENTA,2011-11-01,14000.178780000004
Remuneración de Empleados,2011-11-01,1442.9634600000004
Retribución de la Inversión,2011-11-01,12557.215320000003
TRANSFERENCIAS CORRIENTES,2011-11-01,235139.48373000004
Donaciones Oficiales,2011-11-01,989.8910200000003
Donaciones Privadas,2011-11-01,19204.408060000005
Remesas Familiares,2011-11-01,214945.18465000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-11-01,195076.56290000008
Capital Sector Privado,2011-11-01,104925.29120000004
Capital Sector Bancario,2011-11-01,50782.63007000001
Capital Sector Público,2011-11-01,39368.64163000001
DataValue{Union{}}(),2011-11-01,788317.0154600001
EXPORTACIONES,2011-12-01,479933.6071000002
Bienes,2011-12-01,358310.81287000014
Exportación de Mercancias Generales,2011-12-01,95875.38950000002
Procesamiento y Maquilado,2011-12-01,110802.04709000004
Anticipos por Exportación,2011-12-01,151633.37628000005
Reexportaciones,2011-12-01,0.0
Servicios,2011-12-01,121622.79423000003
Transporte,2011-12-01,3390.312930000001
Viajes,2011-12-01,44033.966020000014
Comunicaciones,2011-12-01,1485.6879300000003
Construcción,2011-12-01,20621.561850000006
Seguros - Reaseguros,2011-12-01,964.5839500000002
Servicios Financieros - Comisiones,2011-12-01,3278.722560000001
Servicios de Informática e Información,2011-12-01,1011.6264700000004
Regalías y Derechos de Licencia,2011-12-01,0.0
Servicios Empresariales,2011-12-01,29698.608330000006
Servicios Personales Culturales y Recreativos,2011-12-01,137.70791000000003
Gubernamentales,2011-12-01,4727.279760000001
Comercio,2011-12-01,12272.736520000004
RENTA,2011-12-01,12195.523700000003
Remuneración de Empleados,2011-12-01,1794.7068600000007
Retribución de la Inversión,2011-12-01,10400.816840000003
TRANSFERENCIAS CORRIENTES,2011-12-01,247018.60763000004
Donaciones Oficiales,2011-12-01,630.6319900000002
Donaciones Privadas,2011-12-01,17931.927140000003
Remesas Familiares,2011-12-01,228456.04850000003
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2011-12-01,411099.98525000014
Capital Sector Privado,2011-12-01,102949.40281000003
Capital Sector Bancario,2011-12-01,13244.068930000003
Capital Sector Público,2011-12-01,294906.5135100001
DataValue{Union{}}(),2011-12-01,1.1502477236800003e6
