Concepto,Fechas,Monto
     PRÉSTAMOS,2001-02-01,31770.8
           Público,2001-02-01,2592.1
           Privado,2001-02-01,24988.7
           Bancario,2001-02-01,4190.0
     OTRAS ENTRADAS DE CAPITAL,2001-02-01,13668.5
     INVERSIÓN BONOS CADD,2001-02-01,0.0
    TOTAL INGRESOS,2001-02-01,229028.40000000002
1. BIENES,2001-03-01,94453.0
     EXPORTACIONES DE MERCANCÍAS,2001-03-01,28083.5
     ANTICIPOS POR EXPORTACIONES,2001-03-01,27238.0
     PROCESAMIENTO Y MAQUILADO,2001-03-01,39131.5
2. SERVICIOS,2001-03-01,55920.4
     TRANSPORTE,2001-03-01,1036.5
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-03-01,1073.3
     GASTOS DE VIAJERO,2001-03-01,12884.7
     SERVICIOS DEL GOBIERNO,2001-03-01,8340.4
     OTROS SERVICIOS,2001-03-01,32585.5
          FINANCIEROS,2001-03-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-03-01,0.0
          OTROS,2001-03-01,32585.5
3. RENTA DE LA INVERSIÓN,2001-03-01,7390.2
4. TRANSFERENCIAS,2001-03-01,42582.5
     REMESAS FAMILIARES,2001-03-01,38459.9
     OTRAS,2001-03-01,4122.6
5. MOVIMIENTOS DE CAPITAL,2001-03-01,56533.7
     INVERSIÓN EXTRANJERA,2001-03-01,100.0
          Inversión Directa,2001-03-01,100.0
          Inversión de Cartera,2001-03-01,0.0
     PRÉSTAMOS,2001-03-01,38979.9
           Público,2001-03-01,15117.4
           Privado,2001-03-01,20999.0
           Bancario,2001-03-01,2863.5
     OTRAS ENTRADAS DE CAPITAL,2001-03-01,17453.8
     INVERSIÓN BONOS CADD,2001-03-01,0.0
    TOTAL INGRESOS,2001-03-01,256879.8
1. BIENES,2001-04-01,80339.7
     EXPORTACIONES DE MERCANCÍAS,2001-04-01,19400.1
     ANTICIPOS POR EXPORTACIONES,2001-04-01,23871.1
     PROCESAMIENTO Y MAQUILADO,2001-04-01,37068.5
2. SERVICIOS,2001-04-01,55656.5
     TRANSPORTE,2001-04-01,450.8
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-04-01,513.4
     GASTOS DE VIAJERO,2001-04-01,17024.7
     SERVICIOS DEL GOBIERNO,2001-04-01,8945.0
     OTROS SERVICIOS,2001-04-01,28722.6
          FINANCIEROS,2001-04-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-04-01,0.0
          OTROS,2001-04-01,28722.6
3. RENTA DE LA INVERSIÓN,2001-04-01,5482.6
4. TRANSFERENCIAS,2001-04-01,45880.8
     REMESAS FAMILIARES,2001-04-01,36602.0
     OTRAS,2001-04-01,9278.8
5. MOVIMIENTOS DE CAPITAL,2001-04-01,42336.0
     INVERSIÓN EXTRANJERA,2001-04-01,9707.0
          Inversión Directa,2001-04-01,9707.0
          Inversión de Cartera,2001-04-01,0.0
     PRÉSTAMOS,2001-04-01,18331.2
           Público,2001-04-01,5645.6
           Privado,2001-04-01,8905.4
           Bancario,2001-04-01,3780.2
     OTRAS ENTRADAS DE CAPITAL,2001-04-01,14297.8
     INVERSIÓN BONOS CADD,2001-04-01,0.0
    TOTAL INGRESOS,2001-04-01,229695.60000000003
1. BIENES,2001-05-01,84812.8
     EXPORTACIONES DE MERCANCÍAS,2001-05-01,23480.3
     ANTICIPOS POR EXPORTACIONES,2001-05-01,23390.5
     PROCESAMIENTO Y MAQUILADO,2001-05-01,37942.0
2. SERVICIOS,2001-05-01,56685.899999999994
     TRANSPORTE,2001-05-01,611.8
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-05-01,9.0
     GASTOS DE VIAJERO,2001-05-01,15526.3
     SERVICIOS DEL GOBIERNO,2001-05-01,10157.5
     OTROS SERVICIOS,2001-05-01,30381.3
          FINANCIEROS,2001-05-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-05-01,0.0
          OTROS,2001-05-01,30381.3
3. RENTA DE LA INVERSIÓN,2001-05-01,5034.6
4. TRANSFERENCIAS,2001-05-01,45324.9
     REMESAS FAMILIARES,2001-05-01,42434.9
     OTRAS,2001-05-01,2890.0
5. MOVIMIENTOS DE CAPITAL,2001-05-01,42859.8
     INVERSIÓN EXTRANJERA,2001-05-01,0.0
          Inversión Directa,2001-05-01,0.0
          Inversión de Cartera,2001-05-01,0.0
     PRÉSTAMOS,2001-05-01,26562.2
           Público,2001-05-01,9864.5
           Privado,2001-05-01,9013.2
           Bancario,2001-05-01,7684.5
     OTRAS ENTRADAS DE CAPITAL,2001-05-01,16297.6
     INVERSIÓN BONOS CADD,2001-05-01,0.0
    TOTAL INGRESOS,2001-05-01,234718.0
1. BIENES,2001-06-01,97594.2
     EXPORTACIONES DE MERCANCÍAS,2001-06-01,28116.9
     ANTICIPOS POR EXPORTACIONES,2001-06-01,18923.1
     PROCESAMIENTO Y MAQUILADO,2001-06-01,50554.2
2. SERVICIOS,2001-06-01,80699.1
     TRANSPORTE,2001-06-01,313.6
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-06-01,11.2
     GASTOS DE VIAJERO,2001-06-01,11088.2
     SERVICIOS DEL GOBIERNO,2001-06-01,40608.8
     OTROS SERVICIOS,2001-06-01,28677.3
          FINANCIEROS,2001-06-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-06-01,0.0
          OTROS,2001-06-01,28677.3
3. RENTA DE LA INVERSIÓN,2001-06-01,4391.6
4. TRANSFERENCIAS,2001-06-01,39882.1
     REMESAS FAMILIARES,2001-06-01,36412.7
     OTRAS,2001-06-01,3469.4
5. MOVIMIENTOS DE CAPITAL,2001-06-01,27533.9
     INVERSIÓN EXTRANJERA,2001-06-01,106.5
          Inversión Directa,2001-06-01,106.5
          Inversión de Cartera,2001-06-01,0.0
     PRÉSTAMOS,2001-06-01,14502.9
           Público,2001-06-01,3783.3
           Privado,2001-06-01,9790.5
           Bancario,2001-06-01,929.1
     OTRAS ENTRADAS DE CAPITAL,2001-06-01,12924.5
     INVERSIÓN BONOS CADD,2001-06-01,0.0
    TOTAL INGRESOS,2001-06-01,250100.9
1. BIENES,2001-07-01,81685.6
     EXPORTACIONES DE MERCANCÍAS,2001-07-01,27442.2
     ANTICIPOS POR EXPORTACIONES,2001-07-01,16846.0
     PROCESAMIENTO Y MAQUILADO,2001-07-01,37397.4
2. SERVICIOS,2001-07-01,55488.5
     TRANSPORTE,2001-07-01,404.5
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-07-01,16.6
     GASTOS DE VIAJERO,2001-07-01,10841.3
     SERVICIOS DEL GOBIERNO,2001-07-01,13719.9
     OTROS SERVICIOS,2001-07-01,30506.2
          FINANCIEROS,2001-07-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-07-01,0.0
          OTROS,2001-07-01,30506.2
3. RENTA DE LA INVERSIÓN,2001-07-01,4873.3
4. TRANSFERENCIAS,2001-07-01,46366.7
     REMESAS FAMILIARES,2001-07-01,40379.0
     OTRAS,2001-07-01,5987.7
5. MOVIMIENTOS DE CAPITAL,2001-07-01,50817.0
     INVERSIÓN EXTRANJERA,2001-07-01,0.0
          Inversión Directa,2001-07-01,0.0
          Inversión de Cartera,2001-07-01,0.0
     PRÉSTAMOS,2001-07-01,36367.8
           Público,2001-07-01,16658.5
           Privado,2001-07-01,15887.9
           Bancario,2001-07-01,3821.4
     OTRAS ENTRADAS DE CAPITAL,2001-07-01,14449.2
     INVERSIÓN BONOS CADD,2001-07-01,0.0
    TOTAL INGRESOS,2001-07-01,239231.09999999998
1. BIENES,2001-08-01,78016.5
     EXPORTACIONES DE MERCANCÍAS,2001-08-01,26257.2
     ANTICIPOS POR EXPORTACIONES,2001-08-01,15669.2
     PROCESAMIENTO Y MAQUILADO,2001-08-01,36090.1
2. SERVICIOS,2001-08-01,57574.2
     TRANSPORTE,2001-08-01,527.8
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-08-01,272.2
     GASTOS DE VIAJERO,2001-08-01,7899.7
     SERVICIOS DEL GOBIERNO,2001-08-01,11402.5
     OTROS SERVICIOS,2001-08-01,37472.0
          FINANCIEROS,2001-08-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-08-01,0.0
          OTROS,2001-08-01,37472.0
3. RENTA DE LA INVERSIÓN,2001-08-01,6201.3
4. TRANSFERENCIAS,2001-08-01,46338.0
     REMESAS FAMILIARES,2001-08-01,43476.0
     OTRAS,2001-08-01,2862.0
5. MOVIMIENTOS DE CAPITAL,2001-08-01,44107.8
     INVERSIÓN EXTRANJERA,2001-08-01,700.0
          Inversión Directa,2001-08-01,0.0
          Inversión de Cartera,2001-08-01,700.0
     PRÉSTAMOS,2001-08-01,26570.5
           Público,2001-08-01,10917.8
           Privado,2001-08-01,6332.5
           Bancario,2001-08-01,9320.2
     OTRAS ENTRADAS DE CAPITAL,2001-08-01,16837.3
     INVERSIÓN BONOS CADD,2001-08-01,0.0
    TOTAL INGRESOS,2001-08-01,232237.8
1. BIENES,2001-09-01,69269.6
     EXPORTACIONES DE MERCANCÍAS,2001-09-01,17217.8
     ANTICIPOS POR EXPORTACIONES,2001-09-01,20281.0
     PROCESAMIENTO Y MAQUILADO,2001-09-01,31770.8
2. SERVICIOS,2001-09-01,65359.9
     TRANSPORTE,2001-09-01,454.4
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-09-01,1481.3
     GASTOS DE VIAJERO,2001-09-01,5394.3
     SERVICIOS DEL GOBIERNO,2001-09-01,28998.9
     OTROS SERVICIOS,2001-09-01,29031.0
          FINANCIEROS,2001-09-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-09-01,0.0
          OTROS,2001-09-01,29031.0
3. RENTA DE LA INVERSIÓN,2001-09-01,5113.0
4. TRANSFERENCIAS,2001-09-01,43257.4
     REMESAS FAMILIARES,2001-09-01,40867.4
     OTRAS,2001-09-01,2390.0
5. MOVIMIENTOS DE CAPITAL,2001-09-01,55659.0
     INVERSIÓN EXTRANJERA,2001-09-01,24854.4
          Inversión Directa,2001-09-01,0.0
          Inversión de Cartera,2001-09-01,24854.4
     PRÉSTAMOS,2001-09-01,18623.0
           Público,2001-09-01,8446.9
           Privado,2001-09-01,8746.1
           Bancario,2001-09-01,1430.0
     OTRAS ENTRADAS DE CAPITAL,2001-09-01,12181.6
     INVERSIÓN BONOS CADD,2001-09-01,0.0
    TOTAL INGRESOS,2001-09-01,238658.9
1. BIENES,2001-10-01,71551.9
     EXPORTACIONES DE MERCANCÍAS,2001-10-01,16156.9
     ANTICIPOS POR EXPORTACIONES,2001-10-01,19893.4
     PROCESAMIENTO Y MAQUILADO,2001-10-01,35501.6
2. SERVICIOS,2001-10-01,65548.2
     TRANSPORTE,2001-10-01,602.3
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-10-01,539.5
     GASTOS DE VIAJERO,2001-10-01,5336.1
     SERVICIOS DEL GOBIERNO,2001-10-01,20300.8
     OTROS SERVICIOS,2001-10-01,38769.5
          FINANCIEROS,2001-10-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-10-01,0.0
          OTROS,2001-10-01,38769.5
3. RENTA DE LA INVERSIÓN,2001-10-01,10926.8
4. TRANSFERENCIAS,2001-10-01,55953.1
     REMESAS FAMILIARES,2001-10-01,47818.6
     OTRAS,2001-10-01,8134.5
5. MOVIMIENTOS DE CAPITAL,2001-10-01,126879.70000000001
     INVERSIÓN EXTRANJERA,2001-10-01,28967.8
          Inversión Directa,2001-10-01,0.0
          Inversión de Cartera,2001-10-01,28967.8
     PRÉSTAMOS,2001-10-01,75890.3
           Público,2001-10-01,65303.2
           Privado,2001-10-01,6817.5
           Bancario,2001-10-01,3769.6
     OTRAS ENTRADAS DE CAPITAL,2001-10-01,22021.6
     INVERSIÓN BONOS CADD,2001-10-01,0.0
    TOTAL INGRESOS,2001-10-01,330859.69999999995
1. BIENES,2001-11-01,69525.3
     EXPORTACIONES DE MERCANCÍAS,2001-11-01,18211.8
     ANTICIPOS POR EXPORTACIONES,2001-11-01,18586.8
     PROCESAMIENTO Y MAQUILADO,2001-11-01,32726.7
2. SERVICIOS,2001-11-01,57193.1
     TRANSPORTE,2001-11-01,639.2
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-11-01,113.3
     GASTOS DE VIAJERO,2001-11-01,6154.3
     SERVICIOS DEL GOBIERNO,2001-11-01,12799.7
     OTROS SERVICIOS,2001-11-01,37486.6
          FINANCIEROS,2001-11-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-11-01,0.0
          OTROS,2001-11-01,37486.6
3. RENTA DE LA INVERSIÓN,2001-11-01,3296.1
4. TRANSFERENCIAS,2001-11-01,46866.700000000004
     REMESAS FAMILIARES,2001-11-01,43986.4
     OTRAS,2001-11-01,2880.3
5. MOVIMIENTOS DE CAPITAL,2001-11-01,123807.5
     INVERSIÓN EXTRANJERA,2001-11-01,39509.5
          Inversión Directa,2001-11-01,0.0
          Inversión de Cartera,2001-11-01,39509.5
     PRÉSTAMOS,2001-11-01,56171.4
           Público,2001-11-01,44253.4
           Privado,2001-11-01,7670.5
           Bancario,2001-11-01,4247.5
     OTRAS ENTRADAS DE CAPITAL,2001-11-01,28126.6
     INVERSIÓN BONOS CADD,2001-11-01,0.0
    TOTAL INGRESOS,2001-11-01,300688.7
1. BIENES,2001-12-01,88526.5
     EXPORTACIONES DE MERCANCÍAS,2001-12-01,16652.2
     ANTICIPOS POR EXPORTACIONES,2001-12-01,21275.9
     PROCESAMIENTO Y MAQUILADO,2001-12-01,50598.4
2. SERVICIOS,2001-12-01,65932.4
     TRANSPORTE,2001-12-01,704.9
     SEGUROS (PRIMAS E INDEMNIZACIONES),2001-12-01,2338.4
     GASTOS DE VIAJERO,2001-12-01,5752.2
     SERVICIOS DEL GOBIERNO,2001-12-01,15986.8
     OTROS SERVICIOS,2001-12-01,41150.1
          FINANCIEROS,2001-12-01,0.0
          EMPRESARIALES Y PROFESIONALES,2001-12-01,0.0
          OTROS,2001-12-01,41150.1
3. RENTA DE LA INVERSIÓN,2001-12-01,12332.6
4. TRANSFERENCIAS,2001-12-01,54287.9
     REMESAS FAMILIARES,2001-12-01,46202.9
     OTRAS,2001-12-01,8085.0
5. MOVIMIENTOS DE CAPITAL,2001-12-01,95282.3
     INVERSIÓN EXTRANJERA,2001-12-01,4857.6
          Inversión Directa,2001-12-01,0.0
          Inversión de Cartera,2001-12-01,4857.6
     PRÉSTAMOS,2001-12-01,73533.5
           Público,2001-12-01,37937.2
           Privado,2001-12-01,26540.7
           Bancario,2001-12-01,9055.6
     OTRAS ENTRADAS DE CAPITAL,2001-12-01,16891.2
     INVERSIÓN BONOS CADD,2001-12-01,0.0
    TOTAL INGRESOS,2001-12-01,316361.7
