Concepto,Fechas,Monto
Gubernamentales,2009-02-01,4353.942800000002
Comercio,2009-02-01,2516.609520000001
RENTA,2009-02-01,4843.369710000001
Remuneración de Empleados,2009-02-01,932.5279900000002
Retribución de la Inversión,2009-02-01,3910.8417200000004
TRANSFERENCIAS CORRIENTES,2009-02-01,233128.7720100001
Donaciones Oficiales,2009-02-01,11717.643780000004
Donaciones Privadas,2009-02-01,17521.093200000003
Remesas Familiares,2009-02-01,203890.0350300001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-02-01,130023.14501000004
Capital Sector Privado,2009-02-01,86011.00213000004
Capital Sector Bancario,2009-02-01,19294.14159
Capital Sector Público,2009-02-01,24718.001290000007
TOTAL INGRESOS,2009-02-01,595609.8526000002
EXPORTACIONES,2009-03-01,269719.8283000001
Bienes,2009-03-01,207214.36647000007
Exportación de Mercancias Generales,2009-03-01,59628.92821000001
Procesamiento y Maquilado,2009-03-01,65191.754730000015
Anticipos por Exportación,2009-03-01,82393.68353000002
Reexportaciones,2009-03-01,0.0
Servicios,2009-03-01,62505.46183000003
Transporte,2009-03-01,4803.821130000001
Viajes,2009-03-01,29286.616060000008
Comunicaciones,2009-03-01,2397.826330000001
Construcción,2009-03-01,10470.208660000004
Seguros - Reaseguros,2009-03-01,389.64502000000016
Servicios Financieros - Comisiones,2009-03-01,1400.1492900000003
Servicios de Informática e Información,2009-03-01,2307.6615600000005
Regalías y Derechos de Licencia,2009-03-01,0.0
Servicios Empresariales,2009-03-01,2600.571340000001
Servicios Personales Culturales y Recreativos,2009-03-01,123.875
Gubernamentales,2009-03-01,5795.357200000001
Comercio,2009-03-01,2929.730240000001
RENTA,2009-03-01,7883.809140000004
Remuneración de Empleados,2009-03-01,1264.5582900000002
Retribución de la Inversión,2009-03-01,6619.250850000004
TRANSFERENCIAS CORRIENTES,2009-03-01,243950.3888900001
Donaciones Oficiales,2009-03-01,7736.109870000002
Donaciones Privadas,2009-03-01,17911.438360000007
Remesas Familiares,2009-03-01,218302.84066000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-03-01,203756.77841000006
Capital Sector Privado,2009-03-01,116119.51944000002
Capital Sector Bancario,2009-03-01,3091.820860000001
Capital Sector Público,2009-03-01,84545.43811000003
TOTAL INGRESOS,2009-03-01,725310.8047400003
EXPORTACIONES,2009-04-01,222396.89326000004
Bienes,2009-04-01,166946.94883
Exportación de Mercancias Generales,2009-04-01,56589.25157000001
Procesamiento y Maquilado,2009-04-01,56563.75856000001
Anticipos por Exportación,2009-04-01,53793.938700000006
Reexportaciones,2009-04-01,0.0
Servicios,2009-04-01,55449.94443000002
Transporte,2009-04-01,5043.774770000002
Viajes,2009-04-01,25687.85435000001
Comunicaciones,2009-04-01,1757.0853300000006
Construcción,2009-04-01,12141.805670000003
Seguros - Reaseguros,2009-04-01,338.38864000000007
Servicios Financieros - Comisiones,2009-04-01,977.7156200000002
Servicios de Informática e Información,2009-04-01,1216.37679
Regalías y Derechos de Licencia,2009-04-01,0.45
Servicios Empresariales,2009-04-01,1964.7069400000005
Servicios Personales Culturales y Recreativos,2009-04-01,7.134500000000002
Gubernamentales,2009-04-01,4304.79168
Comercio,2009-04-01,2009.8601400000007
RENTA,2009-04-01,5774.904890000002
Remuneración de Empleados,2009-04-01,1443.9821200000006
Retribución de la Inversión,2009-04-01,4330.922770000001
TRANSFERENCIAS CORRIENTES,2009-04-01,220570.17323000001
Donaciones Oficiales,2009-04-01,9109.539860000003
Donaciones Privadas,2009-04-01,14733.804820000005
Remesas Familiares,2009-04-01,196726.82855
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-04-01,102572.62020000003
Capital Sector Privado,2009-04-01,83658.28698000003
Capital Sector Bancario,2009-04-01,150.0
Capital Sector Público,2009-04-01,18764.333220000008
TOTAL INGRESOS,2009-04-01,551314.5915800001
EXPORTACIONES,2009-05-01,206130.71837000002
Bienes,2009-05-01,153742.70239000002
Exportación de Mercancias Generales,2009-05-01,51200.227110000014
Procesamiento y Maquilado,2009-05-01,56568.68418000001
Anticipos por Exportación,2009-05-01,45755.845290000005
Reexportaciones,2009-05-01,217.94581000000008
Servicios,2009-05-01,52388.01598000001
Transporte,2009-05-01,2798.140680000001
Viajes,2009-05-01,25933.09580000001
Comunicaciones,2009-05-01,1287.0491200000004
Construcción,2009-05-01,9845.284840000002
Seguros - Reaseguros,2009-05-01,277.6858300000001
Servicios Financieros - Comisiones,2009-05-01,523.7468000000002
Servicios de Informática e Información,2009-05-01,871.7389900000003
Regalías y Derechos de Licencia,2009-05-01,0.0
Servicios Empresariales,2009-05-01,1809.3090800000007
Servicios Personales Culturales y Recreativos,2009-05-01,80.87925000000003
Gubernamentales,2009-05-01,5535.937040000002
Comercio,2009-05-01,3425.1485500000003
RENTA,2009-05-01,6751.171400000001
Remuneración de Empleados,2009-05-01,1161.7613100000003
Retribución de la Inversión,2009-05-01,5589.410090000001
TRANSFERENCIAS CORRIENTES,2009-05-01,225297.09728000007
Donaciones Oficiales,2009-05-01,6443.859660000001
Donaciones Privadas,2009-05-01,13974.015710000005
Remesas Familiares,2009-05-01,204879.22191000008
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-05-01,140693.42955000006
Capital Sector Privado,2009-05-01,83014.62786000004
Capital Sector Bancario,2009-05-01,4041.0740000000005
Capital Sector Público,2009-05-01,53637.727690000014
TOTAL INGRESOS,2009-05-01,578872.4166000001
EXPORTACIONES,2009-06-01,224880.23494000008
Bienes,2009-06-01,174912.19090000007
Exportación de Mercancias Generales,2009-06-01,55687.579710000005
Procesamiento y Maquilado,2009-06-01,78934.43246000004
Anticipos por Exportación,2009-06-01,40290.17873000001
Reexportaciones,2009-06-01,0.0
Servicios,2009-06-01,49968.044040000015
Transporte,2009-06-01,3131.3003600000006
Viajes,2009-06-01,26583.093880000008
Comunicaciones,2009-06-01,1740.3064700000007
Construcción,2009-06-01,5907.986330000002
Seguros - Reaseguros,2009-06-01,356.1467100000001
Servicios Financieros - Comisiones,2009-06-01,1561.6154600000004
Servicios de Informática e Información,2009-06-01,915.5256400000003
Regalías y Derechos de Licencia,2009-06-01,0.0
Servicios Empresariales,2009-06-01,1619.8359200000004
Servicios Personales Culturales y Recreativos,2009-06-01,25.358560000000004
Gubernamentales,2009-06-01,5299.72983
Comercio,2009-06-01,2827.144880000001
RENTA,2009-06-01,11006.057400000003
Remuneración de Empleados,2009-06-01,1051.4350400000003
Retribución de la Inversión,2009-06-01,9954.622360000003
TRANSFERENCIAS CORRIENTES,2009-06-01,233980.4910600001
Donaciones Oficiales,2009-06-01,9756.743330000003
Donaciones Privadas,2009-06-01,18297.264060000005
Remesas Familiares,2009-06-01,205926.48367000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-06-01,101258.20204000003
Capital Sector Privado,2009-06-01,72629.39686000002
Capital Sector Bancario,2009-06-01,605.7314200000001
Capital Sector Público,2009-06-01,28023.073760000007
TOTAL INGRESOS,2009-06-01,571124.9854400002
EXPORTACIONES,2009-07-01,192162.25163
Bienes,2009-07-01,144037.05591
Exportación de Mercancias Generales,2009-07-01,48689.31472000001
Procesamiento y Maquilado,2009-07-01,58678.54221000001
Anticipos por Exportación,2009-07-01,36669.19898
Reexportaciones,2009-07-01,0.0
Servicios,2009-07-01,48125.19572000002
Transporte,2009-07-01,3047.9687200000008
Viajes,2009-07-01,28525.28861000001
Comunicaciones,2009-07-01,2327.2011200000006
Construcción,2009-07-01,6113.818170000002
Seguros - Reaseguros,2009-07-01,365.63254
Servicios Financieros - Comisiones,2009-07-01,1500.7776600000004
Servicios de Informática e Información,2009-07-01,758.8201200000003
Regalías y Derechos de Licencia,2009-07-01,0.0
Servicios Empresariales,2009-07-01,2141.8989200000005
Servicios Personales Culturales y Recreativos,2009-07-01,36.20759
Gubernamentales,2009-07-01,1682.1660300000005
Comercio,2009-07-01,1625.4162400000005
RENTA,2009-07-01,14540.491890000003
Remuneración de Empleados,2009-07-01,972.2838200000004
Retribución de la Inversión,2009-07-01,13568.208070000002
TRANSFERENCIAS CORRIENTES,2009-07-01,227620.16907000006
Donaciones Oficiales,2009-07-01,6572.5
Donaciones Privadas,2009-07-01,15832.305520000007
Remesas Familiares,2009-07-01,205215.36355000007
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-07-01,122460.87132000002
Capital Sector Privado,2009-07-01,64228.52460000001
Capital Sector Bancario,2009-07-01,10544.376720000004
Capital Sector Público,2009-07-01,47687.97
TOTAL INGRESOS,2009-07-01,556783.7839100001
EXPORTACIONES,2009-08-01,178287.66708000004
Bienes,2009-08-01,143196.86274000004
Exportación de Mercancias Generales,2009-08-01,48099.50216000001
Procesamiento y Maquilado,2009-08-01,54210.75831000001
Anticipos por Exportación,2009-08-01,40886.60227000001
Reexportaciones,2009-08-01,0.0
Servicios,2009-08-01,35090.80434000001
Transporte,2009-08-01,3188.417320000001
Viajes,2009-08-01,15634.055300000004
Comunicaciones,2009-08-01,1243.2699800000003
Construcción,2009-08-01,3715.785750000001
Seguros - Reaseguros,2009-08-01,1263.0615200000002
Servicios Financieros - Comisiones,2009-08-01,2634.5736900000006
Servicios de Informática e Información,2009-08-01,756.4667100000004
Regalías y Derechos de Licencia,2009-08-01,0.0
Servicios Empresariales,2009-08-01,1489.2583800000004
Servicios Personales Culturales y Recreativos,2009-08-01,2.423
Gubernamentales,2009-08-01,2800.874230000001
Comercio,2009-08-01,2362.618460000001
RENTA,2009-08-01,19403.849180000005
Remuneración de Empleados,2009-08-01,1173.8076700000004
Retribución de la Inversión,2009-08-01,18230.041510000003
TRANSFERENCIAS CORRIENTES,2009-08-01,220399.35873000007
Donaciones Oficiales,2009-08-01,4780.302520000001
Donaciones Privadas,2009-08-01,14488.759240000007
Remesas Familiares,2009-08-01,201130.29697000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-08-01,57624.04983000002
Capital Sector Privado,2009-08-01,52960.804270000015
Capital Sector Bancario,2009-08-01,2330.0
Capital Sector Público,2009-08-01,2333.2455600000008
TOTAL INGRESOS,2009-08-01,475714.92482000013
EXPORTACIONES,2009-09-01,205503.90687000006
Bienes,2009-09-01,150451.96559000004
Exportación de Mercancias Generales,2009-09-01,51337.839600000014
Procesamiento y Maquilado,2009-09-01,56385.30567000002
Anticipos por Exportación,2009-09-01,42728.82032000001
Reexportaciones,2009-09-01,0.0
Servicios,2009-09-01,55051.94128
Transporte,2009-09-01,3509.351330000001
Viajes,2009-09-01,26494.87797000001
Comunicaciones,2009-09-01,1601.0660100000002
Construcción,2009-09-01,10822.768530000001
Seguros - Reaseguros,2009-09-01,598.7110100000003
Servicios Financieros - Comisiones,2009-09-01,2942.7717000000007
Servicios de Informática e Información,2009-09-01,784.7690300000003
Regalías y Derechos de Licencia,2009-09-01,2.878
Servicios Empresariales,2009-09-01,2244.4673800000005
Servicios Personales Culturales y Recreativos,2009-09-01,152.97465
Gubernamentales,2009-09-01,3554.862260000001
Comercio,2009-09-01,2342.4434100000003
RENTA,2009-09-01,10141.309390000004
Remuneración de Empleados,2009-09-01,960.5444600000001
Retribución de la Inversión,2009-09-01,9180.764930000003
TRANSFERENCIAS CORRIENTES,2009-09-01,217435.56828000006
Donaciones Oficiales,2009-09-01,16615.9425
Donaciones Privadas,2009-09-01,11344.120980000003
Remesas Familiares,2009-09-01,189475.50480000005
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-09-01,79643.60942000002
Capital Sector Privado,2009-09-01,66299.58429000003
Capital Sector Bancario,2009-09-01,5629.743020000002
Capital Sector Público,2009-09-01,7714.282110000002
TOTAL INGRESOS,2009-09-01,512724.3939600002
EXPORTACIONES,2009-10-01,216243.57147000008
Bienes,2009-10-01,162058.41092000005
Exportación de Mercancias Generales,2009-10-01,58932.10752000001
Procesamiento y Maquilado,2009-10-01,60987.64192000001
Anticipos por Exportación,2009-10-01,42138.66148000002
Reexportaciones,2009-10-01,0.0
Servicios,2009-10-01,54185.160550000015
Transporte,2009-10-01,3038.7650300000014
Viajes,2009-10-01,28524.19943000001
Comunicaciones,2009-10-01,1201.3442800000003
Construcción,2009-10-01,6985.5720900000015
Seguros - Reaseguros,2009-10-01,624.1358100000002
Servicios Financieros - Comisiones,2009-10-01,3069.3870300000012
Servicios de Informática e Información,2009-10-01,710.4120300000003
Regalías y Derechos de Licencia,2009-10-01,18.055
Servicios Empresariales,2009-10-01,2094.4895500000007
Servicios Personales Culturales y Recreativos,2009-10-01,174.76610000000005
Gubernamentales,2009-10-01,3130.3641500000003
Comercio,2009-10-01,4613.670050000001
RENTA,2009-10-01,10047.302510000003
Remuneración de Empleados,2009-10-01,1032.7132900000004
Retribución de la Inversión,2009-10-01,9014.589220000003
TRANSFERENCIAS CORRIENTES,2009-10-01,215577.3320200001
Donaciones Oficiales,2009-10-01,2460.21
Donaciones Privadas,2009-10-01,12158.235690000001
Remesas Familiares,2009-10-01,200958.8863300001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-10-01,55399.08453000003
Capital Sector Privado,2009-10-01,46786.651120000024
Capital Sector Bancario,2009-10-01,358.8829100000001
Capital Sector Público,2009-10-01,8253.550500000003
TOTAL INGRESOS,2009-10-01,497267.29053000023
EXPORTACIONES,2009-11-01,204885.72142000005
Bienes,2009-11-01,153921.52368000004
Exportación de Mercancias Generales,2009-11-01,48859.077120000016
Procesamiento y Maquilado,2009-11-01,57629.80966000001
Anticipos por Exportación,2009-11-01,47432.636900000005
Reexportaciones,2009-11-01,0.0
Servicios,2009-11-01,50964.19774
Transporte,2009-11-01,3041.3034900000007
Viajes,2009-11-01,23850.994410000003
Comunicaciones,2009-11-01,1246.3046000000002
Construcción,2009-11-01,6712.395790000002
Seguros - Reaseguros,2009-11-01,1525.1069300000006
Servicios Financieros - Comisiones,2009-11-01,6062.019540000002
Servicios de Informática e Información,2009-11-01,463.5801600000002
Regalías y Derechos de Licencia,2009-11-01,15.848000000000003
Servicios Empresariales,2009-11-01,1743.8938600000004
Servicios Personales Culturales y Recreativos,2009-11-01,88.65569
Gubernamentales,2009-11-01,4339.047660000002
Comercio,2009-11-01,1875.0476100000008
RENTA,2009-11-01,7721.5818800000025
Remuneración de Empleados,2009-11-01,835.4231600000003
Retribución de la Inversión,2009-11-01,6886.158720000002
TRANSFERENCIAS CORRIENTES,2009-11-01,208452.19269000005
Donaciones Oficiales,2009-11-01,7125.7088600000025
Donaciones Privadas,2009-11-01,14550.619450000006
Remesas Familiares,2009-11-01,186775.86438000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-11-01,63188.00140000002
Capital Sector Privado,2009-11-01,56473.002590000026
Capital Sector Bancario,2009-11-01,51.5
Capital Sector Público,2009-11-01,6663.498810000001
TOTAL INGRESOS,2009-11-01,484247.49739000015
EXPORTACIONES,2009-12-01,315785.6192700001
Bienes,2009-12-01,252069.21303000007
Exportación de Mercancias Generales,2009-12-01,55033.380670000006
Procesamiento y Maquilado,2009-12-01,90207.92267000004
Anticipos por Exportación,2009-12-01,106827.90969000003
Reexportaciones,2009-12-01,0.0
Servicios,2009-12-01,63716.40624000001
Transporte,2009-12-01,3854.351340000001
Viajes,2009-12-01,34426.592300000004
Comunicaciones,2009-12-01,1333.0175400000005
Construcción,2009-12-01,7413.359770000002
Seguros - Reaseguros,2009-12-01,813.9580100000003
Servicios Financieros - Comisiones,2009-12-01,3177.402150000001
Servicios de Informática e Información,2009-12-01,607.6747100000001
Regalías y Derechos de Licencia,2009-12-01,15.239000000000003
Servicios Empresariales,2009-12-01,3505.8704200000006
Servicios Personales Culturales y Recreativos,2009-12-01,279.27602
Gubernamentales,2009-12-01,6084.887380000002
Comercio,2009-12-01,2204.7776000000003
RENTA,2009-12-01,10747.471230000003
Remuneración de Empleados,2009-12-01,2456.9408800000006
Retribución de la Inversión,2009-12-01,8290.530350000003
TRANSFERENCIAS CORRIENTES,2009-12-01,236774.60942000005
Donaciones Oficiales,2009-12-01,14760.244040000003
Donaciones Privadas,2009-12-01,19875.875990000008
Remesas Familiares,2009-12-01,202138.48939000003
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2009-12-01,156977.69076000008
Capital Sector Privado,2009-12-01,124032.89291000005
Capital Sector Bancario,2009-12-01,1601.4377800000007
Capital Sector Público,2009-12-01,31343.36007000001
TOTAL INGRESOS,2009-12-01,720285.3906800002
